440160360071	τούτους
440170030191	ὁ
440170220031	ὁ
440190060061	τὰς
440190080131	τὰ
440190150101	μὲν
440230230031	δύο
440230300181	τὰ
440250170031	αὐτῶν
440260210061	ὄντα
440260290281	ἐγώ
440270230111	ἐγὼ
450030120071	ὁ
450030250071	τῆς
450040110271	καὶ
450070200061	ἐγὼ
450070250021	δὲ
450080110161	Χριστὸν
450080280101	εἰς
450080280111	ἀγαθόν
450100050081	τοῦ
450110210111	μή
450110210121	πως
450120140041	ὑμᾶς
450130090211	ἐν
450130090221	τῷ
450140050031	γὰρ
450150140181	τῆς
450150170031	τὴν
460010020061	οὔσῃ
460010020121	Ἰησοῦ
460010140021	τῷ
460010140031	θεῷ
460030020111	ἔτι
460070340021	μεμέρισται
460070340031	καὶ
460070340051	γυνὴ
460070340201	σώματι
460070340211	καὶ
460080100051	σὲ
460100040151	πέτρα
460110320041	τοῦ
460120060061	δὲ
460120100061	δὲ
460120100091	δὲ
460120260121	ἓν
460140060271	ἐν
460140140021	γὰρ
460140160041	ἐν
460140390031	μου
460150100301	ἡ
460150140081	καὶ
460150280221	τὰ
470040140061	κύριον
470070080151	γὰρ
470080190221	αὐτοῦ
470110300071	μου
470120060241	τι
480010030081	ἡμῶν
480010150051	θεὸς
480010150061	ὁ
480030210071	τοῦ
480030210081	θεοῦ
480050070061	τῇ
490010180061	ὑμῶν
490030030011	ὅτι
490040260101	τῷ
490040280101	ἰδίαις
490050140081	λέγει
490050140091	ἔγειρε
490050310121	πρὸς
490060160161	τὰ
500030070011	Ἀλλ’
500030100111	τὴν
500030100131	τῶν
510020230111	καὶ
510030110151	τὰ
520010050211	ἐν
520020130241	ἐστιν
520040010111	ἵνα
520040080111	καὶ
520050210021	δὲ
530010020081	ἡμῶν
530020140031	καὶ
530030040101	καὶ
540010010121	Ἰησοῦ
540010160101	Χριστὸς
540020090021	καὶ
550020030051	Χριστοῦ
550020180071	τὴν
550030120061	εὐσεβῶς
550030150051	τὰ
580020080111	αὐτῷ
580030020101	ὅλῳ
580040030041	τὴν
580050010171	τε
580050120291	καὶ
580070040061	καὶ
580090010041	καὶ
580090260181	τῆς
580110110051	στεῖρα
