430100010011|ἀμὴν,|430100010031|ptcl|Cat="intj"|Id="4"|morphId="430100010011"|Unicode="ἀμὴν,"|Lemma="ἀμήν"|Lang="G"|StrongNumber="G02810"|Morph="IE,,,,,,,,"|Type="Exclamation"|English="truly"
430100010021|ἀμὴν,|430100010031|ptcl|Cat="intj"|Id="7"|morphId="430100010021"|Unicode="ἀμὴν,"|Lemma="ἀμήν"|Lang="G"|StrongNumber="G02810"|Morph="IE,,,,,,,,"|Type="Exclamation"|English="truly"
430100010031|λέγω|None|CL|Cat="verb"|Id="12"|morphId="430100010031"|Unicode="λέγω"|Lemma="λέγω"|Lang="G"|StrongNumber="G30040"|Morph="V,IPA1,,S,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="First"|Number="Singular"|English="I say"
430100010041|ὑμῖν,|430100010031|IO|Cat="pron"|Id="15"|morphId="430100010041"|Unicode="ὑμῖν,"|Lemma="σύ"|Lang="G"|StrongNumber="G47710"|Morph="RP,,,2D,P,"|Type="Personal"|Person="Second"|Case="Dative"|Number="Plural"|English="to you"
430100010051|ὁ|430100010171|det|Cat="pron"|Id="20"|morphId="430100010051"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="RD,,,,NMS,"|Type="Demonstrative"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="he"
430100010061|μὴ|430100010171|advp|Cat="adv"|Id="23"|morphId="430100010061"|Unicode="μὴ"|Lemma="μή"|Lang="G"|StrongNumber="G33610"|Morph="DO,,,,,,,,"|Type="Correlative"|English="not"
430100010071|εἰσερχόμενος|430100010171|CL|Cat="verb"|Id="27"|morphId="430100010071"|Unicode="εἰσερχόμενος"|Lemma="εἰσέρχομαι"|Lang="G"|StrongNumber="G15250"|Morph="V,PPM,NMS,"|Mood="Participle"|Tense="Present"|Voice="Middle"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="who does ~ enter"
430100010081|διὰ|430100010101|prep|Cat="prep"|Id="30"|morphId="430100010081"|Unicode="διὰ"|Lemma="διά"|Lang="G"|StrongNumber="G12230"|Morph="P,,,,,G,,,"|Case="Genitive"|English="by"
430100010091|τῆς|430100010101|det|Cat="det"|Id="32"|morphId="430100010091"|Unicode="τῆς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GFS,"|Type="Article"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="the"
430100010101|θύρας,|430100010071|ADV|Cat="noun"|Id="34"|morphId="430100010101"|Unicode="θύρας,"|Lemma="θύρα"|Lang="G"|StrongNumber="G23740"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="door"
430100010111|εἰς|430100010131|prep|Cat="prep"|Id="37"|morphId="430100010111"|Unicode="εἰς"|Lemma="εἰς"|Lang="G"|StrongNumber="G15190"|Morph="P,,,,,A,,,"|Case="Accusative"|English="into"
430100010121|τὴν|430100010131|det|Cat="det"|Id="39"|morphId="430100010121"|Unicode="τὴν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AFS,"|Type="Article"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="the"
430100010131|αὐλὴν|430100010071|ADV|Cat="noun"|Id="42"|morphId="430100010131"|Unicode="αὐλὴν"|Lemma="αὐλή"|Lang="G"|StrongNumber="G08330"|Morph="N,,,,,AFS,"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="pen"
430100010141|τῶν|430100010151|det|Cat="det"|Id="44"|morphId="430100010141"|Unicode="τῶν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GNP,"|Type="Article"|Case="Genitive"|Gender="Neuter"|Number="Plural"|English="the"
430100010151|προβάτων,|430100010131|np|Cat="noun"|Id="46"|morphId="430100010151"|Unicode="προβάτων,"|Lemma="πρόβατον"|Lang="G"|StrongNumber="G42630"|Morph="N,,,,,GNP,"|Case="Genitive"|Gender="Neuter"|Number="Plural"|English="sheep"
430100010161|ἀλλὰ|430100010171|conj|Cat="conj"|Id="47"|morphId="430100010161"|Unicode="ἀλλὰ"|Lemma="ἀλλά"|Lang="G"|StrongNumber="G02350"|Morph="CO,,,,,,,,"|Type="Correlative"|English="but"
430100010171|ἀναβαίνων|430100010201|CL|Cat="verb"|Id="51"|morphId="430100010171"|Unicode="ἀναβαίνων"|Lemma="ἀναβαίνω"|Lang="G"|StrongNumber="G03050"|Morph="V,PPA,NMS,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="climbs in"
430100010181|ἀλλαχόθεν,|430100010171|ADV|Cat="adv"|Id="54"|morphId="430100010181"|Unicode="ἀλλαχόθεν,"|Lemma="ἀλλαχόθεν"|Lang="G"|StrongNumber="G02370"|Morph="D,,,,,,,,,"|English="some other way"
430100010191|ἐκεῖνος|430100010201|S|Cat="pron"|Id="59"|morphId="430100010191"|Unicode="ἐκεῖνος"|Lemma="ἐκεῖνος"|Lang="G"|StrongNumber="G15650"|Morph="RD,,,,NMS,"|Type="Demonstrative"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="that one"
430100010201|κλέπτης|430100010031|CL|Cat="noun"|Id="62"|morphId="430100010201"|Unicode="κλέπτης"|Lemma="κλέπτης"|Lang="G"|StrongNumber="G28120"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="a thief"
430100010211|ἐστὶν|430100010201|VC|Cat="verb"|Id="65"|morphId="430100010211"|Unicode="ἐστὶν"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,IPA3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="Third"|Number="Singular"|English="is"
430100010221|καὶ|430100010201|conj|Cat="conj"|Id="66"|morphId="430100010221"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
