430160010011|ταῦτα|430160010021|O|Cat="pron"|Id="6"|morphId="430160010011"|Unicode="ταῦτα"|Lemma="οὗτος"|Lang="G"|StrongNumber="G37780"|Morph="RD,,,,ANP,"|Type="Demonstrative"|Case="Accusative"|Gender="Neuter"|Number="Plural"|English="these things"
430160010021|λελάληκα|None|CL|Cat="verb"|Id="9"|morphId="430160010021"|Unicode="λελάληκα"|Lemma="λαλέω"|Lang="G"|StrongNumber="G29800"|Morph="V,IEA1,,S,"|Mood="Indicative"|Tense="Perfect"|Voice="Active"|Person="First"|Number="Singular"|English="I have said"
430160010031|ὑμῖν|430160010021|IO|Cat="pron"|Id="12"|morphId="430160010031"|Unicode="ὑμῖν"|Lemma="σύ"|Lang="G"|StrongNumber="G47710"|Morph="RP,,,2D,P,"|Type="Personal"|Person="Second"|Case="Dative"|Number="Plural"|English="to you"
430160010041|ἵνα|430160010061|conj|Cat="conj"|Id="14"|morphId="430160010041"|Unicode="ἵνα"|Lemma="ἵνα"|Lang="G"|StrongNumber="G24430"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="to"
430160010051|μὴ|430160010061|ADV|Cat="adv"|Id="18"|morphId="430160010051"|Unicode="μὴ"|Lemma="μή"|Lang="G"|StrongNumber="G33610"|Morph="D,,,,,,,,,"|English="not"
430160010061|σκανδαλισθῆτε.|430160010021|CL|Cat="verb"|Id="21"|morphId="430160010061"|Unicode="σκανδαλισθῆτε."|Lemma="σκανδαλίζω"|Lang="G"|StrongNumber="G46240"|Morph="V,SAP2,,P,"|Mood="Subjunctive"|Tense="Aorist"|Voice="Passive"|Person="Second"|Number="Plural"|English="you should ~ be made to stumble"
430160020011|ἀποσυναγώγους|430160020021|O2|Cat="noun"|Id="5"|morphId="430160020011"|Unicode="ἀποσυναγώγους"|Lemma="ἀποσυνάγωγος"|Lang="G"|StrongNumber="G06560"|Morph="NS,,,,AMP,"|Type="Substantive_Adj"|Case="Accusative"|Gender="Masculine"|Number="Plural"|English="out of the synagogues"
430160020021|ποιήσουσιν|None|CL|Cat="verb"|Id="8"|morphId="430160020021"|Unicode="ποιήσουσιν"|Lemma="ποιέω"|Lang="G"|StrongNumber="G41600"|Morph="V,IFA3,,P,"|Mood="Indicative"|Tense="Future"|Voice="Active"|Person="Third"|Number="Plural"|English="they will put"
430160020031|ὑμᾶς;|430160020021|O|Cat="pron"|Id="11"|morphId="430160020031"|Unicode="ὑμᾶς;"|Lemma="σύ"|Lang="G"|StrongNumber="G47710"|Morph="RP,,,2A,P,"|Type="Personal"|Person="Second"|Case="Accusative"|Number="Plural"|English="you"
430160020041|ἀλλ’|430160020051|conj|Cat="conj"|Id="13"|morphId="430160020041"|Unicode="ἀλλ’"|Lemma="ἀλλά"|Lang="G"|StrongNumber="G02350"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="but"
430160020051|ἔρχεται|430160020021|CL|Cat="verb"|Id="18"|morphId="430160020051"|Unicode="ἔρχεται"|Lemma="ἔρχομαι"|Lang="G"|StrongNumber="G20640"|Morph="V,IPM3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Middle"|Person="Third"|Number="Singular"|English="is coming"
430160020061|ὥρα,|430160020051|S|Cat="noun"|Id="21"|morphId="430160020061"|Unicode="ὥρα,"|Lemma="ὥρα"|Lang="G"|StrongNumber="G56100"|Morph="N,,,,,NFS,"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="an hour"
430160020071|ἵνα|430160020121|conj|Cat="conj"|Id="23"|morphId="430160020071"|Unicode="ἵνα"|Lemma="ἵνα"|Lang="G"|StrongNumber="G24430"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="when"
430160020081|πᾶς|430160020101|np|Cat="pron"|Id="28"|morphId="430160020081"|Unicode="πᾶς"|Lemma="πᾶς"|Lang="G"|StrongNumber="G39560"|Morph="RI,,,,NMS,"|Type="Indefinite"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="anyone"
430160020091|ὁ|430160020101|det|Cat="pron"|Id="31"|morphId="430160020091"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="RD,,,,NMS,"|Type="Demonstrative"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="those"
430160020101|ἀποκτείνας|430160020121|S|Cat="verb"|Id="35"|morphId="430160020101"|Unicode="ἀποκτείνας"|Lemma="ἀποκτείνω"|Lang="G"|StrongNumber="G06150"|Morph="V,PAA,NMS,"|Mood="Participle"|Tense="Aorist"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="who kills"
430160020111|ὑμᾶς,|430160020101|O|Cat="pron"|Id="38"|morphId="430160020111"|Unicode="ὑμᾶς,"|Lemma="σύ"|Lang="G"|StrongNumber="G47710"|Morph="RP,,,2A,P,"|Type="Personal"|Person="Second"|Case="Accusative"|Number="Plural"|English="you"
430160020121|δόξῃ|430160020051|CL|Cat="verb"|Id="41"|morphId="430160020121"|Unicode="δόξῃ"|Lemma="δοκέω"|Lang="G"|StrongNumber="G13800"|Morph="V,SAA3,,S,"|Mood="Subjunctive"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="will think"
430160020131|λατρείαν|430160020141|O|Cat="noun"|Id="46"|morphId="430160020131"|Unicode="λατρείαν"|Lemma="λατρεία"|Lang="G"|StrongNumber="G29990"|Morph="N,,,,,AFS,"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="service"
430160020141|προσφέρειν|430160020121|O|Cat="verb"|Id="49"|morphId="430160020141"|Unicode="προσφέρειν"|Lemma="προσφέρω"|Lang="G"|StrongNumber="G43740"|Morph="V,NPA,,,,,"|Mood="Infinitive"|Tense="Present"|Voice="Active"|English="is offering"
430160020151|τῷ|430160020161|det|Cat="det"|Id="52"|morphId="430160020151"|Unicode="τῷ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,DMS,"|Type="Article"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="he"
430160020161|Θεῷ.|430160020141|IO|Cat="noun"|Id="54"|morphId="430160020161"|Unicode="Θεῷ."|Lemma="θεός"|Lang="G"|StrongNumber="G23160"|Morph="N,,,,,DMS,"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="to God"
430160030011|καὶ|430160030031|conj|Cat="conj"|Id="3"|morphId="430160030011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
430160030021|ταῦτα|430160030031|O|Cat="pron"|Id="8"|morphId="430160030021"|Unicode="ταῦτα"|Lemma="οὗτος"|Lang="G"|StrongNumber="G37780"|Morph="RD,,,,ANP,"|Type="Demonstrative"|Case="Accusative"|Gender="Neuter"|Number="Plural"|English="these things"
430160030031|ποιήσουσιν,|None|CL|Cat="verb"|Id="11"|morphId="430160030031"|Unicode="ποιήσουσιν,"|Lemma="ποιέω"|Lang="G"|StrongNumber="G41600"|Morph="V,IFA3,,P,"|Mood="Indicative"|Tense="Future"|Voice="Active"|Person="Third"|Number="Plural"|English="they will do"
430160030041|ὅτι|430160030061|conj|Cat="conj"|Id="13"|morphId="430160030041"|Unicode="ὅτι"|Lemma="ὅτι"|Lang="G"|StrongNumber="G37540"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="because"
430160030051|οὐκ|430160030061|ADV|Cat="adv"|Id="18"|morphId="430160030051"|Unicode="οὐκ"|Lemma="οὐ"|Lang="G"|StrongNumber="G37560"|Morph="DO,,,,,,,,"|Type="Correlative"|English="not"
430160030061|ἔγνωσαν|430160030031|CL|Cat="verb"|Id="21"|morphId="430160030061"|Unicode="ἔγνωσαν"|Lemma="γινώσκω"|Lang="G"|StrongNumber="G10970"|Morph="V,IAA3,,P,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Plural"|English="they have ~ known"
430160030071|τὸν|430160030081|det|Cat="det"|Id="24"|morphId="430160030071"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="the"
430160030081|Πατέρα|430160030061|O|Cat="noun"|Id="26"|morphId="430160030081"|Unicode="Πατέρα"|Lemma="πατήρ"|Lang="G"|StrongNumber="G39620"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="father"
430160030091|οὐδὲ|430160030061|conj|Cat="conj"|Id="27"|morphId="430160030091"|Unicode="οὐδὲ"|Lemma="οὐδέ"|Lang="G"|StrongNumber="G37610"|Morph="CO,,,,,,,,"|Type="Correlative"|English="or"
430160030101|ἐμέ.|430160030061|CL|Cat="pron"|Id="31"|morphId="430160030101"|Unicode="ἐμέ."|Lemma="ἐγώ"|Lang="G"|StrongNumber="G14730"|Morph="RP,,,1A,S,"|Type="Personal"|Person="First"|Case="Accusative"|Number="Singular"|English="me"
430160040011|ἀλλὰ|430160040031|conj|Cat="conj"|Id="3"|morphId="430160040011"|Unicode="ἀλλὰ"|Lemma="ἀλλά"|Lang="G"|StrongNumber="G02350"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="but"
430160040021|ταῦτα|430160040031|O|Cat="pron"|Id="8"|morphId="430160040021"|Unicode="ταῦτα"|Lemma="οὗτος"|Lang="G"|StrongNumber="G37780"|Morph="RD,,,,ANP,"|Type="Demonstrative"|Case="Accusative"|Gender="Neuter"|Number="Plural"|English="these things"
430160040031|λελάληκα|None|CL|Cat="verb"|Id="11"|morphId="430160040031"|Unicode="λελάληκα"|Lemma="λαλέω"|Lang="G"|StrongNumber="G29800"|Morph="V,IEA1,,S,"|Mood="Indicative"|Tense="Perfect"|Voice="Active"|Person="First"|Number="Singular"|English="I have told"
430160040041|ὑμῖν,|430160040031|IO|Cat="pron"|Id="14"|morphId="430160040041"|Unicode="ὑμῖν,"|Lemma="σύ"|Lang="G"|StrongNumber="G47710"|Morph="RP,,,2D,P,"|Type="Personal"|Person="Second"|Case="Dative"|Number="Plural"|English="to you"
430160040051|ἵνα|430160040111|conj|Cat="conj"|Id="16"|morphId="430160040051"|Unicode="ἵνα"|Lemma="ἵνα"|Lang="G"|StrongNumber="G24430"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="so that"
430160040061|ὅταν|430160040071|conj|Cat="conj"|Id="19"|morphId="430160040061"|Unicode="ὅταν"|Lemma="ὅταν"|Lang="G"|StrongNumber="G37520"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="when"
430160040071|ἔλθῃ|430160040111|CL|Cat="verb"|Id="23"|morphId="430160040071"|Unicode="ἔλθῃ"|Lemma="ἔρχομαι"|Lang="G"|StrongNumber="G20640"|Morph="V,SAA3,,S,"|Mood="Subjunctive"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="comes"
430160040081|ἡ|430160040091|det|Cat="det"|Id="26"|morphId="430160040081"|Unicode="ἡ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NFS,"|Type="Article"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="the"
430160040091|ὥρα|430160040071|S|Cat="noun"|Id="29"|morphId="430160040091"|Unicode="ὥρα"|Lemma="ὥρα"|Lang="G"|StrongNumber="G56100"|Morph="N,,,,,NFS,"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="hour"
