410030010011|καὶ|410030010021|conj|Cat="conj"|Id="3"|morphId="410030010011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
410030010021|εἰσῆλθεν|None|CL|Cat="verb"|Id="7"|morphId="410030010021"|Unicode="εἰσῆλθεν"|Lemma="εἰσέρχομαι"|Lang="G"|StrongNumber="G15250"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="he entered"
410030010031|πάλιν|410030010021|ADV|Cat="adv"|Id="10"|morphId="410030010031"|Unicode="πάλιν"|Lemma="πάλιν"|Lang="G"|StrongNumber="G38250"|Morph="D,,,,,,,,,"|English="again"
410030010041|εἰς|410030010051|prep|Cat="prep"|Id="13"|morphId="410030010041"|Unicode="εἰς"|Lemma="εἰς"|Lang="G"|StrongNumber="G15190"|Morph="P,,,,,A,,,"|Case="Accusative"|English="into"
410030010051|συναγωγήν,|410030010021|ADV|Cat="noun"|Id="15"|morphId="410030010051"|Unicode="συναγωγήν,"|Lemma="συναγωγή"|Lang="G"|StrongNumber="G48640"|Morph="N,,,,,AFS,"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="synagogue"
410030010061|καὶ|410030010081|conj|Cat="conj"|Id="17"|morphId="410030010061"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
410030010071|ἦν|410030010081|VC|Cat="verb"|Id="21"|morphId="410030010071"|Unicode="ἦν"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,IIA3,,S,"|Mood="Indicative"|Tense="Imperfect"|Voice="Active"|Person="Third"|Number="Singular"|English="was"
410030010081|ἐκεῖ|410030010021|CL|Cat="adv"|Id="24"|morphId="410030010081"|Unicode="ἐκεῖ"|Lemma="ἐκεῖ"|Lang="G"|StrongNumber="G15630"|Morph="D,,,,,,,,,"|English="there"
410030010091|ἄνθρωπος,|410030010081|S|Cat="noun"|Id="28"|morphId="410030010091"|Unicode="ἄνθρωπος,"|Lemma="ἄνθρωπος"|Lang="G"|StrongNumber="G04440"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="a man"
410030010101|ἐξηραμμένην|410030010111|O2|Cat="verb"|Id="35"|morphId="410030010101"|Unicode="ἐξηραμμένην"|Lemma="ξηραίνω"|Lang="G"|StrongNumber="G35830"|Morph="V,PEP,AFS,"|Mood="Participle"|Tense="Perfect"|Voice="Passive"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="a withered"
410030010111|ἔχων|410030010091|adjp|Cat="verb"|Id="38"|morphId="410030010111"|Unicode="ἔχων"|Lemma="ἔχω"|Lang="G"|StrongNumber="G21920"|Morph="V,PPA,NMS,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="who had"
410030010121|τὴν|410030010131|det|Cat="det"|Id="41"|morphId="410030010121"|Unicode="τὴν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AFS,"|Type="Article"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="whose"
410030010131|χεῖρα;|410030010111|O|Cat="noun"|Id="43"|morphId="410030010131"|Unicode="χεῖρα;"|Lemma="χείρ"|Lang="G"|StrongNumber="G54950"|Morph="N,,,,,AFS,"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="a ~ hand"
410030020011|καὶ|410030020021|conj|Cat="conj"|Id="3"|morphId="410030020011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="so"
410030020021|παρετήρουν|None|CL|Cat="verb"|Id="9"|morphId="410030020021"|Unicode="παρετήρουν"|Lemma="παρατηρέω"|Lang="G"|StrongNumber="G39060"|Morph="V,IIA3,,P,"|Mood="Indicative"|Tense="Imperfect"|Voice="Active"|Person="Third"|Number="Plural"|English="they watched"
410030020031|αὐτὸν,|410030020021|O|Cat="pron"|Id="12"|morphId="410030020031"|Unicode="αὐτὸν,"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3AMS,"|Type="Personal"|Person="Third"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="him"
410030020041|εἰ|410030020071|conj|Cat="conj"|Id="14"|morphId="410030020041"|Unicode="εἰ"|Lemma="εἰ"|Lang="G"|StrongNumber="G14870"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="whether"
410030020051|τοῖς|410030020061|det|Cat="det"|Id="18"|morphId="410030020051"|Unicode="τοῖς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,DNP,"|Type="Article"|Case="Dative"|Gender="Neuter"|Number="Plural"|English="the"
410030020061|Σάββασιν|410030020071|ADV|Cat="noun"|Id="20"|morphId="410030020061"|Unicode="Σάββασιν"|Lemma="σάββατον"|Lang="G"|StrongNumber="G45210"|Morph="N,,,,,DNP,"|Case="Dative"|Gender="Neuter"|Number="Plural"|English="on ~ sabbath"
