400200010021|γάρ|400200010011|conj|Cat="conj"|Id="3"|morphId="400200010021"|Unicode="γάρ"|Lemma="γάρ"|Lang="G"|StrongNumber="G10630"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="for"
400200010011|ὁμοία|None|CL|Cat="noun"|Id="7"|morphId="400200010011"|Unicode="ὁμοία"|Lemma="ὅμοιος"|Lang="G"|StrongNumber="G36640"|Morph="NP,,,,NFS,"|Type="Predicate_Adj"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="like"
400200010031|ἐστιν|400200010011|VC|Cat="verb"|Id="10"|morphId="400200010031"|Unicode="ἐστιν"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,IPA3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="Third"|Number="Singular"|English="is"
400200010041|ἡ|400200010051|det|Cat="det"|Id="13"|morphId="400200010041"|Unicode="ἡ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NFS,"|Type="Article"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="the"
400200010051|Βασιλεία|400200010011|S|Cat="noun"|Id="16"|morphId="400200010051"|Unicode="Βασιλεία"|Lemma="βασιλεία"|Lang="G"|StrongNumber="G09320"|Morph="N,,,,,NFS,"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="kingdom"
400200010061|τῶν|400200010071|det|Cat="det"|Id="18"|morphId="400200010061"|Unicode="τῶν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMP,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="of the"
400200010071|Οὐρανῶν|400200010051|np|Cat="noun"|Id="20"|morphId="400200010071"|Unicode="Οὐρανῶν"|Lemma="οὐρανός"|Lang="G"|StrongNumber="G37720"|Morph="N,,,,,GMP,"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="of heaven"
400200010081|ἀνθρώπῳ,|400200010011|ADV|Cat="noun"|Id="25"|morphId="400200010081"|Unicode="ἀνθρώπῳ,"|Lemma="ἄνθρωπος"|Lang="G"|StrongNumber="G04440"|Morph="N,,,,,DMS,"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="a man"
400200010091|οἰκοδεσπότῃ,|400200010081|np|Cat="noun"|Id="27"|morphId="400200010091"|Unicode="οἰκοδεσπότῃ,"|Lemma="οἰκοδεσπότης"|Lang="G"|StrongNumber="G36170"|Morph="N,,,,,DMS,"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="a landowner"
400200010101|ὅστις|400200010111|S|Cat="pron"|Id="31"|morphId="400200010101"|Unicode="ὅστις"|Lemma="ὅστις"|Lang="G"|StrongNumber="G37480"|Morph="RR,,,,NMS,"|Type="Relative"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="who"
400200010111|ἐξῆλθεν|400200010081|CL|Cat="verb"|Id="34"|morphId="400200010111"|Unicode="ἐξῆλθεν"|Lemma="ἐξέρχομαι"|Lang="G"|StrongNumber="G18310"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="went out"
400200010121|ἅμα|400200010131|prep|Cat="prep"|Id="37"|morphId="400200010121"|Unicode="ἅμα"|Lemma="ἅμα"|Lang="G"|StrongNumber="G02600"|Morph="PI,,,,,,,,"|Type="Improper"|English="went out"
