400160010011|καὶ|400160010081|conj|Cat="conj"|Id="3"|morphId="400160010011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400160010021|προσελθόντες|400160010081|ADV|Cat="verb"|Id="9"|morphId="400160010021"|Unicode="προσελθόντες"|Lemma="προσέρχομαι"|Lang="G"|StrongNumber="G43340"|Morph="V,PAA,NMP,"|Mood="Participle"|Tense="Aorist"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="came"
400160010031|οἱ|400160010041|det|Cat="det"|Id="12"|morphId="400160010031"|Unicode="οἱ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMP,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="the"
400160010041|Φαρισαῖοι|400160010081|S|Cat="noun"|Id="15"|morphId="400160010041"|Unicode="Φαρισαῖοι"|Lemma="Φαρισαῖος"|Lang="G"|StrongNumber="G53300"|Morph="N,,,,,NMP,"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="Pharisees"
400160010051|καὶ|400160010041|conj|Cat="conj"|Id="16"|morphId="400160010051"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400160010061|Σαδδουκαῖοι,|400160010041|np|Cat="noun"|Id="18"|morphId="400160010061"|Unicode="Σαδδουκαῖοι,"|Lemma="Σαδδουκαῖος"|Lang="G"|StrongNumber="G45230"|Morph="N,,,,,NMP,"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="Sadducees"
400160010071|πειράζοντες|400160010081|ADV|Cat="verb"|Id="23"|morphId="400160010071"|Unicode="πειράζοντες"|Lemma="πειράζω"|Lang="G"|StrongNumber="G39850"|Morph="V,PPA,NMP,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="test"
400160010081|ἐπηρώτησαν|None|CL|Cat="verb"|Id="26"|morphId="400160010081"|Unicode="ἐπηρώτησαν"|Lemma="ἐπερωτάω"|Lang="G"|StrongNumber="G19050"|Morph="V,IAA3,,P,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Plural"|English="they asked"
400160010091|αὐτὸν|400160010141|S|Cat="pron"|Id="31"|morphId="400160010091"|Unicode="αὐτὸν"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3AMS,"|Type="Personal"|Person="Third"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="him"
400160010101|σημεῖον|400160010141|O|Cat="noun"|Id="35"|morphId="400160010101"|Unicode="σημεῖον"|Lemma="σημεῖον"|Lang="G"|StrongNumber="G45920"|Morph="N,,,,,ANS,"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="a sign"
400160010111|ἐκ|400160010131|prep|Cat="prep"|Id="37"|morphId="400160010111"|Unicode="ἐκ"|Lemma="ἐκ"|Lang="G"|StrongNumber="G15370"|Morph="P,,,,,G,,,"|Case="Genitive"|English="from"
400160010121|τοῦ|400160010131|det|Cat="det"|Id="39"|morphId="400160010121"|Unicode="τοῦ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMS,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Singular"
400160010131|οὐρανοῦ|400160010101|pp|Cat="noun"|Id="41"|morphId="400160010131"|Unicode="οὐρανοῦ"|Lemma="οὐρανός"|Lang="G"|StrongNumber="G37720"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="heaven"
