540030010011|πιστὸς|None|CL|Cat="noun"|Id="5"|morphId="540030010011"|Unicode="πιστὸς"|Lemma="πιστός"|Lang="G"|StrongNumber="G41030"|Morph="NP,,,,NMS,"|Type="Predicate_Adj"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="trustworthy"
540030010021|ὁ|540030010031|det|Cat="det"|Id="8"|morphId="540030010021"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMS,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="the"
540030010031|λόγος:|540030010011|S|Cat="noun"|Id="10"|morphId="540030010031"|Unicode="λόγος:"|Lemma="λόγος"|Lang="G"|StrongNumber="G30560"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="saying"
540030010041|εἴ|540030010071|conj|Cat="conj"|Id="13"|morphId="540030010041"|Unicode="εἴ"|Lemma="εἰ"|Lang="G"|StrongNumber="G14870"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="if"
540030010051|τις|540030010071|S|Cat="pron"|Id="17"|morphId="540030010051"|Unicode="τις"|Lemma="τις"|Lang="G"|StrongNumber="G51000"|Morph="RI,,,,NMS,"|Type="Indefinite"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="anyone"
540030010061|ἐπισκοπῆς|540030010071|O|Cat="noun"|Id="20"|morphId="540030010061"|Unicode="ἐπισκοπῆς"|Lemma="ἐπισκοπή"|Lang="G"|StrongNumber="G19840"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="an overseer"
540030010071|ὀρέγεται,|540030010101|CL|Cat="verb"|Id="23"|morphId="540030010071"|Unicode="ὀρέγεται,"|Lemma="ὀρέγω"|Lang="G"|StrongNumber="G37130"|Morph="V,IPM3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Middle"|Person="Third"|Number="Singular"|English="aspires to"
540030010081|καλοῦ|540030010091|adjp|Cat="adj"|Id="28"|morphId="540030010081"|Unicode="καλοῦ"|Lemma="καλός"|Lang="G"|StrongNumber="G25700"|Morph="AA,,,,GNS,"|Type="Ascriptive"|Case="Genitive"|Gender="Neuter"|Number="Singular"|English="noble"
540030010091|ἔργου|540030010101|O|Cat="noun"|Id="30"|morphId="540030010091"|Unicode="ἔργου"|Lemma="ἔργον"|Lang="G"|StrongNumber="G20410"|Morph="N,,,,,GNS,"|Case="Genitive"|Gender="Neuter"|Number="Singular"|English="a ~ work"
540030010101|ἐπιθυμεῖ.|540030010011|CL|Cat="verb"|Id="33"|morphId="540030010101"|Unicode="ἐπιθυμεῖ."|Lemma="ἐπιθυμέω"|Lang="G"|StrongNumber="G19370"|Morph="V,IPA3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="Third"|Number="Singular"|English="he desires"
540030020021|οὖν|540030020011|conj|Cat="conj"|Id="3"|morphId="540030020021"|Unicode="οὖν"|Lemma="οὖν"|Lang="G"|StrongNumber="G37670"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="therefore"
540030020011|δεῖ|None|CL|Cat="verb"|Id="7"|morphId="540030020011"|Unicode="δεῖ"|Lemma="δέω"|Lang="G"|StrongNumber="G12100"|Morph="V,IPA3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="Third"|Number="Singular"|English="must"
540030020031|τὸν|540030020041|det|Cat="det"|Id="13"|morphId="540030020031"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="the"
540030020041|ἐπίσκοπον|540030020051|S|Cat="noun"|Id="15"|morphId="540030020041"|Unicode="ἐπίσκοπον"|Lemma="ἐπίσκοπος"|Lang="G"|StrongNumber="G19850"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="overseer"
540030020061|εἶναι,|540030020051|VC|Cat="verb"|Id="18"|morphId="540030020061"|Unicode="εἶναι,"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,NPA,,,,,"|Mood="Infinitive"|Tense="Present"|Voice="Active"|English="be"
540030020051|ἀνεπίλημπτον|540030020011|S|Cat="noun"|Id="22"|morphId="540030020051"|Unicode="ἀνεπίλημπτον"|Lemma="ἀνεπίλημπτος"|Lang="G"|StrongNumber="G04230"|Morph="NS,,,,AMS,"|Type="Substantive_Adj"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="above reproach"
540030020071|μιᾶς|540030020081|nump|Cat="det"|Id="28"|morphId="540030020071"|Unicode="μιᾶς"|Lemma="εἷς"|Lang="G"|StrongNumber="G15200"|Morph="EN,,,,GFS,"|Type="Number"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="one"
540030020081|γυναικὸς|540030020091|np|Cat="noun"|Id="30"|morphId="540030020081"|Unicode="γυναικὸς"|Lemma="γυνή"|Lang="G"|StrongNumber="G11350"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="of ~ wife"
540030020091|ἄνδρα,|540030020051|np|Cat="noun"|Id="32"|morphId="540030020091"|Unicode="ἄνδρα,"|Lemma="ἀνήρ"|Lang="G"|StrongNumber="G04350"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="husband"
540030020101|νηφάλιον,|540030020091|np|Cat="noun"|Id="35"|morphId="540030020101"|Unicode="νηφάλιον,"|Lemma="νηφάλιος"|Lang="G"|StrongNumber="G35240"|Morph="NS,,,,AMS,"|Type="Substantive_Adj"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="temperate"
540030020111|σώφρονα,|540030020101|np|Cat="noun"|Id="37"|morphId="540030020111"|Unicode="σώφρονα,"|Lemma="σώφρων"|Lang="G"|StrongNumber="G49980"|Morph="NS,,,,AMS,"|Type="Substantive_Adj"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="self-controlled"
540030020121|κόσμιον,|540030020101|np|Cat="noun"|Id="39"|morphId="540030020121"|Unicode="κόσμιον,"|Lemma="κόσμιος"|Lang="G"|StrongNumber="G28870"|Morph="NS,,,,AMS,"|Type="Substantive_Adj"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="respectable"
540030020131|φιλόξενον,|540030020091|np|Cat="noun"|Id="41"|morphId="540030020131"|Unicode="φιλόξενον,"|Lemma="φιλόξενος"|Lang="G"|StrongNumber="G53820"|Morph="NS,,,,AMS,"|Type="Substantive_Adj"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="hospitable"
540030020141|διδακτικόν,|540030020091|np|Cat="noun"|Id="43"|morphId="540030020141"|Unicode="διδακτικόν,"|Lemma="διδακτικός"|Lang="G"|StrongNumber="G13170"|Morph="NS,,,,AMS,"|Type="Substantive_Adj"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="able to teach"
540030030011|μὴ|540030030021|advp|Cat="adv"|Id="5"|morphId="540030030011"|Unicode="μὴ"|Lemma="μή"|Lang="G"|StrongNumber="G33610"|Morph="D,,,,,,,,,"|English="not"
540030030021|πάροινον,|None|np|Cat="noun"|Id="7"|morphId="540030030021"|Unicode="πάροινον,"|Lemma="πάροινος"|Lang="G"|StrongNumber="G39430"|Morph="NS,,,,AMS,"|Type="Substantive_Adj"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="addicted to wine"
