410120010011|καὶ|410120010021|conj|Cat="conj"|Id="3"|morphId="410120010011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="then"
410120010021|ἤρξατο|None|CL|Cat="verb"|Id="7"|morphId="410120010021"|Unicode="ἤρξατο"|Lemma="ἄρχω"|Lang="G"|StrongNumber="G07570"|Morph="V,IAM3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Middle"|Person="Third"|Number="Singular"|English="he began"
410120010031|αὐτοῖς|410120010061|IO|Cat="pron"|Id="13"|morphId="410120010031"|Unicode="αὐτοῖς"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3DMP,"|Type="Personal"|Person="Third"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="to them"
410120010041|ἐν|410120010051|prep|Cat="prep"|Id="16"|morphId="410120010041"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
410120010051|παραβολαῖς|410120010061|ADV|Cat="noun"|Id="18"|morphId="410120010051"|Unicode="παραβολαῖς"|Lemma="παραβολή"|Lang="G"|StrongNumber="G38500"|Morph="N,,,,,DFP,"|Case="Dative"|Gender="Feminine"|Number="Plural"|English="parables"
410120010061|λαλεῖν:|410120010021|O|Cat="verb"|Id="21"|morphId="410120010061"|Unicode="λαλεῖν:"|Lemma="λαλέω"|Lang="G"|StrongNumber="G29800"|Morph="V,NPA,,,,,"|Mood="Infinitive"|Tense="Present"|Voice="Active"|English="to speak"
410120010071|ἀμπελῶνα|410120010091|O|Cat="noun"|Id="26"|morphId="410120010071"|Unicode="ἀμπελῶνα"|Lemma="ἀμπελών"|Lang="G"|StrongNumber="G02900"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="a vineyard"
410120010081|ἄνθρωπος|410120010091|S|Cat="noun"|Id="29"|morphId="410120010081"|Unicode="ἄνθρωπος"|Lemma="ἄνθρωπος"|Lang="G"|StrongNumber="G04440"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="a man"
410120010091|ἐφύτευσεν,|410120010061|CL|Cat="verb"|Id="32"|morphId="410120010091"|Unicode="ἐφύτευσεν,"|Lemma="φυτεύω"|Lang="G"|StrongNumber="G54520"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="planted"
410120010101|καὶ|410120010091|conj|Cat="conj"|Id="33"|morphId="410120010101"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
410120010111|περιέθηκεν|410120010091|CL|Cat="verb"|Id="37"|morphId="410120010111"|Unicode="περιέθηκεν"|Lemma="περιτίθημι"|Lang="G"|StrongNumber="G40600"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="put ~ around"
