420150010021|δὲ|420150010041|conj|Cat="conj"|Id="3"|morphId="420150010021"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="now"
420150010011|ἦσαν|420150010041|verb|Cat="verb"|Id="7"|morphId="420150010011"|Unicode="ἦσαν"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,IIA3,,P,"|Mood="Indicative"|Tense="Imperfect"|Voice="Active"|Person="Third"|Number="Plural"|English="were"
420150010041|ἐγγίζοντες|None|CL|Cat="verb"|Id="9"|morphId="420150010041"|Unicode="ἐγγίζοντες"|Lemma="ἐγγίζω"|Lang="G"|StrongNumber="G14480"|Morph="V,PPA,NMP,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="were coming near"
420150010031|αὐτῷ|420150010041|ADV|Cat="pron"|Id="12"|morphId="420150010031"|Unicode="αὐτῷ"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3DMS,"|Type="Personal"|Person="Third"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="drawing near to him"
420150010051|πάντες|420150010071|adjp|Cat="det"|Id="17"|morphId="420150010051"|Unicode="πάντες"|Lemma="πᾶς"|Lang="G"|StrongNumber="G39560"|Morph="EQ,,,,NMP,"|Type="Quantifier"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="all"
420150010061|οἱ|420150010071|det|Cat="det"|Id="20"|morphId="420150010061"|Unicode="οἱ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMP,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="the"
420150010071|τελῶναι|420150010041|S|Cat="noun"|Id="22"|morphId="420150010071"|Unicode="τελῶναι"|Lemma="τελώνης"|Lang="G"|StrongNumber="G50570"|Morph="N,,,,,NMP,"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="tax collectors"
420150010081|καὶ|420150010071|conj|Cat="conj"|Id="23"|morphId="420150010081"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
420150010091|οἱ|420150010101|det|Cat="det"|Id="25"|morphId="420150010091"|Unicode="οἱ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMP,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="the"
420150010101|ἁμαρτωλοὶ|420150010071|np|Cat="noun"|Id="27"|morphId="420150010101"|Unicode="ἁμαρτωλοὶ"|Lemma="ἁμαρτωλός"|Lang="G"|StrongNumber="G02680"|Morph="NS,,,,NMP,"|Type="Substantive_Adj"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="sinners"
420150010111|ἀκούειν|420150010041|ADV|Cat="verb"|Id="32"|morphId="420150010111"|Unicode="ἀκούειν"|Lemma="ἀκούω"|Lang="G"|StrongNumber="G01910"|Morph="V,NPA,,,,,"|Mood="Infinitive"|Tense="Present"|Voice="Active"|English="to hear"
420150010121|αὐτοῦ.|420150010111|O|Cat="pron"|Id="35"|morphId="420150010121"|Unicode="αὐτοῦ."|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3GMS,"|Type="Personal"|Person="Third"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="to him"
420150020011|καὶ|420150020021|conj|Cat="conj"|Id="3"|morphId="420150020011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
420150020021|διεγόγγυζον|None|CL|Cat="verb"|Id="7"|morphId="420150020021"|Unicode="διεγόγγυζον"|Lemma="διαγογγύζω"|Lang="G"|StrongNumber="G12340"|Morph="V,IIA3,,P,"|Mood="Indicative"|Tense="Imperfect"|Voice="Active"|Person="Third"|Number="Plural"|English="were complaining"
420150020041|τε|420150020051|conj|Cat="adv"|Id="11"|morphId="420150020041"|Unicode="τε"|Lemma="τέ"|Lang="G"|StrongNumber="G50370"|Morph="DO,,,,,,,,"|Type="Correlative"|English="both"
