450040010021|οὖν|450040010031|conj|Cat="conj"|Id="3"|morphId="450040010021"|Unicode="οὖν"|Lemma="οὖν"|Lang="G"|StrongNumber="G37670"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="then"
450040010031|ἐροῦμεν,|None|CL|Cat="verb"|Id="7"|morphId="450040010031"|Unicode="ἐροῦμεν,"|Lemma="λέγω"|Lang="G"|StrongNumber="G30040"|Morph="V,IFA1,,P,"|Mood="Indicative"|Tense="Future"|Voice="Active"|Person="First"|Number="Plural"|English="shall we say"
450040010011|τί|450040010041|O|Cat="pron"|Id="12"|morphId="450040010011"|Unicode="τί"|Lemma="τίς"|Lang="G"|StrongNumber="G51010"|Morph="RT,,,,ANS,"|Type="Interrogative"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="what"
450040010041|εὑρηκέναι|450040010031|O|Cat="verb"|Id="15"|morphId="450040010041"|Unicode="εὑρηκέναι"|Lemma="εὑρίσκω"|Lang="G"|StrongNumber="G21470"|Morph="V,NEA,,,,,"|Mood="Infinitive"|Tense="Perfect"|Voice="Active"|English="has found"
450040010051|Ἀβραὰμ|450040010041|S|Cat="noun"|Id="19"|morphId="450040010051"|Unicode="Ἀβραὰμ"|Lemma="Ἀβραάμ"|Lang="G"|StrongNumber="G00110"|Morph="N,,,,,AMSI"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="Abraham"
450040010061|τὸν|450040010071|det|Cat="det"|Id="21"|morphId="450040010061"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="the"
450040010071|προπάτορα|450040010051|np|Cat="noun"|Id="24"|morphId="450040010071"|Unicode="προπάτορα"|Lemma="προπάτωρ"|Lang="G"|StrongNumber="G43105"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="forefather"
450040010081|ἡμῶν|450040010071|np|Cat="pron"|Id="26"|morphId="450040010081"|Unicode="ἡμῶν"|Lemma="ἐγώ"|Lang="G"|StrongNumber="G14730"|Morph="RP,,,1G,P,"|Type="Personal"|Person="First"|Case="Genitive"|Number="Plural"|English="of us"
450040010091|κατὰ|450040010101|prep|Cat="prep"|Id="29"|morphId="450040010091"|Unicode="κατὰ"|Lemma="κατά"|Lang="G"|StrongNumber="G25960"|Morph="P,,,,,A,,,"|Case="Accusative"|English="according to"
450040010101|σάρκα?|450040010041|ADV|Cat="noun"|Id="31"|morphId="450040010101"|Unicode="σάρκα?"|Lemma="σάρξ"|Lang="G"|StrongNumber="G45610"|Morph="N,,,,,AFS,"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="flesh"
450040020021|γὰρ|450040020071|conj|Cat="conj"|Id="3"|morphId="450040020021"|Unicode="γὰρ"|Lemma="γάρ"|Lang="G"|StrongNumber="G10630"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="for"
450040020011|εἰ|450040020061|conj|Cat="conj"|Id="6"|morphId="450040020011"|Unicode="εἰ"|Lemma="εἰ"|Lang="G"|StrongNumber="G14870"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="if"
450040020031|Ἀβραὰμ|450040020061|S|Cat="noun"|Id="10"|morphId="450040020031"|Unicode="Ἀβραὰμ"|Lemma="Ἀβραάμ"|Lang="G"|StrongNumber="G00110"|Morph="N,,,,,NMSI"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Abraham"
450040020041|ἐξ|450040020051|prep|Cat="prep"|Id="13"|morphId="450040020041"|Unicode="ἐξ"|Lemma="ἐκ"|Lang="G"|StrongNumber="G15370"|Morph="P,,,,,G,,,"|Case="Genitive"|English="by"
450040020051|ἔργων|450040020061|ADV|Cat="noun"|Id="15"|morphId="450040020051"|Unicode="ἔργων"|Lemma="ἔργον"|Lang="G"|StrongNumber="G20410"|Morph="N,,,,,GNP,"|Case="Genitive"|Gender="Neuter"|Number="Plural"|English="works"
450040020061|ἐδικαιώθη,|450040020071|CL|Cat="verb"|Id="18"|morphId="450040020061"|Unicode="ἐδικαιώθη,"|Lemma="δικαιόω"|Lang="G"|StrongNumber="G13440"|Morph="V,IAP3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Passive"|Person="Third"|Number="Singular"|English="was justified"
450040020071|ἔχει|None|CL|Cat="verb"|Id="22"|morphId="450040020071"|Unicode="ἔχει"|Lemma="ἔχω"|Lang="G"|StrongNumber="G21920"|Morph="V,IPA3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="Third"|Number="Singular"|English="he has"
450040020081|καύχημα,|450040020071|O|Cat="noun"|Id="25"|morphId="450040020081"|Unicode="καύχημα,"|Lemma="καύχημα"|Lang="G"|StrongNumber="G27450"|Morph="N,,,,,ANS,"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="something to boast about"
450040020091|ἀλλ’|450040020121|conj|Cat="conj"|Id="27"|morphId="450040020091"|Unicode="ἀλλ’"|Lemma="ἀλλά"|Lang="G"|StrongNumber="G02350"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="but"
450040020101|οὐ|450040020121|ADV|Cat="adv"|Id="31"|morphId="450040020101"|Unicode="οὐ"|Lemma="οὐ"|Lang="G"|StrongNumber="G37560"|Morph="D,,,,,,,,,"|English="not"
450040020111|πρὸς|450040020121|prep|Cat="prep"|Id="34"|morphId="450040020111"|Unicode="πρὸς"|Lemma="πρός"|Lang="G"|StrongNumber="G43140"|Morph="P,,,,,A,,,"|Case="Accusative"|English="before"
450040020121|Θεόν.|450040020071|CL|Cat="noun"|Id="36"|morphId="450040020121"|Unicode="Θεόν."|Lemma="θεός"|Lang="G"|StrongNumber="G23160"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="God"
450040030021|γὰρ|450040030051|conj|Cat="conj"|Id="3"|morphId="450040030021"|Unicode="γὰρ"|Lemma="γάρ"|Lang="G"|StrongNumber="G10630"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="for"
450040030011|τί|450040030051|O|Cat="pron"|Id="7"|morphId="450040030011"|Unicode="τί"|Lemma="τίς"|Lang="G"|StrongNumber="G51010"|Morph="RT,,,,ANS,"|Type="Interrogative"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="for~what"
450040030031|ἡ|450040030041|det|Cat="det"|Id="10"|morphId="450040030031"|Unicode="ἡ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NFS,"|Type="Article"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="the"
450040030041|Γραφὴ|450040030051|S|Cat="noun"|Id="12"|morphId="450040030041"|Unicode="Γραφὴ"|Lemma="γραφή"|Lang="G"|StrongNumber="G11240"|Morph="N,,,,,NFS,"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="scripture"
450040030051|λέγει?|None|CL|Cat="verb"|Id="15"|morphId="450040030051"|Unicode="λέγει?"|Lemma="λέγω"|Lang="G"|StrongNumber="G30040"|Morph="V,IPA3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="Third"|Number="Singular"|English="does ~ say"
450040030071|δὲ|450040030061|conj|Cat="conj"|Id="17"|morphId="450040030071"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
450040030061|ἐπίστευσεν|450040030051|CL|Cat="verb"|Id="22"|morphId="450040030061"|Unicode="ἐπίστευσεν"|Lemma="πιστεύω"|Lang="G"|StrongNumber="G41000"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="believed"
450040030081|Ἀβραὰμ|450040030061|S|Cat="noun"|Id="25"|morphId="450040030081"|Unicode="Ἀβραὰμ"|Lemma="Ἀβραάμ"|Lang="G"|StrongNumber="G00110"|Morph="N,,,,,NMSI"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Abraham"
450040030091|τῷ|450040030101|det|Cat="det"|Id="28"|morphId="450040030091"|Unicode="τῷ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,DMS,"|Type="Article"|Case="Dative"|Gender="Masculine"|Number="Singular"
450040030101|Θεῷ,|450040030061|O|Cat="noun"|Id="30"|morphId="450040030101"|Unicode="Θεῷ,"|Lemma="θεός"|Lang="G"|StrongNumber="G23160"|Morph="N,,,,,DMS,"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="God"
450040030111|καὶ|450040030061|conj|Cat="conj"|Id="31"|morphId="450040030111"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
