450030010021|οὖν|450030010011|conj|Cat="conj"|Id="3"|morphId="450030010021"|Unicode="οὖν"|Lemma="οὖν"|Lang="G"|StrongNumber="G37670"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="then"
450030010011|τί|None|CL|Cat="pron"|Id="8"|morphId="450030010011"|Unicode="τί"|Lemma="τίς"|Lang="G"|StrongNumber="G51010"|Morph="RT,,,,NNS,"|Type="Interrogative"|Case="Nominative"|Gender="Neuter"|Number="Singular"|English="what"
450030010031|τὸ|450030010041|det|Cat="det"|Id="11"|morphId="450030010031"|Unicode="τὸ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NNS,"|Type="Article"|Case="Nominative"|Gender="Neuter"|Number="Singular"|English="the"
450030010041|περισσὸν|450030010011|S|Cat="noun"|Id="14"|morphId="450030010041"|Unicode="περισσὸν"|Lemma="περισσός"|Lang="G"|StrongNumber="G40530"|Morph="NS,,,,NNS,"|Type="Substantive_Adj"|Case="Nominative"|Gender="Neuter"|Number="Singular"|English="advantage"
450030010051|τοῦ|450030010061|det|Cat="det"|Id="16"|morphId="450030010051"|Unicode="τοῦ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMS,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="the"
450030010061|Ἰουδαίου,|450030010041|np|Cat="noun"|Id="18"|morphId="450030010061"|Unicode="Ἰουδαίου,"|Lemma="Ἰουδαῖος"|Lang="G"|StrongNumber="G24530"|Morph="NS,,,,GMS,"|Type="Substantive_Adj"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="jew"
450030010071|ἢ|450030010011|conj|Cat="conj"|Id="19"|morphId="450030010071"|Unicode="ἢ"|Lemma="ἤ"|Lang="G"|StrongNumber="G22280"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="or"
450030010081|τίς|450030010011|CL|Cat="pron"|Id="23"|morphId="450030010081"|Unicode="τίς"|Lemma="τίς"|Lang="G"|StrongNumber="G51010"|Morph="RT,,,,NFS,"|Type="Interrogative"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="what"
450030010091|ἡ|450030010101|det|Cat="det"|Id="26"|morphId="450030010091"|Unicode="ἡ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NFS,"|Type="Article"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="the"
450030010101|ὠφέλια|450030010081|S|Cat="noun"|Id="29"|morphId="450030010101"|Unicode="ὠφέλια"|Lemma="ὠφέλια"|Lang="G"|StrongNumber="G56220"|Morph="N,,,,,NFS,"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="value"
450030010111|τῆς|450030010121|det|Cat="det"|Id="31"|morphId="450030010111"|Unicode="τῆς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GFS,"|Type="Article"|Case="Genitive"|Gender="Feminine"|Number="Singular"
