450100010011|ἀδελφοί,|450100010171|CL|Cat="noun"|Id="5"|morphId="450100010011"|Unicode="ἀδελφοί,"|Lemma="ἀδελφός"|Lang="G"|StrongNumber="G00800"|Morph="N,,,,,VMP,"|Case="Vocative"|Gender="Masculine"|Number="Plural"|English="brothers"
450100010031|μὲν|450100010171|conj|Cat="adv"|Id="8"|morphId="450100010031"|Unicode="μὲν"|Lemma="μέν"|Lang="G"|StrongNumber="G33030"|Morph="D,,,,,,,,,"
450100010021|ἡ|450100010041|det|Cat="det"|Id="13"|morphId="450100010021"|Unicode="ἡ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NFS,"|Type="Article"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="the"
450100010041|εὐδοκία|450100010171|S|Cat="noun"|Id="16"|morphId="450100010041"|Unicode="εὐδοκία"|Lemma="εὐδοκία"|Lang="G"|StrongNumber="G21070"|Morph="N,,,,,NFS,"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="desire"
450100010051|τῆς|450100010071|det|Cat="det"|Id="18"|morphId="450100010051"|Unicode="τῆς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GFS,"|Type="Article"|Case="Genitive"|Gender="Feminine"|Number="Singular"
450100010061|ἐμῆς|450100010071|adjp|Cat="det"|Id="22"|morphId="450100010061"|Unicode="ἐμῆς"|Lemma="ἐμός"|Lang="G"|StrongNumber="G16990"|Morph="EP,,,1GFS,"|Type="Possessive"|Person="First"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="my"
450100010071|καρδίας,|450100010041|np|Cat="noun"|Id="24"|morphId="450100010071"|Unicode="καρδίας,"|Lemma="καρδία"|Lang="G"|StrongNumber="G25880"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="heart’s"
450100010081|καὶ|450100010041|conj|Cat="conj"|Id="25"|morphId="450100010081"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
450100010091|ἡ|450100010101|det|Cat="det"|Id="27"|morphId="450100010091"|Unicode="ἡ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NFS,"|Type="Article"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="the"
450100010101|δέησις|450100010041|np|Cat="noun"|Id="31"|morphId="450100010101"|Unicode="δέησις"|Lemma="δέησις"|Lang="G"|StrongNumber="G11620"|Morph="N,,,,,NFS,"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="prayer"
450100010111|πρὸς|450100010131|prep|Cat="prep"|Id="33"|morphId="450100010111"|Unicode="πρὸς"|Lemma="πρός"|Lang="G"|StrongNumber="G43140"|Morph="P,,,,,A,,,"|Case="Accusative"|English="to"
450100010121|τὸν|450100010131|det|Cat="det"|Id="35"|morphId="450100010121"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
450100010131|Θεὸν,|450100010101|pp|Cat="noun"|Id="37"|morphId="450100010131"|Unicode="Θεὸν,"|Lemma="θεός"|Lang="G"|StrongNumber="G23160"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="God"
450100010141|ὑπὲρ|450100010151|prep|Cat="prep"|Id="39"|morphId="450100010141"|Unicode="ὑπὲρ"|Lemma="ὑπέρ"|Lang="G"|StrongNumber="G52280"|Morph="P,,,,,G,,,"|Case="Genitive"|English="for"
450100010151|αὐτῶν|450100010101|pp|Cat="pron"|Id="41"|morphId="450100010151"|Unicode="αὐτῶν"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3GMP,"|Type="Personal"|Person="Third"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="them"
