610010010011|Σίμων|None|CL|Cat="noun"|Id="7"|morphId="610010010011"|Unicode="Σίμων"|Lemma="Σίμων"|Lang="G"|StrongNumber="G46130"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Simeon"
610010010021|Πέτρος,|610010010011|np|Cat="noun"|Id="9"|morphId="610010010021"|Unicode="Πέτρος,"|Lemma="πέτρος"|Lang="G"|StrongNumber="G40740"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Peter"
610010010031|δοῦλος|610010010011|np|Cat="noun"|Id="13"|morphId="610010010031"|Unicode="δοῦλος"|Lemma="δοῦλος"|Lang="G"|StrongNumber="G14010"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="a servant"
610010010041|καὶ|610010010031|conj|Cat="conj"|Id="14"|morphId="610010010041"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
610010010051|ἀπόστολος|610010010031|np|Cat="noun"|Id="16"|morphId="610010010051"|Unicode="ἀπόστολος"|Lemma="ἀπόστολος"|Lang="G"|StrongNumber="G06520"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="apostle"
610010010061|Ἰησοῦ|610010010031|np|Cat="noun"|Id="19"|morphId="610010010061"|Unicode="Ἰησοῦ"|Lemma="Ἰησοῦς"|Lang="G"|StrongNumber="G24240"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of Jesus"
610010010071|Χριστοῦ;|610010010061|np|Cat="noun"|Id="21"|morphId="610010010071"|Unicode="Χριστοῦ;"|Lemma="χριστός"|Lang="G"|StrongNumber="G55470"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="Christ"
610010010081|τοῖς|610010010111|det|Cat="pron"|Id="25"|morphId="610010010081"|Unicode="τοῖς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="RD,,,,DMP,"|Type="Demonstrative"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="to those"
610010010101|ἡμῖν|610010010111|ADV|Cat="pron"|Id="29"|morphId="610010010101"|Unicode="ἡμῖν"|Lemma="ἐγώ"|Lang="G"|StrongNumber="G14730"|Morph="RP,,,1D,P,"|Type="Personal"|Person="First"|Case="Dative"|Number="Plural"|English="with us"
610010010111|λαχοῦσιν|610010010011|IO|Cat="verb"|Id="32"|morphId="610010010111"|Unicode="λαχοῦσιν"|Lemma="λαγχάνω"|Lang="G"|StrongNumber="G29750"|Morph="V,PAA,DMP,"|Mood="Participle"|Tense="Aorist"|Voice="Active"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="who have obtained"
610010010091|ἰσότιμον|610010010121|np|Cat="noun"|Id="36"|morphId="610010010091"|Unicode="ἰσότιμον"|Lemma="ἰσότιμος"|Lang="G"|StrongNumber="G24720"|Morph="NS,,,,AFS,"|Type="Substantive_Adj"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="as precious"
610010010121|πίστιν|610010010111|O|Cat="noun"|Id="38"|morphId="610010010121"|Unicode="πίστιν"|Lemma="πίστις"|Lang="G"|StrongNumber="G41020"|Morph="N,,,,,AFS,"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="a faith"
610010010131|ἐν|610010010141|prep|Cat="prep"|Id="41"|morphId="610010010131"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="by"
610010010141|δικαιοσύνῃ|610010010111|ADV|Cat="noun"|Id="44"|morphId="610010010141"|Unicode="δικαιοσύνῃ"|Lemma="δικαιοσύνη"|Lang="G"|StrongNumber="G13430"|Morph="N,,,,,DFS,"|Case="Dative"|Gender="Feminine"|Number="Singular"|English="righteousness"
610010010151|τοῦ|610010010161|det|Cat="det"|Id="47"|morphId="610010010151"|Unicode="τοῦ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMS,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Singular"
