660170010011|καὶ|660170010021|conj|Cat="conj"|Id="3"|morphId="660170010011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="then"
660170010021|ἦλθεν|None|CL|Cat="verb"|Id="8"|morphId="660170010021"|Unicode="ἦλθεν"|Lemma="ἔρχομαι"|Lang="G"|StrongNumber="G20640"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="came"
660170010031|εἷς|660170010021|S|Cat="noun"|Id="12"|morphId="660170010031"|Unicode="εἷς"|Lemma="εἷς"|Lang="G"|StrongNumber="G15200"|Morph="NS,,,,NMS,"|Type="Substantive_Adj"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="one"
660170010041|ἐκ|660170010071|prep|Cat="prep"|Id="14"|morphId="660170010041"|Unicode="ἐκ"|Lemma="ἐκ"|Lang="G"|StrongNumber="G15370"|Morph="P,,,,,G,,,"|Case="Genitive"|English="of"
660170010051|τῶν|660170010071|det|Cat="det"|Id="17"|morphId="660170010051"|Unicode="τῶν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMP,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="the"
660170010061|ἑπτὰ|660170010071|nump|Cat="det"|Id="21"|morphId="660170010061"|Unicode="ἑπτὰ"|Lemma="ἑπτά"|Lang="G"|StrongNumber="G20330"|Morph="EN,,,,GMP,"|Type="Number"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="seven"
660170010071|ἀγγέλων|660170010031|pp|Cat="noun"|Id="23"|morphId="660170010071"|Unicode="ἀγγέλων"|Lemma="ἄγγελος"|Lang="G"|StrongNumber="G00320"|Morph="N,,,,,GMP,"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="angels"
660170010081|τῶν|660170010091|det|Cat="pron"|Id="26"|morphId="660170010081"|Unicode="τῶν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="RD,,,,GMP,"|Type="Demonstrative"|Case="Genitive"|Gender="Masculine"|Number="Plural"
660170010091|ἐχόντων|660170010071|np|Cat="verb"|Id="30"|morphId="660170010091"|Unicode="ἐχόντων"|Lemma="ἔχω"|Lang="G"|StrongNumber="G21920"|Morph="V,PPA,GMP,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="who had"
660170010101|τὰς|660170010121|det|Cat="det"|Id="33"|morphId="660170010101"|Unicode="τὰς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AFP,"|Type="Article"|Case="Accusative"|Gender="Feminine"|Number="Plural"|English="the"
660170010111|ἑπτὰ|660170010121|nump|Cat="det"|Id="37"|morphId="660170010111"|Unicode="ἑπτὰ"|Lemma="ἑπτά"|Lang="G"|StrongNumber="G20330"|Morph="EN,,,,AFP,"|Type="Number"|Case="Accusative"|Gender="Feminine"|Number="Plural"|English="seven"
660170010121|φιάλας,|660170010091|O|Cat="noun"|Id="39"|morphId="660170010121"|Unicode="φιάλας,"|Lemma="φιάλη"|Lang="G"|StrongNumber="G53570"|Morph="N,,,,,AFP,"|Case="Accusative"|Gender="Feminine"|Number="Plural"|English="bowls"
