590030010051|ἀδελφοί|590030010031|CL|Cat="noun"|Id="6"|morphId="590030010051"|Unicode="ἀδελφοί"|Lemma="ἀδελφός"|Lang="G"|StrongNumber="G00800"|Morph="N,,,,,VMP,"|Case="Vocative"|Gender="Masculine"|Number="Plural"|English="brothers"
590030010061|μου,|590030010051|np|Cat="pron"|Id="8"|morphId="590030010061"|Unicode="μου,"|Lemma="ἐγώ"|Lang="G"|StrongNumber="G14730"|Morph="RP,,,1G,S,"|Type="Personal"|Person="First"|Case="Genitive"|Number="Singular"|English="of me"
590030010011|μὴ|590030010031|ADV|Cat="adv"|Id="12"|morphId="590030010011"|Unicode="μὴ"|Lemma="μή"|Lang="G"|StrongNumber="G33610"|Morph="D,,,,,,,,,"|English="not"
590030010021|πολλοὶ|590030010031|S|Cat="det"|Id="17"|morphId="590030010021"|Unicode="πολλοὶ"|Lemma="πολλός"|Lang="G"|StrongNumber="G41830"|Morph="EQ,,,,NMP,"|Type="Quantifier"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="many"
590030010031|διδάσκαλοι|None|CL|Cat="noun"|Id="20"|morphId="590030010031"|Unicode="διδάσκαλοι"|Lemma="διδάσκαλος"|Lang="G"|StrongNumber="G13200"|Morph="N,,,,,NMP,"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="teachers"
590030010041|γίνεσθε,|590030010031|VC|Cat="verb"|Id="23"|morphId="590030010041"|Unicode="γίνεσθε,"|Lemma="γίνομαι"|Lang="G"|StrongNumber="G10960"|Morph="V,MPM2,,P,"|Mood="Imperative"|Tense="Present"|Voice="Middle"|Person="Second"|Number="Plural"|English="should become"
590030010071|εἰδότες|590030010031|ADV|Cat="verb"|Id="29"|morphId="590030010071"|Unicode="εἰδότες"|Lemma="εἴδω"|Lang="G"|StrongNumber="G14920"|Morph="V,PEA,NMP,"|Mood="Participle"|Tense="Perfect"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="know"
590030010081|ὅτι|590030010111|conj|Cat="conj"|Id="31"|morphId="590030010081"|Unicode="ὅτι"|Lemma="ὅτι"|Lang="G"|StrongNumber="G37540"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="that"
590030010091|μεῖζον|590030010101|adjp|Cat="adj"|Id="36"|morphId="590030010091"|Unicode="μεῖζον"|Lemma="μείζων"|Lang="G"|StrongNumber="G31870"|Morph="AA,,,,ANSC"|Type="Ascriptive"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="stricter"
590030010101|κρίμα|590030010111|O|Cat="noun"|Id="38"|morphId="590030010101"|Unicode="κρίμα"|Lemma="κρίμα"|Lang="G"|StrongNumber="G29170"|Morph="N,,,,,ANS,"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="a ~ judgment"
590030010111|λημψόμεθα.|590030010071|CL|Cat="verb"|Id="41"|morphId="590030010111"|Unicode="λημψόμεθα."|Lemma="λαμβάνω"|Lang="G"|StrongNumber="G29830"|Morph="V,IFM1,,P,"|Mood="Indicative"|Tense="Future"|Voice="Middle"|Person="First"|Number="Plural"|English="we will receive"
590030020021|γὰρ|590030020031|conj|Cat="conj"|Id="3"|morphId="590030020021"|Unicode="γὰρ"|Lemma="γάρ"|Lang="G"|StrongNumber="G10630"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="for"
590030020011|πολλὰ|590030020031|ADV|Cat="pron"|Id="7"|morphId="590030020011"|Unicode="πολλὰ"|Lemma="πολλός"|Lang="G"|StrongNumber="G41830"|Morph="RI,,,,ANP,"|Type="Indefinite"|Case="Accusative"|Gender="Neuter"|Number="Plural"|English="many"
590030020031|πταίομεν|None|CL|Cat="verb"|Id="10"|morphId="590030020031"|Unicode="πταίομεν"|Lemma="πταίω"|Lang="G"|StrongNumber="G44170"|Morph="V,IPA1,,P,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="First"|Number="Plural"|English="we ~ stumble"
590030020041|ἅπαντες.|590030020031|S|Cat="pron"|Id="13"|morphId="590030020041"|Unicode="ἅπαντες."|Lemma="ἅπας"|Lang="G"|StrongNumber="G05370"|Morph="RI,,,,NMP,"|Type="Indefinite"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="all"
590030020051|εἴ|590030020101|conj|Cat="conj"|Id="16"|morphId="590030020051"|Unicode="εἴ"|Lemma="εἰ"|Lang="G"|StrongNumber="G14870"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="if"
590030020061|τις|590030020101|S|Cat="pron"|Id="20"|morphId="590030020061"|Unicode="τις"|Lemma="τις"|Lang="G"|StrongNumber="G51000"|Morph="RI,,,,NMS,"|Type="Indefinite"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="anyone"
590030020071|ἐν|590030020081|prep|Cat="prep"|Id="23"|morphId="590030020071"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
590030020081|λόγῳ|590030020101|ADV|Cat="noun"|Id="25"|morphId="590030020081"|Unicode="λόγῳ"|Lemma="λόγος"|Lang="G"|StrongNumber="G30560"|Morph="N,,,,,DMS,"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="what ~ says"
590030020091|οὐ|590030020101|ADV|Cat="adv"|Id="28"|morphId="590030020091"|Unicode="οὐ"|Lemma="οὐ"|Lang="G"|StrongNumber="G37560"|Morph="D,,,,,,,,,"|English="not"
590030020101|πταίει,|590030020131|CL|Cat="verb"|Id="31"|morphId="590030020101"|Unicode="πταίει,"|Lemma="πταίω"|Lang="G"|StrongNumber="G44170"|Morph="V,IPA3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="Third"|Number="Singular"|English="does ~ stumble"
590030020111|οὗτος|590030020131|S|Cat="pron"|Id="35"|morphId="590030020111"|Unicode="οὗτος"|Lemma="οὗτος"|Lang="G"|StrongNumber="G37780"|Morph="RD,,,,NMS,"|Type="Demonstrative"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="this one"
590030020121|τέλειος|590030020131|adjp|Cat="adj"|Id="40"|morphId="590030020121"|Unicode="τέλειος"|Lemma="τέλειος"|Lang="G"|StrongNumber="G50460"|Morph="AA,,,,NMS,"|Type="Ascriptive"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="perfect"
590030020131|ἀνήρ,|590030020031|CL|Cat="noun"|Id="42"|morphId="590030020131"|Unicode="ἀνήρ,"|Lemma="ἀνήρ"|Lang="G"|StrongNumber="G04350"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="a ~ man"
590030020141|δυνατὸς|590030020131|adjp|Cat="noun"|Id="46"|morphId="590030020141"|Unicode="δυνατὸς"|Lemma="δυνατός"|Lang="G"|StrongNumber="G14150"|Morph="NS,,,,NMS,"|Type="Substantive_Adj"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="able"
590030020151|χαλιναγωγῆσαι|590030020141|CL|Cat="verb"|Id="50"|morphId="590030020151"|Unicode="χαλιναγωγῆσαι"|Lemma="χαλιναγωγέω"|Lang="G"|StrongNumber="G54680"|Morph="V,NAA,,,,,"|Mood="Infinitive"|Tense="Aorist"|Voice="Active"|English="to bridle"
590030020161|καὶ|590030020191|advp|Cat="adv"|Id="54"|morphId="590030020161"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="D,,,,,,,,,"|English="also"
590030020171|ὅλον|590030020191|adjp|Cat="det"|Id="58"|morphId="590030020171"|Unicode="ὅλον"|Lemma="ὅλος"|Lang="G"|StrongNumber="G36500"|Morph="EQ,,,,ANS,"|Type="Quantifier"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="whole"
590030020181|τὸ|590030020191|det|Cat="det"|Id="60"|morphId="590030020181"|Unicode="τὸ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EP,,,,ANS,"|Type="Possessive"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="the"
590030020191|σῶμα.|590030020151|O|Cat="noun"|Id="62"|morphId="590030020191"|Unicode="σῶμα."|Lemma="σῶμα"|Lang="G"|StrongNumber="G49830"|Morph="N,,,,,ANS,"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="body"
590030030021|δὲ|590030030211|conj|Cat="conj"|Id="3"|morphId="590030030021"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="now"
590030030011|εἰ|590030030101|conj|Cat="conj"|Id="6"|morphId="590030030011"|Unicode="εἰ"|Lemma="εἰ"|Lang="G"|StrongNumber="G14870"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="if"
590030030031|τῶν|590030030041|det|Cat="det"|Id="11"|morphId="590030030031"|Unicode="τῶν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMP,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Plural"
590030030041|ἵππων|590030030061|np|Cat="noun"|Id="13"|morphId="590030030041"|Unicode="ἵππων"|Lemma="ἵππος"|Lang="G"|StrongNumber="G24620"|Morph="N,,,,,GMP,"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="of horses"
590030030051|τοὺς|590030030061|det|Cat="det"|Id="15"|morphId="590030030051"|Unicode="τοὺς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMP,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Plural"|English="the"
590030030061|χαλινοὺς|590030030101|O|Cat="noun"|Id="17"|morphId="590030030061"|Unicode="χαλινοὺς"|Lemma="χαλινός"|Lang="G"|StrongNumber="G54690"|Morph="N,,,,,AMP,"|Case="Accusative"|Gender="Masculine"|Number="Plural"|English="bits"
590030030071|εἰς|590030030091|prep|Cat="prep"|Id="20"|morphId="590030030071"|Unicode="εἰς"|Lemma="εἰς"|Lang="G"|StrongNumber="G15190"|Morph="P,,,,,A,,,"|Case="Accusative"|English="into"
590030030081|τὰ|590030030091|det|Cat="det"|Id="22"|morphId="590030030081"|Unicode="τὰ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,ANP,"|Type="Article"|Case="Accusative"|Gender="Neuter"|Number="Plural"|English="the"
590030030091|στόματα|590030030101|ADV|Cat="noun"|Id="24"|morphId="590030030091"|Unicode="στόματα"|Lemma="στόμα"|Lang="G"|StrongNumber="G47500"|Morph="N,,,,,ANP,"|Case="Accusative"|Gender="Neuter"|Number="Plural"|English="mouths"
590030030101|βάλλομεν,|590030030211|CL|Cat="verb"|Id="27"|morphId="590030030101"|Unicode="βάλλομεν,"|Lemma="βάλλω"|Lang="G"|StrongNumber="G09060"|Morph="V,IPA1,,P,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="First"|Number="Plural"|English="we put"
590030030111|εἰς|590030030131|prep|Cat="prep"|Id="30"|morphId="590030030111"|Unicode="εἰς"|Lemma="εἰς"|Lang="G"|StrongNumber="G15190"|Morph="P,,,,,A,,,"|Case="Accusative"|English="so that"
590030030121|τὸ|590030030131|det|Cat="pron"|Id="33"|morphId="590030030121"|Unicode="τὸ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="RD,,,,ANS,"|Type="Demonstrative"|Case="Accusative"|Gender="Neuter"|Number="Singular"
590030030131|πείθεσθαι|590030030101|ADV|Cat="verb"|Id="37"|morphId="590030030131"|Unicode="πείθεσθαι"|Lemma="πείθω"|Lang="G"|StrongNumber="G39820"|Morph="V,NPP,,,,,"|Mood="Infinitive"|Tense="Present"|Voice="Passive"|English="obey"
590030030141|αὐτοὺς|590030030131|S|Cat="pron"|Id="40"|morphId="590030030141"|Unicode="αὐτοὺς"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3AMP,"|Type="Personal"|Person="Third"|Case="Accusative"|Gender="Masculine"|Number="Plural"|English="them"
590030030151|ἡμῖν,|590030030131|O|Cat="pron"|Id="43"|morphId="590030030151"|Unicode="ἡμῖν,"|Lemma="ἐγώ"|Lang="G"|StrongNumber="G14730"|Morph="RP,,,1D,P,"|Type="Personal"|Person="First"|Case="Dative"|Number="Plural"|English="us"
590030030161|καὶ|590030030191|advp|Cat="adv"|Id="48"|morphId="590030030161"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="D,,,,,,,,,"|English="as well"
590030030171|ὅλον|590030030191|adjp|Cat="det"|Id="52"|morphId="590030030171"|Unicode="ὅλον"|Lemma="ὅλος"|Lang="G"|StrongNumber="G36500"|Morph="EQ,,,,ANS,"|Type="Quantifier"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="whole"
590030030181|τὸ|590030030191|det|Cat="det"|Id="54"|morphId="590030030181"|Unicode="τὸ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,ANS,"|Type="Article"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="the"
590030030191|σῶμα|590030030211|O|Cat="noun"|Id="57"|morphId="590030030191"|Unicode="σῶμα"|Lemma="σῶμα"|Lang="G"|StrongNumber="G49830"|Morph="N,,,,,ANS,"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="bodies"
590030030201|αὐτῶν|590030030191|np|Cat="pron"|Id="59"|morphId="590030030201"|Unicode="αὐτῶν"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3GMP,"|Type="Personal"|Person="Third"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="of them"
590030030211|μετάγομεν.|None|CL|Cat="verb"|Id="62"|morphId="590030030211"|Unicode="μετάγομεν."|Lemma="μετάγω"|Lang="G"|StrongNumber="G33290"|Morph="V,IPA1,,P,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="First"|Number="Plural"|English="we direct"
590030040011|ἰδοὺ,|590030040121|CL|Cat="intj"|Id="6"|morphId="590030040011"|Unicode="ἰδοὺ,"|Lemma="ὁράω"|Lang="G"|StrongNumber="G37080"|Morph="IDMAA2,,S,"|Type="Directive"|Mood="Imperative"|Tense="Aorist"|Voice="Active"|Person="Second"|Number="Singular"|English="look"
590030040021|καὶ|590030040041|advp|Cat="adv"|Id="11"|morphId="590030040021"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="D,,,,,,,,,"|English="also"
590030040031|τὰ|590030040041|det|Cat="det"|Id="13"|morphId="590030040031"|Unicode="τὰ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NNP,"|Type="Article"|Case="Nominative"|Gender="Neuter"|Number="Plural"|English="the"
590030040041|πλοῖα,|590030040121|S|Cat="noun"|Id="15"|morphId="590030040041"|Unicode="πλοῖα,"|Lemma="πλοῖον"|Lang="G"|StrongNumber="G41430"|Morph="N,,,,,NNP,"|Case="Nominative"|Gender="Neuter"|Number="Plural"|English="ships"
590030040051|τηλικαῦτα|590030040121|ADV|Cat="det"|Id="21"|morphId="590030040051"|Unicode="τηλικαῦτα"|Lemma="τηλικοῦτος"|Lang="G"|StrongNumber="G50820"|Morph="ED,,,,NNP,"|Type="Demonstrative"|Case="Nominative"|Gender="Neuter"|Number="Plural"|English="so great"
590030040061|ὄντα,|590030040051|VC|Cat="verb"|Id="24"|morphId="590030040061"|Unicode="ὄντα,"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,PPA,NNP,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Nominative"|Gender="Neuter"|Number="Plural"|English="though ~ are"
590030040071|καὶ|590030040051|conj|Cat="conj"|Id="25"|morphId="590030040071"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
590030040081|ὑπὸ|590030040091|prep|Cat="prep"|Id="29"|morphId="590030040081"|Unicode="ὑπὸ"|Lemma="ὑπό"|Lang="G"|StrongNumber="G52590"|Morph="P,,,,,G,,,"|Case="Genitive"|English="by"
590030040091|ἀνέμων|590030040111|ADV|Cat="noun"|Id="32"|morphId="590030040091"|Unicode="ἀνέμων"|Lemma="ἄνεμος"|Lang="G"|StrongNumber="G04170"|Morph="N,,,,,GMP,"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="winds"
590030040101|σκληρῶν|590030040091|adjp|Cat="adj"|Id="34"|morphId="590030040101"|Unicode="σκληρῶν"|Lemma="σκληρός"|Lang="G"|StrongNumber="G46420"|Morph="AA,,,,GMP,"|Type="Ascriptive"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="strong"
590030040111|ἐλαυνόμενα,|590030040051|CL|Cat="verb"|Id="37"|morphId="590030040111"|Unicode="ἐλαυνόμενα,"|Lemma="ἐλαύνω"|Lang="G"|StrongNumber="G16430"|Morph="V,PPP,NNP,"|Mood="Participle"|Tense="Present"|Voice="Passive"|Case="Nominative"|Gender="Neuter"|Number="Plural"|English="are driven"
590030040121|μετάγεται|None|CL|Cat="verb"|Id="40"|morphId="590030040121"|Unicode="μετάγεται"|Lemma="μετάγω"|Lang="G"|StrongNumber="G33290"|Morph="V,IPP3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Passive"|Person="Third"|Number="Singular"|English="they are guided"
590030040131|ὑπὸ|590030040151|prep|Cat="prep"|Id="43"|morphId="590030040131"|Unicode="ὑπὸ"|Lemma="ὑπό"|Lang="G"|StrongNumber="G52590"|Morph="P,,,,,G,,,"|Case="Genitive"|English="by"
590030040141|ἐλαχίστου|590030040151|adjp|Cat="adj"|Id="46"|morphId="590030040141"|Unicode="ἐλαχίστου"|Lemma="ἐλάχιστος"|Lang="G"|StrongNumber="G16460"|Morph="AA,,,,GNSS"|Type="Ascriptive"|Case="Genitive"|Gender="Neuter"|Number="Singular"|English="very small"
