400110010011|καὶ|400110010121|conj|Cat="conj"|Id="3"|morphId="400110010011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="now"
400110010021|ἐγένετο|400110010121|CL|Cat="verb"|Id="8"|morphId="400110010021"|Unicode="ἐγένετο"|Lemma="γίνομαι"|Lang="G"|StrongNumber="G10960"|Morph="V,IAM3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Middle"|Person="Third"|Number="Singular"|English="it happened"
400110010031|ὅτε|400110010041|conj|Cat="conj"|Id="11"|morphId="400110010031"|Unicode="ὅτε"|Lemma="ὅτε"|Lang="G"|StrongNumber="G37530"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="when"
400110010041|ἐτέλεσεν|400110010121|CL|Cat="verb"|Id="15"|morphId="400110010041"|Unicode="ἐτέλεσεν"|Lemma="τελέω"|Lang="G"|StrongNumber="G50550"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="had finished"
400110010051|ὁ|400110010061|det|Cat="det"|Id="18"|morphId="400110010051"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMS,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Singular"
400110010061|Ἰησοῦς|400110010041|S|Cat="noun"|Id="20"|morphId="400110010061"|Unicode="Ἰησοῦς"|Lemma="Ἰησοῦς"|Lang="G"|StrongNumber="G24240"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Jesus"
400110010071|διατάσσων|400110010041|O|Cat="verb"|Id="25"|morphId="400110010071"|Unicode="διατάσσων"|Lemma="διατάσσω"|Lang="G"|StrongNumber="G12990"|Morph="V,PPA,NMS,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="instructing"
400110010081|τοῖς|400110010101|det|Cat="det"|Id="28"|morphId="400110010081"|Unicode="τοῖς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,DMP,"|Type="Article"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="to the"
400110010091|δώδεκα|400110010101|nump|Cat="det"|Id="32"|morphId="400110010091"|Unicode="δώδεκα"|Lemma="δώδεκα"|Lang="G"|StrongNumber="G14270"|Morph="EN,,,,DMPI"|Type="Number"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="twelve"
400110010101|μαθηταῖς|400110010071|IO|Cat="noun"|Id="35"|morphId="400110010101"|Unicode="μαθηταῖς"|Lemma="μαθητής"|Lang="G"|StrongNumber="G31010"|Morph="N,,,,,DMP,"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="disciples"
400110010111|αὐτοῦ,|400110010101|np|Cat="pron"|Id="37"|morphId="400110010111"|Unicode="αὐτοῦ,"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3GMS,"|Type="Personal"|Person="Third"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of him"
400110010121|μετέβη|None|CL|Cat="verb"|Id="41"|morphId="400110010121"|Unicode="μετέβη"|Lemma="μεταβαίνω"|Lang="G"|StrongNumber="G33270"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="he went on"
400110010131|ἐκεῖθεν|400110010121|ADV|Cat="adv"|Id="44"|morphId="400110010131"|Unicode="ἐκεῖθεν"|Lemma="ἐκεῖθεν"|Lang="G"|StrongNumber="G15640"|Morph="D,,,,,,,,,"|English="from there"
400110010141|τοῦ|400110010151|det|Cat="pron"|Id="48"|morphId="400110010141"|Unicode="τοῦ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="RD,,,,GNS,"|Type="Demonstrative"|Case="Genitive"|Gender="Neuter"|Number="Singular"
