410100010011|καὶ|410100010041|conj|Cat="conj"|Id="3"|morphId="410100010011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="then"
410100010021|ἐκεῖθεν|410100010031|ADV|Cat="adv"|Id="10"|morphId="410100010021"|Unicode="ἐκεῖθεν"|Lemma="ἐκεῖθεν"|Lang="G"|StrongNumber="G15640"|Morph="D,,,,,,,,,"|English="from there"
410100010031|ἀναστὰς,|410100010041|ADV|Cat="verb"|Id="13"|morphId="410100010031"|Unicode="ἀναστὰς,"|Lemma="ἀνίστημι"|Lang="G"|StrongNumber="G04500"|Morph="V,PAA,NMS,"|Mood="Participle"|Tense="Aorist"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="set out"
410100010041|ἔρχεται|None|CL|Cat="verb"|Id="16"|morphId="410100010041"|Unicode="ἔρχεται"|Lemma="ἔρχομαι"|Lang="G"|StrongNumber="G20640"|Morph="V,IPM3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Middle"|Person="Third"|Number="Singular"|English="he ~ went"
410100010051|εἰς|410100010071|prep|Cat="prep"|Id="20"|morphId="410100010051"|Unicode="εἰς"|Lemma="εἰς"|Lang="G"|StrongNumber="G15190"|Morph="P,,,,,A,,,"|Case="Accusative"|English="to"
410100010061|τὰ|410100010071|det|Cat="det"|Id="22"|morphId="410100010061"|Unicode="τὰ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,ANP,"|Type="Article"|Case="Accusative"|Gender="Neuter"|Number="Plural"|English="the"
410100010071|ὅρια|410100010041|ADV|Cat="noun"|Id="25"|morphId="410100010071"|Unicode="ὅρια"|Lemma="ὅριον"|Lang="G"|StrongNumber="G37250"|Morph="N,,,,,ANP,"|Case="Accusative"|Gender="Neuter"|Number="Plural"|English="region"
410100010081|τῆς|410100010091|det|Cat="det"|Id="27"|morphId="410100010081"|Unicode="τῆς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GFS,"|Type="Article"|Case="Genitive"|Gender="Feminine"|Number="Singular"
410100010091|Ἰουδαίας,|410100010071|np|Cat="noun"|Id="29"|morphId="410100010091"|Unicode="Ἰουδαίας,"|Lemma="Ἰουδαία"|Lang="G"|StrongNumber="G24490"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="of Judea"
410100010101|καὶ|410100010071|conj|Cat="conj"|Id="30"|morphId="410100010101"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
410100010111|πέραν|410100010131|prep|Cat="prep"|Id="32"|morphId="410100010111"|Unicode="πέραν"|Lemma="πέραν"|Lang="G"|StrongNumber="G40080"|Morph="PI,,,,G,,,"|Type="Improper"|Case="Genitive"|English="beyond"
410100010121|τοῦ|410100010131|det|Cat="det"|Id="34"|morphId="410100010121"|Unicode="τοῦ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMS,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="the"
410100010131|Ἰορδάνου,|410100010071|pp|Cat="noun"|Id="36"|morphId="410100010131"|Unicode="Ἰορδάνου,"|Lemma="Ἰορδάνης"|Lang="G"|StrongNumber="G24460"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="Jordan"
