420200010011|καὶ|420200010161|conj|Cat="conj"|Id="3"|morphId="420200010011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
420200010021|ἐγένετο|420200010161|CL|Cat="verb"|Id="8"|morphId="420200010021"|Unicode="ἐγένετο"|Lemma="γίνομαι"|Lang="G"|StrongNumber="G10960"|Morph="V,IAM3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Middle"|Person="Third"|Number="Singular"|English="it happened"
420200010031|ἐν|420200010041|prep|Cat="prep"|Id="11"|morphId="420200010031"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="on"
420200010041|μιᾷ|420200010021|ADV|Cat="noun"|Id="14"|morphId="420200010041"|Unicode="μιᾷ"|Lemma="εἷς"|Lang="G"|StrongNumber="G15200"|Morph="NS,,,,DFS,"|Type="Substantive_Adj"|Case="Dative"|Gender="Feminine"|Number="Singular"|English="one"
420200010051|τῶν|420200010061|det|Cat="det"|Id="16"|morphId="420200010051"|Unicode="τῶν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GFP,"|Type="Article"|Case="Genitive"|Gender="Feminine"|Number="Plural"|English="the"
420200010061|ἡμερῶν,|420200010041|np|Cat="noun"|Id="18"|morphId="420200010061"|Unicode="ἡμερῶν,"|Lemma="ἡμέρα"|Lang="G"|StrongNumber="G22500"|Morph="N,,,,,GFP,"|Case="Genitive"|Gender="Feminine"|Number="Plural"|English="of ~ days"
420200010071|διδάσκοντος|420200010161|CL|Cat="verb"|Id="24"|morphId="420200010071"|Unicode="διδάσκοντος"|Lemma="διδάσκω"|Lang="G"|StrongNumber="G13210"|Morph="V,PPA,GMS,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="as ~ was teaching"
420200010081|αὐτοῦ|420200010071|S|Cat="pron"|Id="27"|morphId="420200010081"|Unicode="αὐτοῦ"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3GMS,"|Type="Personal"|Person="Third"|Case="Genitive"|Gender="Masculine"|Number="Singular"
420200010091|τὸν|420200010101|det|Cat="det"|Id="30"|morphId="420200010091"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="the"
420200010101|λαὸν|420200010071|O|Cat="noun"|Id="32"|morphId="420200010101"|Unicode="λαὸν"|Lemma="λαός"|Lang="G"|StrongNumber="G29920"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="people"
420200010111|ἐν|420200010131|prep|Cat="prep"|Id="35"|morphId="420200010111"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
