400280010021|δὲ|400280010091|conj|Cat="conj"|Id="3"|morphId="400280010021"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="now"
400280010011|ὀψὲ|400280010031|prep|Cat="prep"|Id="7"|morphId="400280010011"|Unicode="ὀψὲ"|Lemma="ὀψέ"|Lang="G"|StrongNumber="G37960"|Morph="PI,,,,G,,,"|Type="Improper"|Case="Genitive"|English="after"
400280010031|Σαββάτων,|400280010091|ADV|Cat="noun"|Id="9"|morphId="400280010031"|Unicode="Σαββάτων,"|Lemma="σάββατον"|Lang="G"|StrongNumber="G45210"|Morph="N,,,,,GNP,"|Case="Genitive"|Gender="Neuter"|Number="Plural"|English="sabbath"
400280010041|τῇ|400280010051|det|Cat="pron"|Id="13"|morphId="400280010041"|Unicode="τῇ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="RD,,,,DFS,"|Type="Demonstrative"|Case="Dative"|Gender="Feminine"|Number="Singular"|English="the"
400280010051|ἐπιφωσκούσῃ|400280010091|ADV|Cat="verb"|Id="17"|morphId="400280010051"|Unicode="ἐπιφωσκούσῃ"|Lemma="ἐπιφώσκω"|Lang="G"|StrongNumber="G20200"|Morph="V,PPA,DFS,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Dative"|Gender="Feminine"|Number="Singular"|English="as ~ was dawning"
400280010061|εἰς|400280010071|prep|Cat="prep"|Id="20"|morphId="400280010061"|Unicode="εἰς"|Lemma="εἰς"|Lang="G"|StrongNumber="G15190"|Morph="P,,,,,A,,,"|Case="Accusative"|English="toward"
400280010071|μίαν|400280010051|ADV|Cat="noun"|Id="23"|morphId="400280010071"|Unicode="μίαν"|Lemma="εἷς"|Lang="G"|StrongNumber="G15200"|Morph="NS,,,,AFS,"|Type="Substantive_Adj"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="first day"
400280010081|σαββάτων,|400280010071|np|Cat="noun"|Id="25"|morphId="400280010081"|Unicode="σαββάτων,"|Lemma="σάββατον"|Lang="G"|StrongNumber="G45210"|Morph="N,,,,,GNP,"|Case="Genitive"|Gender="Neuter"|Number="Plural"|English="of ~ week"
400280010091|ἦλθεν|None|CL|Cat="verb"|Id="28"|morphId="400280010091"|Unicode="ἦλθεν"|Lemma="ἔρχομαι"|Lang="G"|StrongNumber="G20640"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="went"
400280010101|Μαρία|400280010091|S|Cat="noun"|Id="33"|morphId="400280010101"|Unicode="Μαρία"|Lemma="Μαρία"|Lang="G"|StrongNumber="G31370"|Morph="N,,,,,NFS,"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="Mary"
400280010111|ἡ|400280010121|det|Cat="det"|Id="35"|morphId="400280010111"|Unicode="ἡ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NFS,"|Type="Article"|Case="Nominative"|Gender="Feminine"|Number="Singular"
400280010121|Μαγδαληνὴ|400280010101|np|Cat="noun"|Id="37"|morphId="400280010121"|Unicode="Μαγδαληνὴ"|Lemma="Μαγδαληνή"|Lang="G"|StrongNumber="G30940"|Morph="N,,,,,NFS,"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="Magdalene"
400280010131|καὶ|400280010101|conj|Cat="conj"|Id="38"|morphId="400280010131"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
