470090010031|γὰρ|470090010101|conj|Cat="conj"|Id="3"|morphId="470090010031"|Unicode="γὰρ"|Lemma="γάρ"|Lang="G"|StrongNumber="G10630"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="for"
470090010021|μὲν|470090010101|ptcl|Cat="adv"|Id="6"|morphId="470090010021"|Unicode="μὲν"|Lemma="μέν"|Lang="G"|StrongNumber="G33030"|Morph="D,,,,,,,,,"
470090010011|περὶ|470090010051|prep|Cat="prep"|Id="10"|morphId="470090010011"|Unicode="περὶ"|Lemma="περί"|Lang="G"|StrongNumber="G40120"|Morph="P,,,,,G,,,"|Case="Genitive"|English="about"
470090010041|τῆς|470090010051|det|Cat="det"|Id="13"|morphId="470090010041"|Unicode="τῆς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GFS,"|Type="Article"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="the"
470090010051|διακονίας|470090010101|ADV|Cat="noun"|Id="15"|morphId="470090010051"|Unicode="διακονίας"|Lemma="διακονία"|Lang="G"|StrongNumber="G12480"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="ministry"
470090010061|τῆς|470090010051|np|Cat="pron"|Id="18"|morphId="470090010061"|Unicode="τῆς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="RD,,,,GFS,"|Type="Demonstrative"|Case="Genitive"|Gender="Feminine"|Number="Singular"
470090010071|εἰς|470090010091|prep|Cat="prep"|Id="20"|morphId="470090010071"|Unicode="εἰς"|Lemma="εἰς"|Lang="G"|StrongNumber="G15190"|Morph="P,,,,,A,,,"|Case="Accusative"|English="to"
470090010081|τοὺς|470090010091|det|Cat="det"|Id="22"|morphId="470090010081"|Unicode="τοὺς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMP,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Plural"|English="the"
470090010091|ἁγίους,|470090010061|pp|Cat="noun"|Id="24"|morphId="470090010091"|Unicode="ἁγίους,"|Lemma="ἅγιος"|Lang="G"|StrongNumber="G00400"|Morph="NS,,,,AMP,"|Type="Substantive_Adj"|Case="Accusative"|Gender="Masculine"|Number="Plural"|English="saints"
470090010101|περισσόν|None|CL|Cat="noun"|Id="27"|morphId="470090010101"|Unicode="περισσόν"|Lemma="περισσός"|Lang="G"|StrongNumber="G40530"|Morph="NP,,,,NNS,"|Type="Predicate_Adj"|Case="Nominative"|Gender="Neuter"|Number="Singular"|English="superfluous"
470090010111|μοί|470090010101|ADV|Cat="pron"|Id="30"|morphId="470090010111"|Unicode="μοί"|Lemma="ἐγώ"|Lang="G"|StrongNumber="G14730"|Morph="RP,,,1D,S,"|Type="Personal"|Person="First"|Case="Dative"|Number="Singular"|English="for me"
470090010121|ἐστιν|470090010101|VC|Cat="verb"|Id="33"|morphId="470090010121"|Unicode="ἐστιν"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,IPA3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="Third"|Number="Singular"|English="it is"
470090010131|τὸ|470090010141|det|Cat="pron"|Id="37"|morphId="470090010131"|Unicode="τὸ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="RD,,,,NNS,"|Type="Demonstrative"|Case="Nominative"|Gender="Neuter"|Number="Singular"
470090010141|γράφειν|470090010101|S|Cat="verb"|Id="41"|morphId="470090010141"|Unicode="γράφειν"|Lemma="γράφω"|Lang="G"|StrongNumber="G11250"|Morph="V,NPA,,,,,"|Mood="Infinitive"|Tense="Present"|Voice="Active"|English="to write"
470090010151|ὑμῖν.|470090010141|IO|Cat="pron"|Id="44"|morphId="470090010151"|Unicode="ὑμῖν."|Lemma="σύ"|Lang="G"|StrongNumber="G47710"|Morph="RP,,,2D,P,"|Type="Personal"|Person="Second"|Case="Dative"|Number="Plural"|English="to you"
470090020021|γὰρ|470090020011|conj|Cat="conj"|Id="3"|morphId="470090020021"|Unicode="γὰρ"|Lemma="γάρ"|Lang="G"|StrongNumber="G10630"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="for"
470090020011|οἶδα|None|CL|Cat="verb"|Id="8"|morphId="470090020011"|Unicode="οἶδα"|Lemma="οἶδα"|Lang="G"|StrongNumber="G14920"|Morph="V,IEA1,,S,"|Mood="Indicative"|Tense="Perfect"|Voice="Active"|Person="First"|Number="Singular"|English="I know"
470090020031|τὴν|470090020041|det|Cat="det"|Id="11"|morphId="470090020031"|Unicode="τὴν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AFS,"|Type="Article"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="the"
470090020041|προθυμίαν|470090020011|O|Cat="noun"|Id="15"|morphId="470090020041"|Unicode="προθυμίαν"|Lemma="προθυμία"|Lang="G"|StrongNumber="G42880"|Morph="N,,,,,AFS,"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="readiness"
470090020051|ὑμῶν,|470090020041|np|Cat="pron"|Id="17"|morphId="470090020051"|Unicode="ὑμῶν,"|Lemma="σύ"|Lang="G"|StrongNumber="G47710"|Morph="RP,,,2G,P,"|Type="Personal"|Person="Second"|Case="Genitive"|Number="Plural"|English="of you"
470090020061|ἣν|470090020091|O|Cat="pron"|Id="22"|morphId="470090020061"|Unicode="ἣν"|Lemma="ὅς"|Lang="G"|StrongNumber="G37390"|Morph="RR,,,,AFS,"|Type="Relative"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="which"
470090020071|ὑπὲρ|470090020081|prep|Cat="prep"|Id="25"|morphId="470090020071"|Unicode="ὑπὲρ"|Lemma="ὑπέρ"|Lang="G"|StrongNumber="G52280"|Morph="P,,,,,G,,,"|Case="Genitive"|English="about"
470090020081|ὑμῶν|470090020091|ADV|Cat="pron"|Id="27"|morphId="470090020081"|Unicode="ὑμῶν"|Lemma="σύ"|Lang="G"|StrongNumber="G47710"|Morph="RP,,,2G,P,"|Type="Personal"|Person="Second"|Case="Genitive"|Number="Plural"|English="you"
