420130010021|δέ|420130010011|conj|Cat="conj"|Id="3"|morphId="420130010021"|Unicode="δέ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="now"
420130010011|παρῆσαν|None|CL|Cat="verb"|Id="7"|morphId="420130010011"|Unicode="παρῆσαν"|Lemma="πάρειμι"|Lang="G"|StrongNumber="G39180"|Morph="V,IIA3,,P,"|Mood="Indicative"|Tense="Imperfect"|Voice="Active"|Person="Third"|Number="Plural"|English="there were ~ present"
420130010031|τινες|420130010011|S|Cat="pron"|Id="10"|morphId="420130010031"|Unicode="τινες"|Lemma="τις"|Lang="G"|StrongNumber="G51000"|Morph="RI,,,,NMP,"|Type="Indefinite"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="some"
420130010041|ἐν|420130010071|prep|Cat="prep"|Id="13"|morphId="420130010041"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="at"
420130010051|αὐτῷ|420130010071|det|Cat="det"|Id="15"|morphId="420130010051"|Unicode="αὐτῷ"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="EF,,,,DMS,"|Type="Differential"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="the same"
420130010061|τῷ|420130010071|det|Cat="det"|Id="17"|morphId="420130010061"|Unicode="τῷ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,DMS,"|Type="Article"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="that"
420130010071|καιρῷ,|420130010011|ADV|Cat="noun"|Id="19"|morphId="420130010071"|Unicode="καιρῷ,"|Lemma="καιρός"|Lang="G"|StrongNumber="G25400"|Morph="N,,,,,DMS,"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="time"
420130010081|ἀπαγγέλλοντες|420130010011|ADV|Cat="verb"|Id="24"|morphId="420130010081"|Unicode="ἀπαγγέλλοντες"|Lemma="ἀπαγγέλλω"|Lang="G"|StrongNumber="G05180"|Morph="V,PPA,NMP,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="who told"
420130010091|αὐτῷ|420130010081|IO|Cat="pron"|Id="27"|morphId="420130010091"|Unicode="αὐτῷ"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3DMS,"|Type="Personal"|Person="Third"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="to him"
420130010101|περὶ|420130010121|prep|Cat="prep"|Id="30"|morphId="420130010101"|Unicode="περὶ"|Lemma="περί"|Lang="G"|StrongNumber="G40120"|Morph="P,,,,,G,,,"|Case="Genitive"|English="about"
420130010111|τῶν|420130010121|det|Cat="det"|Id="32"|morphId="420130010111"|Unicode="τῶν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMP,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="the"
420130010121|Γαλιλαίων,|420130010081|ADV|Cat="noun"|Id="35"|morphId="420130010121"|Unicode="Γαλιλαίων,"|Lemma="Γαλιλαῖος"|Lang="G"|StrongNumber="G10570"|Morph="NS,,,,GMP,"|Type="Substantive_Adj"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="galileans"
420130010131|ὧν|420130010151|np|Cat="pron"|Id="40"|morphId="420130010131"|Unicode="ὧν"|Lemma="ὅς"|Lang="G"|StrongNumber="G37390"|Morph="RR,,,,GMP,"|Type="Relative"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="whose"
420130010141|τὸ|420130010151|det|Cat="det"|Id="42"|morphId="420130010141"|Unicode="τὸ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,ANS,"|Type="Article"|Case="Accusative"|Gender="Neuter"|Number="Singular"
420130010151|αἷμα|420130010171|O|Cat="noun"|Id="44"|morphId="420130010151"|Unicode="αἷμα"|Lemma="αἷμα"|Lang="G"|StrongNumber="G01290"|Morph="N,,,,,ANS,"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="blood"
420130010161|Πειλᾶτος|420130010171|S|Cat="noun"|Id="47"|morphId="420130010161"|Unicode="Πειλᾶτος"|Lemma="Πειλᾶτος"|Lang="G"|StrongNumber="G40910"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Pilate"
420130010171|ἔμιξεν|420130010121|CL|Cat="verb"|Id="50"|morphId="420130010171"|Unicode="ἔμιξεν"|Lemma="μίγνυμι"|Lang="G"|StrongNumber="G33960"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="had mixed"
420130010181|μετὰ|420130010201|prep|Cat="prep"|Id="53"|morphId="420130010181"|Unicode="μετὰ"|Lemma="μετά"|Lang="G"|StrongNumber="G33260"|Morph="P,,,,,G,,,"|Case="Genitive"|English="with"
420130010191|τῶν|420130010201|det|Cat="det"|Id="55"|morphId="420130010191"|Unicode="τῶν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GFP,"|Type="Article"|Case="Genitive"|Gender="Feminine"|Number="Plural"|English="the"
420130010201|θυσιῶν|420130010171|ADV|Cat="noun"|Id="58"|morphId="420130010201"|Unicode="θυσιῶν"|Lemma="θυσία"|Lang="G"|StrongNumber="G23780"|Morph="N,,,,,GFP,"|Case="Genitive"|Gender="Feminine"|Number="Plural"|English="sacrifices"
420130010211|αὐτῶν.|420130010201|np|Cat="pron"|Id="60"|morphId="420130010211"|Unicode="αὐτῶν."|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3GMP,"|Type="Personal"|Person="Third"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="of them"
420130020011|καὶ|420130020031|conj|Cat="conj"|Id="3"|morphId="420130020011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
420130020021|ἀποκριθεὶς|420130020031|ADV|Cat="verb"|Id="10"|morphId="420130020021"|Unicode="ἀποκριθεὶς"|Lemma="ἀποκρίνω"|Lang="G"|StrongNumber="G06110"|Morph="V,PAP,NMS,"|Mood="Participle"|Tense="Aorist"|Voice="Passive"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="answered"
420130020031|εἶπεν|None|CL|Cat="verb"|Id="13"|morphId="420130020031"|Unicode="εἶπεν"|Lemma="λέγω"|Lang="G"|StrongNumber="G30040"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="he asked"
420130020041|αὐτοῖς,|420130020031|IO|Cat="pron"|Id="16"|morphId="420130020041"|Unicode="αὐτοῖς,"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3DMP,"|Type="Personal"|Person="Third"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="to them"
420130020051|δοκεῖτε|420130020031|CL|Cat="verb"|Id="21"|morphId="420130020051"|Unicode="δοκεῖτε"|Lemma="δοκέω"|Lang="G"|StrongNumber="G13800"|Morph="V,IPA2,,P,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="Second"|Number="Plural"|English="do you think"
420130020061|ὅτι|420130020101|conj|Cat="conj"|Id="23"|morphId="420130020061"|Unicode="ὅτι"|Lemma="ὅτι"|Lang="G"|StrongNumber="G37540"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="that"
420130020071|οἱ|420130020081|det|Cat="det"|Id="29"|morphId="420130020071"|Unicode="οἱ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMP,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Plural"
420130020081|Γαλιλαῖοι|420130020101|S|Cat="noun"|Id="31"|morphId="420130020081"|Unicode="Γαλιλαῖοι"|Lemma="Γαλιλαῖος"|Lang="G"|StrongNumber="G10570"|Morph="NS,,,,NMP,"|Type="Substantive_Adj"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="galileans"
420130020091|οὗτοι,|420130020081|np|Cat="det"|Id="33"|morphId="420130020091"|Unicode="οὗτοι,"|Lemma="οὗτος"|Lang="G"|StrongNumber="G37780"|Morph="ED,,,,NMP,"|Type="Demonstrative"|Case="Nominative"|Gender="Masculine"|Number="Plural"
420130020101|ἁμαρτωλοὶ|420130020051|CL|Cat="noun"|Id="36"|morphId="420130020101"|Unicode="ἁμαρτωλοὶ"|Lemma="ἁμαρτωλός"|Lang="G"|StrongNumber="G02680"|Morph="NP,,,,NMP,"|Type="Predicate_Adj"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="sinners"
420130020111|παρὰ|420130020141|prep|Cat="prep"|Id="39"|morphId="420130020111"|Unicode="παρὰ"|Lemma="παρά"|Lang="G"|StrongNumber="G38440"|Morph="P,,,,,A,,,"|Case="Accusative"|English="than"
420130020121|πάντας|420130020141|adjp|Cat="det"|Id="43"|morphId="420130020121"|Unicode="πάντας"|Lemma="πᾶς"|Lang="G"|StrongNumber="G39560"|Morph="EQ,,,,AMP,"|Type="Quantifier"|Case="Accusative"|Gender="Masculine"|Number="Plural"|English="all"
