410010010011|ἀρχὴ|None|np|Cat="noun"|Id="4"|morphId="410010010011"|Unicode="ἀρχὴ"|Lemma="ἀρχή"|Lang="G"|StrongNumber="G07460"|Morph="N,,,,,NFS,"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="beginning"
410010010021|τοῦ|410010010031|det|Cat="det"|Id="6"|morphId="410010010021"|Unicode="τοῦ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GNS,"|Type="Article"|Case="Genitive"|Gender="Neuter"|Number="Singular"|English="the"
410010010031|εὐαγγελίου|410010010011|np|Cat="noun"|Id="9"|morphId="410010010031"|Unicode="εὐαγγελίου"|Lemma="εὐαγγέλιον"|Lang="G"|StrongNumber="G20980"|Morph="N,,,,,GNS,"|Case="Genitive"|Gender="Neuter"|Number="Singular"|English="of ~ gospel"
410010010041|Ἰησοῦ|410010010031|np|Cat="noun"|Id="13"|morphId="410010010041"|Unicode="Ἰησοῦ"|Lemma="Ἰησοῦς"|Lang="G"|StrongNumber="G24240"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of Jesus"
410010010051|Χριστοῦ,|410010010041|np|Cat="noun"|Id="15"|morphId="410010010051"|Unicode="Χριστοῦ,"|Lemma="χριστός"|Lang="G"|StrongNumber="G55470"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="Christ"
410010010061|Υἱοῦ|410010010041|np|Cat="noun"|Id="18"|morphId="410010010061"|Unicode="Υἱοῦ"|Lemma="υἱός"|Lang="G"|StrongNumber="G52070"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="son"
410010010071|Θεοῦ.|410010010061|np|Cat="noun"|Id="20"|morphId="410010010071"|Unicode="Θεοῦ."|Lemma="θεός"|Lang="G"|StrongNumber="G23160"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of God"
410010020011|καθὼς|410010020021|conj|Cat="adv"|Id="4"|morphId="410010020011"|Unicode="καθὼς"|Lemma="καθώς"|Lang="G"|StrongNumber="G25310"|Morph="D,,,,,,,,,"|English="as"
410010020021|γέγραπται|None|CL|Cat="verb"|Id="9"|morphId="410010020021"|Unicode="γέγραπται"|Lemma="γράφω"|Lang="G"|StrongNumber="G11250"|Morph="V,IEP3,,S,"|Mood="Indicative"|Tense="Perfect"|Voice="Passive"|Person="Third"|Number="Singular"|English="it is written"
410010020031|ἐν|410010020051|prep|Cat="prep"|Id="12"|morphId="410010020031"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
410010020041|τῷ|410010020051|det|Cat="det"|Id="15"|morphId="410010020041"|Unicode="τῷ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,DMS,"|Type="Article"|Case="Dative"|Gender="Masculine"|Number="Singular"
410010020051|Ἠσαΐᾳ|410010020021|ADV|Cat="noun"|Id="17"|morphId="410010020051"|Unicode="Ἠσαΐᾳ"|Lemma="Ἠσαΐας"|Lang="G"|StrongNumber="G22680"|Morph="N,,,,,DMS,"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="Isaiah"
