620020010011|τεκνία|620020010041|CL|Cat="noun"|Id="6"|morphId="620020010011"|Unicode="τεκνία"|Lemma="τεκνίον"|Lang="G"|StrongNumber="G50400"|Morph="N,,,,,VNPD"|Case="Vocative"|Gender="Neuter"|Number="Plural"|English="little children"
620020020041|ἐστιν|620020020031|VC|Cat="verb"|Id="14"|morphId="620020020041"|Unicode="ἐστιν"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,IPA3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="Third"|Number="Singular"|English="is"
620020020051|περὶ|620020020071|prep|Cat="prep"|Id="17"|morphId="620020020051"|Unicode="περὶ"|Lemma="περί"|Lang="G"|StrongNumber="G40120"|Morph="P,,,,,G,,,"|Case="Genitive"|English="for"
620020020061|τῶν|620020020071|det|Cat="det"|Id="19"|morphId="620020020061"|Unicode="τῶν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GFP,"|Type="Article"|Case="Genitive"|Gender="Feminine"|Number="Plural"|English="the"
620020020071|ἁμαρτιῶν|620020020031|ADV|Cat="noun"|Id="22"|morphId="620020020071"|Unicode="ἁμαρτιῶν"|Lemma="ἁμαρτία"|Lang="G"|StrongNumber="G02660"|Morph="N,,,,,GFP,"|Case="Genitive"|Gender="Feminine"|Number="Plural"|English="sins"
620020020081|ἡμῶν,|620020020071|np|Cat="pron"|Id="24"|morphId="620020020081"|Unicode="ἡμῶν,"|Lemma="ἐγώ"|Lang="G"|StrongNumber="G14730"|Morph="RP,,,1G,P,"|Type="Personal"|Person="First"|Case="Genitive"|Number="Plural"|English="of us"
620020020131|δὲ|620020020031|conj|Cat="conj"|Id="25"|morphId="620020020131"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
620020020091|οὐ|620020020201|advp|Cat="adv"|Id="30"|morphId="620020020091"|Unicode="οὐ"|Lemma="οὐ"|Lang="G"|StrongNumber="G37560"|Morph="DO,,,,,,,,"|Type="Correlative"|English="not"
620020020101|περὶ|620020020121|prep|Cat="prep"|Id="33"|morphId="620020020101"|Unicode="περὶ"|Lemma="περί"|Lang="G"|StrongNumber="G40120"|Morph="P,,,,,G,,,"|Case="Genitive"|English="for"
620020020111|τῶν|620020020121|det|Cat="det"|Id="35"|morphId="620020020111"|Unicode="τῶν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GFP,"|Type="Article"|Case="Genitive"|Gender="Feminine"|Number="Plural"
620020020121|ἡμετέρων|620020020201|pp|Cat="pron"|Id="37"|morphId="620020020121"|Unicode="ἡμετέρων"|Lemma="ἡμέτερος"|Lang="G"|StrongNumber="G22510"|Morph="RP,,,1GFP,"|Type="Personal"|Person="First"|Case="Genitive"|Gender="Feminine"|Number="Plural"|English="ours"
620020020141|μόνον,|620020020121|advp|Cat="adv"|Id="39"|morphId="620020020141"|Unicode="μόνον,"|Lemma="μόνον"|Lang="G"|StrongNumber="G34400"|Morph="D,,,,,,,,,"|English="only"
620020020151|ἀλλὰ|620020020201|conj|Cat="conj"|Id="40"|morphId="620020020151"|Unicode="ἀλλὰ"|Lemma="ἀλλά"|Lang="G"|StrongNumber="G02350"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="but"
620020020161|καὶ|620020020201|advp|Cat="adv"|Id="43"|morphId="620020020161"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="D,,,,,,,,,"|English="also"
620020020171|περὶ|620020020201|prep|Cat="prep"|Id="45"|morphId="620020020171"|Unicode="περὶ"|Lemma="περί"|Lang="G"|StrongNumber="G40120"|Morph="P,,,,,G,,,"|Case="Genitive"|English="for"
620020020181|ὅλου|620020020201|adjp|Cat="det"|Id="49"|morphId="620020020181"|Unicode="ὅλου"|Lemma="ὅλος"|Lang="G"|StrongNumber="G36500"|Morph="EQ,,,,GMS,"|Type="Quantifier"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="whole"
620020020191|τοῦ|620020020201|det|Cat="det"|Id="51"|morphId="620020020191"|Unicode="τοῦ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMS,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="the"
620020020201|κόσμου.|620020020031|CL|Cat="noun"|Id="53"|morphId="620020020201"|Unicode="κόσμου."|Lemma="κόσμος"|Lang="G"|StrongNumber="G28890"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="world"
620020030011|καὶ|620020030041|conj|Cat="conj"|Id="3"|morphId="620020030011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
620020030021|ἐν|620020030031|prep|Cat="prep"|Id="8"|morphId="620020030021"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="by"
620020030031|τούτῳ|620020030041|ADV|Cat="pron"|Id="10"|morphId="620020030031"|Unicode="τούτῳ"|Lemma="οὗτος"|Lang="G"|StrongNumber="G37780"|Morph="RD,,,,DNS,"|Type="Demonstrative"|Case="Dative"|Gender="Neuter"|Number="Singular"|English="this"
620020030041|γινώσκομεν|None|CL|Cat="verb"|Id="13"|morphId="620020030041"|Unicode="γινώσκομεν"|Lemma="γινώσκω"|Lang="G"|StrongNumber="G10970"|Morph="V,IPA1,,P,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="First"|Number="Plural"|English="we know"
620020030051|ὅτι|620020030061|conj|Cat="conj"|Id="16"|morphId="620020030051"|Unicode="ὅτι"|Lemma="ὅτι"|Lang="G"|StrongNumber="G37540"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="that"
620020030061|ἐγνώκαμεν|620020030041|O|Cat="verb"|Id="20"|morphId="620020030061"|Unicode="ἐγνώκαμεν"|Lemma="γινώσκω"|Lang="G"|StrongNumber="G10970"|Morph="V,IEA1,,P,"|Mood="Indicative"|Tense="Perfect"|Voice="Active"|Person="First"|Number="Plural"|English="we have come to know"
620020030071|αὐτόν,|620020030061|O|Cat="pron"|Id="23"|morphId="620020030071"|Unicode="αὐτόν,"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3AMS,"|Type="Personal"|Person="Third"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="him"
620020030081|ἐὰν|620020030121|conj|Cat="conj"|Id="25"|morphId="620020030081"|Unicode="ἐὰν"|Lemma="ἐάν"|Lang="G"|StrongNumber="G14370"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="if"
620020030091|τὰς|620020030101|det|Cat="det"|Id="29"|morphId="620020030091"|Unicode="τὰς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AFP,"|Type="Article"|Case="Accusative"|Gender="Feminine"|Number="Plural"|English="the"
620020030101|ἐντολὰς|620020030121|O|Cat="noun"|Id="32"|morphId="620020030101"|Unicode="ἐντολὰς"|Lemma="ἐντολή"|Lang="G"|StrongNumber="G17850"|Morph="N,,,,,AFP,"|Case="Accusative"|Gender="Feminine"|Number="Plural"|English="commandments"
620020030111|αὐτοῦ|620020030101|np|Cat="pron"|Id="34"|morphId="620020030111"|Unicode="αὐτοῦ"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3GMS,"|Type="Personal"|Person="Third"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of Him"
620020030121|τηρῶμεν.|620020030041|CL|Cat="verb"|Id="37"|morphId="620020030121"|Unicode="τηρῶμεν."|Lemma="τηρέω"|Lang="G"|StrongNumber="G50830"|Morph="V,SPA1,,P,"|Mood="Subjunctive"|Tense="Present"|Voice="Active"|Person="First"|Number="Plural"|English="we keep"
620020040011|ὁ|620020040021|det|Cat="pron"|Id="7"|morphId="620020040011"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="RD,,,,NMS,"|Type="Demonstrative"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="the one"
620020040021|λέγων,|620020040121|S|Cat="verb"|Id="13"|morphId="620020040021"|Unicode="λέγων,"|Lemma="λέγω"|Lang="G"|StrongNumber="G30040"|Morph="V,PPA,NMS,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="who says"
620020040031|ὅτι|620020040041|conj|Cat="conj"|Id="15"|morphId="620020040031"|Unicode="ὅτι"|Lemma="ὅτι"|Lang="G"|StrongNumber="G37540"|Morph="CS,,,,,,,,"|Type="Subordinating"
620020040041|ἔγνωκα|620020040021|CL|Cat="verb"|Id="19"|morphId="620020040041"|Unicode="ἔγνωκα"|Lemma="γινώσκω"|Lang="G"|StrongNumber="G10970"|Morph="V,IEA1,,S,"|Mood="Indicative"|Tense="Perfect"|Voice="Active"|Person="First"|Number="Singular"|English="I have come to know"
620020040051|αὐτὸν,|620020040041|O|Cat="pron"|Id="22"|morphId="620020040051"|Unicode="αὐτὸν,"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3AMS,"|Type="Personal"|Person="Third"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="him"
620020040061|καὶ|620020040021|conj|Cat="conj"|Id="23"|morphId="620020040061"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="but"
620020040071|τὰς|620020040081|det|Cat="det"|Id="27"|morphId="620020040071"|Unicode="τὰς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AFP,"|Type="Article"|Case="Accusative"|Gender="Feminine"|Number="Plural"|English="the"
620020040081|ἐντολὰς|620020040111|O|Cat="noun"|Id="30"|morphId="620020040081"|Unicode="ἐντολὰς"|Lemma="ἐντολή"|Lang="G"|StrongNumber="G17850"|Morph="N,,,,,AFP,"|Case="Accusative"|Gender="Feminine"|Number="Plural"|English="commandments"
620020040091|αὐτοῦ|620020040081|np|Cat="pron"|Id="32"|morphId="620020040091"|Unicode="αὐτοῦ"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3GMS,"|Type="Personal"|Person="Third"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of Him"
620020040101|μὴ|620020040111|ADV|Cat="adv"|Id="35"|morphId="620020040101"|Unicode="μὴ"|Lemma="μή"|Lang="G"|StrongNumber="G33610"|Morph="D,,,,,,,,,"|English="not"
620020040111|τηρῶν,|620020040021|CL|Cat="verb"|Id="38"|morphId="620020040111"|Unicode="τηρῶν,"|Lemma="τηρέω"|Lang="G"|StrongNumber="G50830"|Morph="V,PPA,NMS,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="does ~ keep"
620020040121|ψεύστης|None|CL|Cat="noun"|Id="41"|morphId="620020040121"|Unicode="ψεύστης"|Lemma="ψεύστης"|Lang="G"|StrongNumber="G55830"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="a liar"
620020040131|ἐστίν,|620020040121|VC|Cat="verb"|Id="44"|morphId="620020040131"|Unicode="ἐστίν,"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,IPA3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="Third"|Number="Singular"|English="is"
620020040141|καὶ|620020040121|conj|Cat="conj"|Id="45"|morphId="620020040141"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
620020040151|ἐν|620020040161|prep|Cat="prep"|Id="49"|morphId="620020040151"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
620020040161|τούτῳ|620020040121|CL|Cat="pron"|Id="51"|morphId="620020040161"|Unicode="τούτῳ"|Lemma="οὗτος"|Lang="G"|StrongNumber="G37780"|Morph="RD,,,,DMS,"|Type="Demonstrative"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="this one"
620020040171|ἡ|620020040181|det|Cat="det"|Id="54"|morphId="620020040171"|Unicode="ἡ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NFS,"|Type="Article"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="the"
620020040181|ἀλήθεια|620020040161|S|Cat="noun"|Id="56"|morphId="620020040181"|Unicode="ἀλήθεια"|Lemma="ἀλήθεια"|Lang="G"|StrongNumber="G02250"|Morph="N,,,,,NFS,"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="truth"
620020040191|οὐκ|620020040161|ADV|Cat="adv"|Id="59"|morphId="620020040191"|Unicode="οὐκ"|Lemma="οὐ"|Lang="G"|StrongNumber="G37560"|Morph="D,,,,,,,,,"|English="not"
620020040201|ἔστιν;|620020040161|VC|Cat="verb"|Id="62"|morphId="620020040201"|Unicode="ἔστιν;"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,IPA3,,S,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="Third"|Number="Singular"|English="is"
620020050021|δ’|620020050151|conj|Cat="conj"|Id="3"|morphId="620020050021"|Unicode="δ’"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="but"
620020050031|ἂν|620020050041|ptcl|Cat="ptcl"|Id="6"|morphId="620020050031"|Unicode="ἂν"|Lemma="ἄν"|Lang="G"|StrongNumber="G03020"|Morph="T,,,,,,,,,"
620020050011|ὃς|620020050041|S|Cat="pron"|Id="10"|morphId="620020050011"|Unicode="ὃς"|Lemma="ὅς"|Lang="G"|StrongNumber="G37390"|Morph="RR,,,,NMS,"|Type="Relative"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="whoever"
620020050041|τηρῇ|620020050151|CL|Cat="verb"|Id="13"|morphId="620020050041"|Unicode="τηρῇ"|Lemma="τηρέω"|Lang="G"|StrongNumber="G50830"|Morph="V,SPA3,,S,"|Mood="Subjunctive"|Tense="Present"|Voice="Active"|Person="Third"|Number="Singular"|English="keeps"
620020050051|αὐτοῦ|620020050071|np|Cat="pron"|Id="17"|morphId="620020050051"|Unicode="αὐτοῦ"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3GMS,"|Type="Personal"|Person="Third"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of Him"
620020050061|τὸν|620020050071|det|Cat="det"|Id="19"|morphId="620020050061"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="the"
620020050071|λόγον,|620020050041|O|Cat="noun"|Id="21"|morphId="620020050071"|Unicode="λόγον,"|Lemma="λόγος"|Lang="G"|StrongNumber="G30560"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="word"
620020050081|ἀληθῶς|620020050151|ADV|Cat="adv"|Id="25"|morphId="620020050081"|Unicode="ἀληθῶς"|Lemma="ἀληθῶς"|Lang="G"|StrongNumber="G02300"|Morph="D,,,,,,,,,"|English="truly"
620020050091|ἐν|620020050101|prep|Cat="prep"|Id="28"|morphId="620020050091"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
620020050101|τούτῳ|620020050151|ADV|Cat="pron"|Id="30"|morphId="620020050101"|Unicode="τούτῳ"|Lemma="οὗτος"|Lang="G"|StrongNumber="G37780"|Morph="RD,,,,DMS,"|Type="Demonstrative"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="this one"
620020050111|ἡ|620020050121|det|Cat="det"|Id="33"|morphId="620020050111"|Unicode="ἡ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NFS,"|Type="Article"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="the"
620020050121|ἀγάπη|620020050151|S|Cat="noun"|Id="36"|morphId="620020050121"|Unicode="ἀγάπη"|Lemma="ἀγάπη"|Lang="G"|StrongNumber="G00260"|Morph="N,,,,,NFS,"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="love"
620020050131|τοῦ|620020050141|det|Cat="det"|Id="38"|morphId="620020050131"|Unicode="τοῦ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMS,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Singular"
620020050141|Θεοῦ|620020050121|np|Cat="noun"|Id="40"|morphId="620020050141"|Unicode="Θεοῦ"|Lemma="θεός"|Lang="G"|StrongNumber="G23160"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of God"
620020050151|τετελείωται.|None|CL|Cat="verb"|Id="43"|morphId="620020050151"|Unicode="τετελείωται."|Lemma="τελειόω"|Lang="G"|StrongNumber="G50480"|Morph="V,IEP3,,S,"|Mood="Indicative"|Tense="Perfect"|Voice="Passive"|Person="Third"|Number="Singular"|English="is perfected"
620020050161|ἐν|620020050171|prep|Cat="prep"|Id="47"|morphId="620020050161"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="by"
620020050171|τούτῳ|620020050181|ADV|Cat="pron"|Id="49"|morphId="620020050171"|Unicode="τούτῳ"|Lemma="οὗτος"|Lang="G"|StrongNumber="G37780"|Morph="RD,,,,DNS,"|Type="Demonstrative"|Case="Dative"|Gender="Neuter"|Number="Singular"|English="this"
620020050181|γινώσκομεν|620020050151|CL|Cat="verb"|Id="52"|morphId="620020050181"|Unicode="γινώσκομεν"|Lemma="γινώσκω"|Lang="G"|StrongNumber="G10970"|Morph="V,IPA1,,P,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="First"|Number="Plural"|English="we know"
620020050191|ὅτι|620020050211|conj|Cat="conj"|Id="55"|morphId="620020050191"|Unicode="ὅτι"|Lemma="ὅτι"|Lang="G"|StrongNumber="G37540"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="that"
620020050201|ἐν|620020050211|prep|Cat="prep"|Id="59"|morphId="620020050201"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
620020050211|αὐτῷ|620020050181|O|Cat="pron"|Id="61"|morphId="620020050211"|Unicode="αὐτῷ"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3DMS,"|Type="Personal"|Person="Third"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="Him"
620020050221|ἐσμεν:|620020050211|VC|Cat="verb"|Id="64"|morphId="620020050221"|Unicode="ἐσμεν:"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,IPA1,,P,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="First"|Number="Plural"|English="we are"
620020060011|ὁ|620020060021|det|Cat="pron"|Id="6"|morphId="620020060011"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="RD,,,,NMS,"|Type="Demonstrative"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="the one"
620020060021|λέγων|620020060061|CL|Cat="verb"|Id="10"|morphId="620020060021"|Unicode="λέγων"|Lemma="λέγω"|Lang="G"|StrongNumber="G30040"|Morph="V,PPA,NMS,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="who says"
620020060031|ἐν|620020060041|prep|Cat="prep"|Id="15"|morphId="620020060031"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
620020060041|αὐτῷ|620020060051|ADV|Cat="pron"|Id="17"|morphId="620020060041"|Unicode="αὐτῷ"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3DMS,"|Type="Personal"|Person="Third"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="Him"
620020060051|μένειν,|620020060021|O|Cat="verb"|Id="20"|morphId="620020060051"|Unicode="μένειν,"|Lemma="μένω"|Lang="G"|StrongNumber="G33060"|Morph="V,NPA,,,,,"|Mood="Infinitive"|Tense="Present"|Voice="Active"|English="abides"
620020060071|καθὼς|620020060091|conj|Cat="adv"|Id="24"|morphId="620020060071"|Unicode="καθὼς"|Lemma="καθώς"|Lang="G"|StrongNumber="G25310"|Morph="D,,,,,,,,,"|English="just as"
620020060081|ἐκεῖνος|620020060091|S|Cat="pron"|Id="28"|morphId="620020060081"|Unicode="ἐκεῖνος"|Lemma="ἐκεῖνος"|Lang="G"|StrongNumber="G15650"|Morph="RD,,,,NMS,"|Type="Demonstrative"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="that One"
620020060091|περιεπάτησεν,|620020060061|CL|Cat="verb"|Id="31"|morphId="620020060091"|Unicode="περιεπάτησεν,"|Lemma="περιπατέω"|Lang="G"|StrongNumber="G40430"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="walked"
