500010010011|Παῦλος|None|CL|Cat="noun"|Id="7"|morphId="500010010011"|Unicode="Παῦλος"|Lemma="Παῦλος"|Lang="G"|StrongNumber="G39720"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Paul"
500010010021|καὶ|500010010011|conj|Cat="conj"|Id="8"|morphId="500010010021"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
500010010031|Τιμόθεος,|500010010011|np|Cat="noun"|Id="10"|morphId="500010010031"|Unicode="Τιμόθεος,"|Lemma="Τιμόθεος"|Lang="G"|StrongNumber="G50950"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Timothy"
500010010041|δοῦλοι|500010010011|np|Cat="noun"|Id="13"|morphId="500010010041"|Unicode="δοῦλοι"|Lemma="δοῦλος"|Lang="G"|StrongNumber="G14010"|Morph="N,,,,,NMP,"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="servants"
500010010051|Χριστοῦ|500010010041|np|Cat="noun"|Id="16"|morphId="500010010051"|Unicode="Χριστοῦ"|Lemma="χριστός"|Lang="G"|StrongNumber="G55470"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of Christ"
500010010061|Ἰησοῦ;|500010010051|np|Cat="noun"|Id="18"|morphId="500010010061"|Unicode="Ἰησοῦ;"|Lemma="Ἰησοῦς"|Lang="G"|StrongNumber="G24240"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="Jesus"
500010010071|πᾶσιν|500010010091|adjp|Cat="det"|Id="23"|morphId="500010010071"|Unicode="πᾶσιν"|Lemma="πᾶς"|Lang="G"|StrongNumber="G39560"|Morph="EQ,,,,DMP,"|Type="Quantifier"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="all"
500010010081|τοῖς|500010010091|det|Cat="det"|Id="26"|morphId="500010010081"|Unicode="τοῖς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,DMP,"|Type="Article"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="the"
500010010091|ἁγίοις|500010010011|IO|Cat="noun"|Id="30"|morphId="500010010091"|Unicode="ἁγίοις"|Lemma="ἅγιος"|Lang="G"|StrongNumber="G00400"|Morph="NS,,,,DMP,"|Type="Substantive_Adj"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="to ~ saints"
500010010101|ἐν|500010010111|prep|Cat="prep"|Id="32"|morphId="500010010101"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
500010010111|Χριστῷ|500010010091|pp|Cat="noun"|Id="35"|morphId="500010010111"|Unicode="Χριστῷ"|Lemma="χριστός"|Lang="G"|StrongNumber="G55470"|Morph="N,,,,,DMS,"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="Christ"
500010010121|Ἰησοῦ|500010010111|np|Cat="noun"|Id="37"|morphId="500010010121"|Unicode="Ἰησοῦ"|Lemma="Ἰησοῦς"|Lang="G"|StrongNumber="G24240"|Morph="N,,,,,DMS,"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="Jesus"
500010010131|τοῖς|500010010161|det|Cat="pron"|Id="40"|morphId="500010010131"|Unicode="τοῖς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="RD,,,,DMP,"|Type="Demonstrative"|Case="Dative"|Gender="Masculine"|Number="Plural"
500010010141|οὖσιν|500010010161|VC|Cat="verb"|Id="44"|morphId="500010010141"|Unicode="οὖσιν"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,PPA,DMP,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="who are"
500010010151|ἐν|500010010161|prep|Cat="prep"|Id="47"|morphId="500010010151"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
500010010161|Φιλίπποις,|500010010091|np|Cat="noun"|Id="49"|morphId="500010010161"|Unicode="Φιλίπποις,"|Lemma="Φίλιπποι"|Lang="G"|StrongNumber="G53750"|Morph="N,,,,,DMP,"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="Philippi"
