660110010011|καὶ|660110010021|conj|Cat="conj"|Id="3"|morphId="660110010011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="then"
660110010021|ἐδόθη|None|CL|Cat="verb"|Id="7"|morphId="660110010021"|Unicode="ἐδόθη"|Lemma="δίδωμι"|Lang="G"|StrongNumber="G13250"|Morph="V,IAP3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Passive"|Person="Third"|Number="Singular"|English="was given"
660110010031|μοι|660110010021|IO|Cat="pron"|Id="10"|morphId="660110010031"|Unicode="μοι"|Lemma="ἐγώ"|Lang="G"|StrongNumber="G14730"|Morph="RP,,,1D,S,"|Type="Personal"|Person="First"|Case="Dative"|Number="Singular"|English="to me"
660110010041|κάλαμος|660110010021|S|Cat="noun"|Id="14"|morphId="660110010041"|Unicode="κάλαμος"|Lemma="κάλαμος"|Lang="G"|StrongNumber="G25630"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="a measuring rod"
660110010051|ὅμοιος|660110010041|CL|Cat="noun"|Id="18"|morphId="660110010051"|Unicode="ὅμοιος"|Lemma="ὅμοιος"|Lang="G"|StrongNumber="G36640"|Morph="NP,,,,NMS,"|Type="Predicate_Adj"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="like"
660110010061|ῥάβδῳ|660110010051|ADV|Cat="noun"|Id="21"|morphId="660110010061"|Unicode="ῥάβδῳ"|Lemma="ῥάβδος"|Lang="G"|StrongNumber="G44640"|Morph="N,,,,,DFS,"|Case="Dative"|Gender="Feminine"|Number="Singular"|English="a staff"
660110010071|λέγων,|660110010021|ADV|Cat="verb"|Id="27"|morphId="660110010071"|Unicode="λέγων,"|Lemma="λέγω"|Lang="G"|StrongNumber="G30040"|Morph="V,PPA,NMS,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="was told"
660110010081|ἔγειρε,|660110010071|CL|Cat="verb"|Id="32"|morphId="660110010081"|Unicode="ἔγειρε,"|Lemma="ἐγείρω"|Lang="G"|StrongNumber="G14530"|Morph="V,MPA2,,S,"|Mood="Imperative"|Tense="Present"|Voice="Active"|Person="Second"|Number="Singular"|English="go"
660110010091|καὶ|660110010081|conj|Cat="conj"|Id="33"|morphId="660110010091"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
660110010101|μέτρησον|660110010081|CL|Cat="verb"|Id="37"|morphId="660110010101"|Unicode="μέτρησον"|Lemma="μετρέω"|Lang="G"|StrongNumber="G33540"|Morph="V,MAA2,,S,"|Mood="Imperative"|Tense="Aorist"|Voice="Active"|Person="Second"|Number="Singular"|English="measure"
660110010111|τὸν|660110010121|det|Cat="det"|Id="41"|morphId="660110010111"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="the"
660110010121|ναὸν|660110010101|O|Cat="noun"|Id="44"|morphId="660110010121"|Unicode="ναὸν"|Lemma="ναός"|Lang="G"|StrongNumber="G34850"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="temple"
660110010131|τοῦ|660110010141|det|Cat="det"|Id="46"|morphId="660110010131"|Unicode="τοῦ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMS,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Singular"
660110010141|Θεοῦ,|660110010121|np|Cat="noun"|Id="48"|morphId="660110010141"|Unicode="Θεοῦ,"|Lemma="θεός"|Lang="G"|StrongNumber="G23160"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of God"
660110010151|καὶ|660110010121|conj|Cat="conj"|Id="49"|morphId="660110010151"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
660110010161|τὸ|660110010171|det|Cat="det"|Id="51"|morphId="660110010161"|Unicode="τὸ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,ANS,"|Type="Article"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="the"
660110010171|θυσιαστήριον,|660110010121|np|Cat="noun"|Id="53"|morphId="660110010171"|Unicode="θυσιαστήριον,"|Lemma="θυσιαστήριον"|Lang="G"|StrongNumber="G23790"|Morph="N,,,,,ANS,"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="altar"
660110010181|καὶ|660110010121|conj|Cat="conj"|Id="54"|morphId="660110010181"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
660110010191|τοὺς|660110010201|det|Cat="pron"|Id="57"|morphId="660110010191"|Unicode="τοὺς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="RD,,,,AMP,"|Type="Demonstrative"|Case="Accusative"|Gender="Masculine"|Number="Plural"|English="those"
