430130010021|δὲ|430130010331|conj|Cat="conj"|Id="3"|morphId="430130010021"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="now"
430130010011|πρὸ|430130010041|prep|Cat="prep"|Id="7"|morphId="430130010011"|Unicode="πρὸ"|Lemma="πρό"|Lang="G"|StrongNumber="G42530"|Morph="P,,,,,G,,,"|Case="Genitive"|English="before"
430130010031|τῆς|430130010041|det|Cat="det"|Id="9"|morphId="430130010031"|Unicode="τῆς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GFS,"|Type="Article"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="the"
430130010041|ἑορτῆς|430130010331|ADV|Cat="noun"|Id="12"|morphId="430130010041"|Unicode="ἑορτῆς"|Lemma="ἑορτή"|Lang="G"|StrongNumber="G18590"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="feast"
430130010051|τοῦ|430130010061|det|Cat="det"|Id="14"|morphId="430130010051"|Unicode="τοῦ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GNS,"|Type="Article"|Case="Genitive"|Gender="Neuter"|Number="Singular"|English="the"
430130010061|Πάσχα,|430130010041|np|Cat="noun"|Id="16"|morphId="430130010061"|Unicode="Πάσχα,"|Lemma="Πάσχα"|Lang="G"|StrongNumber="G39570"|Morph="N,,,,,GNSI"|Case="Genitive"|Gender="Neuter"|Number="Singular"|English="of ~ passover"
430130010081|ὁ|430130010091|det|Cat="det"|Id="19"|morphId="430130010081"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMS,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Singular"
430130010091|Ἰησοῦς|430130010331|S|Cat="noun"|Id="21"|morphId="430130010091"|Unicode="Ἰησοῦς"|Lemma="Ἰησοῦς"|Lang="G"|StrongNumber="G24240"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Jesus"
430130010071|εἰδὼς|430130010331|ADV|Cat="verb"|Id="27"|morphId="430130010071"|Unicode="εἰδὼς"|Lemma="εἴδω"|Lang="G"|StrongNumber="G14920"|Morph="V,PEA,NMS,"|Mood="Participle"|Tense="Perfect"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="knew"
430130010101|ὅτι|430130010111|conj|Cat="conj"|Id="29"|morphId="430130010101"|Unicode="ὅτι"|Lemma="ὅτι"|Lang="G"|StrongNumber="G37540"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="that"
430130010111|ἦλθεν|430130010071|CL|Cat="verb"|Id="34"|morphId="430130010111"|Unicode="ἦλθεν"|Lemma="ἔρχομαι"|Lang="G"|StrongNumber="G20640"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="had come"
430130010121|αὐτοῦ|430130010141|np|Cat="pron"|Id="38"|morphId="430130010121"|Unicode="αὐτοῦ"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3GMS,"|Type="Personal"|Person="Third"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="his"
430130010131|ἡ|430130010141|det|Cat="det"|Id="40"|morphId="430130010131"|Unicode="ἡ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NFS,"|Type="Article"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="the"
430130010141|ὥρα,|430130010111|S|Cat="noun"|Id="42"|morphId="430130010141"|Unicode="ὥρα,"|Lemma="ὥρα"|Lang="G"|StrongNumber="G56100"|Morph="N,,,,,NFS,"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="hour"
430130010151|ἵνα|430130010161|conj|Cat="conj"|Id="44"|morphId="430130010151"|Unicode="ἵνα"|Lemma="ἵνα"|Lang="G"|StrongNumber="G24430"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="to"
430130010161|μεταβῇ|430130010111|CL|Cat="verb"|Id="48"|morphId="430130010161"|Unicode="μεταβῇ"|Lemma="μεταβαίνω"|Lang="G"|StrongNumber="G33270"|Morph="V,SAA3,,S,"|Mood="Subjunctive"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="depart"
430130010171|ἐκ|430130010191|prep|Cat="prep"|Id="51"|morphId="430130010171"|Unicode="ἐκ"|Lemma="ἐκ"|Lang="G"|StrongNumber="G15370"|Morph="P,,,,,G,,,"|Case="Genitive"|English="from"
430130010181|τοῦ|430130010191|det|Cat="det"|Id="54"|morphId="430130010181"|Unicode="τοῦ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMS,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="this"
430130010191|κόσμου|430130010161|ADV|Cat="noun"|Id="56"|morphId="430130010191"|Unicode="κόσμου"|Lemma="κόσμος"|Lang="G"|StrongNumber="G28890"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="world"
430130010201|τούτου|430130010191|np|Cat="det"|Id="58"|morphId="430130010201"|Unicode="τούτου"|Lemma="οὗτος"|Lang="G"|StrongNumber="G37780"|Morph="ED,,,,GMS,"|Type="Demonstrative"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="this"
430130010211|πρὸς|430130010231|prep|Cat="prep"|Id="61"|morphId="430130010211"|Unicode="πρὸς"|Lemma="πρός"|Lang="G"|StrongNumber="G43140"|Morph="P,,,,,A,,,"|Case="Accusative"|English="to"
430130010221|τὸν|430130010231|det|Cat="det"|Id="63"|morphId="430130010221"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="the"
430130010231|Πατέρα,|430130010161|ADV|Cat="noun"|Id="65"|morphId="430130010231"|Unicode="Πατέρα,"|Lemma="πατήρ"|Lang="G"|StrongNumber="G39620"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="father"
430130010241|ἀγαπήσας|430130010331|ADV|Cat="verb"|Id="70"|morphId="430130010241"|Unicode="ἀγαπήσας"|Lemma="ἀγαπάω"|Lang="G"|StrongNumber="G00250"|Morph="V,PAA,NMS,"|Mood="Participle"|Tense="Aorist"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="having loved"
430130010251|τοὺς|430130010261|det|Cat="det"|Id="74"|morphId="430130010251"|Unicode="τοὺς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EP,,,,AMP,"|Type="Possessive"|Case="Accusative"|Gender="Masculine"|Number="Plural"
430130010261|ἰδίους|430130010241|O|Cat="pron"|Id="76"|morphId="430130010261"|Unicode="ἰδίους"|Lemma="ἴδιος"|Lang="G"|StrongNumber="G23980"|Morph="RD,,,,AMP,"|Type="Demonstrative"|Case="Accusative"|Gender="Masculine"|Number="Plural"|English="his own"
430130010271|τοὺς|430130010261|np|Cat="pron"|Id="79"|morphId="430130010271"|Unicode="τοὺς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="RR,,,,AMP,"|Type="Relative"|Case="Accusative"|Gender="Masculine"|Number="Plural"|English="who"
430130010281|ἐν|430130010301|prep|Cat="prep"|Id="81"|morphId="430130010281"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
430130010291|τῷ|430130010301|det|Cat="det"|Id="83"|morphId="430130010291"|Unicode="τῷ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,DMS,"|Type="Article"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="the"
430130010301|κόσμῳ,|430130010271|pp|Cat="noun"|Id="85"|morphId="430130010301"|Unicode="κόσμῳ,"|Lemma="κόσμος"|Lang="G"|StrongNumber="G28890"|Morph="N,,,,,DMS,"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="world"
