400150010011|τότε|400150010021|ADV|Cat="adv"|Id="5"|morphId="400150010011"|Unicode="τότε"|Lemma="τότε"|Lang="G"|StrongNumber="G51190"|Morph="D,,,,,,,,,"|English="then"
400150010021|προσέρχονται|None|CL|Cat="verb"|Id="8"|morphId="400150010021"|Unicode="προσέρχονται"|Lemma="προσέρχομαι"|Lang="G"|StrongNumber="G43340"|Morph="V,IPM3,,P,"|Mood="Indicative"|Tense="Present"|Voice="Middle"|Person="Third"|Number="Plural"|English="came"
400150010031|τῷ|400150010041|det|Cat="det"|Id="11"|morphId="400150010031"|Unicode="τῷ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,DMS,"|Type="Article"|Case="Dative"|Gender="Masculine"|Number="Singular"
400150010041|Ἰησοῦ|400150010021|ADV|Cat="noun"|Id="13"|morphId="400150010041"|Unicode="Ἰησοῦ"|Lemma="Ἰησοῦς"|Lang="G"|StrongNumber="G24240"|Morph="N,,,,,DMS,"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="to Jesus"
400150010051|ἀπὸ|400150010061|prep|Cat="prep"|Id="16"|morphId="400150010051"|Unicode="ἀπὸ"|Lemma="ἀπό"|Lang="G"|StrongNumber="G05750"|Morph="P,,,,,G,,,"|Case="Genitive"|English="from"
400150010061|Ἱεροσολύμων,|400150010021|ADV|Cat="noun"|Id="18"|morphId="400150010061"|Unicode="Ἱεροσολύμων,"|Lemma="Ἱεροσόλυμα"|Lang="G"|StrongNumber="G24140"|Morph="N,,,,,GNP,"|Case="Genitive"|Gender="Neuter"|Number="Plural"|English="Jerusalem"
400150010071|Φαρισαῖοι|400150010021|S|Cat="noun"|Id="22"|morphId="400150010071"|Unicode="Φαρισαῖοι"|Lemma="Φαρισαῖος"|Lang="G"|StrongNumber="G53300"|Morph="N,,,,,NMP,"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="Pharisees"
400150010081|καὶ|400150010071|conj|Cat="conj"|Id="23"|morphId="400150010081"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400150010091|γραμματεῖς|400150010071|np|Cat="noun"|Id="25"|morphId="400150010091"|Unicode="γραμματεῖς"|Lemma="γραμματεύς"|Lang="G"|StrongNumber="G11220"|Morph="N,,,,,NMP,"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="scribes"
400150010101|λέγοντες,|400150010021|ADV|Cat="verb"|Id="30"|morphId="400150010101"|Unicode="λέγοντες,"|Lemma="λέγω"|Lang="G"|StrongNumber="G30040"|Morph="V,PPA,NMP,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="said"
400150020011|διὰ|400150020021|prep|Cat="prep"|Id="5"|morphId="400150020011"|Unicode="διὰ"|Lemma="διά"|Lang="G"|StrongNumber="G12230"|Morph="P,,,,,A,,,"|Case="Accusative"|English="why do"
400150020021|τί|400150020061|ADV|Cat="pron"|Id="7"|morphId="400150020021"|Unicode="τί"|Lemma="τίς"|Lang="G"|StrongNumber="G51010"|Morph="RT,,,,ANS,"|Type="Interrogative"|Case="Accusative"|Gender="Neuter"|Number="Singular"
400150020031|οἱ|400150020041|det|Cat="det"|Id="10"|morphId="400150020031"|Unicode="οἱ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMP,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="the"
400150020041|μαθηταί|400150020061|S|Cat="noun"|Id="13"|morphId="400150020041"|Unicode="μαθηταί"|Lemma="μαθητής"|Lang="G"|StrongNumber="G31010"|Morph="N,,,,,NMP,"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="disciples"
