470010010011|Παῦλος,|None|CL|Cat="noun"|Id="7"|morphId="470010010011"|Unicode="Παῦλος,"|Lemma="Παῦλος"|Lang="G"|StrongNumber="G39720"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Paul"
470010010021|ἀπόστολος|470010010011|np|Cat="noun"|Id="11"|morphId="470010010021"|Unicode="ἀπόστολος"|Lemma="ἀπόστολος"|Lang="G"|StrongNumber="G06520"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="an apostle"
470010010031|Χριστοῦ|470010010021|np|Cat="noun"|Id="14"|morphId="470010010031"|Unicode="Χριστοῦ"|Lemma="χριστός"|Lang="G"|StrongNumber="G55470"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of Christ"
470010010041|Ἰησοῦ|470010010031|np|Cat="noun"|Id="16"|morphId="470010010041"|Unicode="Ἰησοῦ"|Lemma="Ἰησοῦς"|Lang="G"|StrongNumber="G24240"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="Jesus"
470010010051|διὰ|470010010061|prep|Cat="prep"|Id="18"|morphId="470010010051"|Unicode="διὰ"|Lemma="διά"|Lang="G"|StrongNumber="G12230"|Morph="P,,,,,G,,,"|Case="Genitive"|English="by"
470010010061|θελήματος|470010010021|pp|Cat="noun"|Id="21"|morphId="470010010061"|Unicode="θελήματος"|Lemma="θέλημα"|Lang="G"|StrongNumber="G23070"|Morph="N,,,,,GNS,"|Case="Genitive"|Gender="Neuter"|Number="Singular"|English="will"
470010010071|Θεοῦ,|470010010061|np|Cat="noun"|Id="23"|morphId="470010010071"|Unicode="Θεοῦ,"|Lemma="θεός"|Lang="G"|StrongNumber="G23160"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of God"
470010010081|καὶ|470010010011|conj|Cat="conj"|Id="24"|morphId="470010010081"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
470010010091|Τιμόθεος|470010010011|np|Cat="noun"|Id="27"|morphId="470010010091"|Unicode="Τιμόθεος"|Lemma="Τιμόθεος"|Lang="G"|StrongNumber="G50950"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Timothy"
470010010101|ὁ|470010010111|det|Cat="det"|Id="29"|morphId="470010010101"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMS,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="the"
470010010111|ἀδελφὸς;|470010010091|np|Cat="noun"|Id="31"|morphId="470010010111"|Unicode="ἀδελφὸς;"|Lemma="ἀδελφός"|Lang="G"|StrongNumber="G00800"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="brother"
