400220010011|καὶ|400220010061|conj|Cat="conj"|Id="3"|morphId="400220010011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
400220010021|ἀποκριθεὶς|400220010061|ADV|Cat="verb"|Id="9"|morphId="400220010021"|Unicode="ἀποκριθεὶς"|Lemma="ἀποκρίνω"|Lang="G"|StrongNumber="G06110"|Morph="V,PAP,NMS,"|Mood="Participle"|Tense="Aorist"|Voice="Passive"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="answered"
400220010031|ὁ|400220010041|det|Cat="det"|Id="12"|morphId="400220010031"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMS,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Singular"
400220010041|Ἰησοῦς|400220010061|S|Cat="noun"|Id="14"|morphId="400220010041"|Unicode="Ἰησοῦς"|Lemma="Ἰησοῦς"|Lang="G"|StrongNumber="G24240"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Jesus"
400220010051|πάλιν|400220010061|ADV|Cat="adv"|Id="17"|morphId="400220010051"|Unicode="πάλιν"|Lemma="πάλιν"|Lang="G"|StrongNumber="G38250"|Morph="D,,,,,,,,,"|English="again"
400220010061|εἶπεν|None|CL|Cat="verb"|Id="20"|morphId="400220010061"|Unicode="εἶπεν"|Lemma="λέγω"|Lang="G"|StrongNumber="G30040"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="spoke"
400220010071|ἐν|400220010081|prep|Cat="prep"|Id="23"|morphId="400220010071"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
400220010081|παραβολαῖς|400220010061|ADV|Cat="noun"|Id="25"|morphId="400220010081"|Unicode="παραβολαῖς"|Lemma="παραβολή"|Lang="G"|StrongNumber="G38500"|Morph="N,,,,,DFP,"|Case="Dative"|Gender="Feminine"|Number="Plural"|English="parables"
400220010091|αὐτοῖς|400220010061|IO|Cat="pron"|Id="28"|morphId="400220010091"|Unicode="αὐτοῖς"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3DMP,"|Type="Personal"|Person="Third"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="to them"
400220010101|λέγων,|400220010061|ADV|Cat="verb"|Id="33"|morphId="400220010101"|Unicode="λέγων,"|Lemma="λέγω"|Lang="G"|StrongNumber="G30040"|Morph="V,PPA,NMS,"|Mood="Participle"|Tense="Present"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="saying"
400220020011|ὡμοιώθη|None|CL|Cat="verb"|Id="5"|morphId="400220020011"|Unicode="ὡμοιώθη"|Lemma="ὁμοιόω"|Lang="G"|StrongNumber="G36660"|Morph="V,IAP3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Passive"|Person="Third"|Number="Singular"|English="may be compared"
400220020021|ἡ|400220020031|det|Cat="det"|Id="8"|morphId="400220020021"|Unicode="ἡ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NFS,"|Type="Article"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="the"
400220020031|Βασιλεία|400220020011|S|Cat="noun"|Id="11"|morphId="400220020031"|Unicode="Βασιλεία"|Lemma="βασιλεία"|Lang="G"|StrongNumber="G09320"|Morph="N,,,,,NFS,"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="kingdom"
400220020041|τῶν|400220020051|det|Cat="det"|Id="13"|morphId="400220020041"|Unicode="τῶν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMP,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Plural"|English="of the"
