580090010021|μὲν|580090010011|conj|Cat="adv"|Id="4"|morphId="580090010021"|Unicode="μὲν"|Lemma="μέν"|Lang="G"|StrongNumber="G33030"|Morph="D,,,,,,,,,"|English="indeed"
580090010031|οὖν|580090010011|conj|Cat="conj"|Id="6"|morphId="580090010031"|Unicode="οὖν"|Lemma="οὖν"|Lang="G"|StrongNumber="G37670"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="now"
580090010011|εἶχε|None|CL|Cat="verb"|Id="10"|morphId="580090010011"|Unicode="εἶχε"|Lemma="ἔχω"|Lang="G"|StrongNumber="G21920"|Morph="V,IIA3,,S,"|Mood="Indicative"|Tense="Imperfect"|Voice="Active"|Person="Third"|Number="Singular"|English="had"
580090010041|ἡ|580090010051|det|Cat="det"|Id="13"|morphId="580090010041"|Unicode="ἡ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NFS,"|Type="Article"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="the"
580090010051|πρώτη|580090010011|S|Cat="noun"|Id="15"|morphId="580090010051"|Unicode="πρώτη"|Lemma="πρῶτος"|Lang="G"|StrongNumber="G44130"|Morph="NS,,,,NFS,"|Type="Substantive_Adj"|Case="Nominative"|Gender="Feminine"|Number="Singular"|English="first"
580090010061|δικαιώματα|580090010011|O|Cat="noun"|Id="20"|morphId="580090010061"|Unicode="δικαιώματα"|Lemma="δικαίωμα"|Lang="G"|StrongNumber="G13450"|Morph="N,,,,,ANP,"|Case="Accusative"|Gender="Neuter"|Number="Plural"|English="regulations"
580090010071|λατρείας,|580090010061|np|Cat="noun"|Id="22"|morphId="580090010071"|Unicode="λατρείας,"|Lemma="λατρεία"|Lang="G"|StrongNumber="G29990"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="for worship"
580090010091|τε|580090010061|conj|Cat="conj"|Id="23"|morphId="580090010091"|Unicode="τε"|Lemma="τέ"|Lang="G"|StrongNumber="G50370"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
580090010081|τό|580090010101|det|Cat="det"|Id="26"|morphId="580090010081"|Unicode="τό"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,ANS,"|Type="Article"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="the"
580090010101|ἅγιον|580090010061|np|Cat="noun"|Id="28"|morphId="580090010101"|Unicode="ἅγιον"|Lemma="ἅγιος"|Lang="G"|StrongNumber="G00400"|Morph="NS,,,,ANS,"|Type="Substantive_Adj"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="sanctuary"
580090010111|κοσμικόν.|580090010101|adjp|Cat="adj"|Id="30"|morphId="580090010111"|Unicode="κοσμικόν."|Lemma="κοσμικός"|Lang="G"|StrongNumber="G28860"|Morph="AA,,,,ANS,"|Type="Ascriptive"|Case="Accusative"|Gender="Neuter"|Number="Singular"|English="an earthly"
580090020021|γὰρ|580090020031|conj|Cat="conj"|Id="3"|morphId="580090020021"|Unicode="γὰρ"|Lemma="γάρ"|Lang="G"|StrongNumber="G10630"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="for"
580090020031|κατεσκευάσθη|None|CL|Cat="verb"|Id="7"|morphId="580090020031"|Unicode="κατεσκευάσθη"|Lemma="κατασκευάζω"|Lang="G"|StrongNumber="G26800"|Morph="V,IAP3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Passive"|Person="Third"|Number="Singular"|English="was prepared"
