420040010021|δὲ|420040010061|conj|Cat="conj"|Id="3"|morphId="420040010021"|Unicode="δὲ"|Lemma="δέ"|Lang="G"|StrongNumber="G11610"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="then"
420040010011|Ἰησοῦς|420040010061|S|Cat="noun"|Id="8"|morphId="420040010011"|Unicode="Ἰησοῦς"|Lemma="Ἰησοῦς"|Lang="G"|StrongNumber="G24240"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Jesus"
420040010031|πλήρης|420040010061|ADV|Cat="noun"|Id="13"|morphId="420040010031"|Unicode="πλήρης"|Lemma="πλήρης"|Lang="G"|StrongNumber="G41340"|Morph="NS,,,,NMS,"|Type="Substantive_Adj"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="full"
420040010041|Πνεύματος|420040010031|advp|Cat="noun"|Id="17"|morphId="420040010041"|Unicode="Πνεύματος"|Lemma="πνεῦμα"|Lang="G"|StrongNumber="G41510"|Morph="N,,,,,GNS,"|Case="Genitive"|Gender="Neuter"|Number="Singular"|English="of ~ Spirit"
420040010051|Ἁγίου,|420040010041|adjp|Cat="adj"|Id="19"|morphId="420040010051"|Unicode="Ἁγίου,"|Lemma="ἅγιος"|Lang="G"|StrongNumber="G00400"|Morph="AA,,,,GNS,"|Type="Ascriptive"|Case="Genitive"|Gender="Neuter"|Number="Singular"|English="Holy"
420040030041|ὁ|420040030051|det|Cat="det"|Id="14"|morphId="420040030041"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMS,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="the"
420040030051|διάβολος,|420040030011|S|Cat="noun"|Id="16"|morphId="420040030051"|Unicode="διάβολος,"|Lemma="διάβολος"|Lang="G"|StrongNumber="G12280"|Morph="NS,,,,NMS,"|Type="Substantive_Adj"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="devil"
420040030061|εἰ|420040030071|conj|Cat="conj"|Id="19"|morphId="420040030061"|Unicode="εἰ"|Lemma="εἰ"|Lang="G"|StrongNumber="G14870"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="if"
420040030081|εἶ|420040030071|VC|Cat="verb"|Id="23"|morphId="420040030081"|Unicode="εἶ"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,IPA2,,S,"|Mood="Indicative"|Tense="Present"|Voice="Active"|Person="Second"|Number="Singular"|English="you are"
420040030071|Υἱὸς|420040030111|CL|Cat="noun"|Id="27"|morphId="420040030071"|Unicode="Υἱὸς"|Lemma="υἱός"|Lang="G"|StrongNumber="G52070"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="son"
420040030091|τοῦ|420040030101|det|Cat="det"|Id="29"|morphId="420040030091"|Unicode="τοῦ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMS,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Singular"
420040030101|Θεοῦ,|420040030071|np|Cat="noun"|Id="31"|morphId="420040030101"|Unicode="Θεοῦ,"|Lemma="θεός"|Lang="G"|StrongNumber="G23160"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of God"
420040030111|εἰπὲ|420040030011|CL|Cat="verb"|Id="36"|morphId="420040030111"|Unicode="εἰπὲ"|Lemma="λέγω"|Lang="G"|StrongNumber="G30040"|Morph="V,MAA2,,S,"|Mood="Imperative"|Tense="Aorist"|Voice="Active"|Person="Second"|Number="Singular"|English="command"
420040030121|τῷ|420040030131|det|Cat="det"|Id="40"|morphId="420040030121"|Unicode="τῷ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,DMS,"|Type="Article"|Case="Dative"|Gender="Masculine"|Number="Singular"
420040030131|λίθῳ|420040030111|IO|Cat="noun"|Id="42"|morphId="420040030131"|Unicode="λίθῳ"|Lemma="λίθος"|Lang="G"|StrongNumber="G30370"|Morph="N,,,,,DMS,"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="stone"
420040030141|τούτῳ,|420040030131|np|Cat="det"|Id="44"|morphId="420040030141"|Unicode="τούτῳ,"|Lemma="οὗτος"|Lang="G"|StrongNumber="G37780"|Morph="ED,,,,DMS,"|Type="Demonstrative"|Case="Dative"|Gender="Masculine"|Number="Singular"
420040030151|ἵνα|420040030171|conj|Cat="conj"|Id="46"|morphId="420040030151"|Unicode="ἵνα"|Lemma="ἵνα"|Lang="G"|StrongNumber="G24430"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="to"
420040030161|γένηται|420040030171|VC|Cat="verb"|Id="50"|morphId="420040030161"|Unicode="γένηται"|Lemma="γίνομαι"|Lang="G"|StrongNumber="G10960"|Morph="V,SAM3,,S,"|Mood="Subjunctive"|Tense="Aorist"|Voice="Middle"|Person="Third"|Number="Singular"|English="become"
420040030171|ἄρτος.|420040030111|CL|Cat="noun"|Id="53"|morphId="420040030171"|Unicode="ἄρτος."|Lemma="ἄρτος"|Lang="G"|StrongNumber="G07400"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="bread"
420040040011|καὶ|420040040021|conj|Cat="conj"|Id="3"|morphId="420040040011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
420040040021|ἀπεκρίθη|None|CL|Cat="verb"|Id="8"|morphId="420040040021"|Unicode="ἀπεκρίθη"|Lemma="ἀποκρίνω"|Lang="G"|StrongNumber="G06110"|Morph="V,IAP3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Passive"|Person="Third"|Number="Singular"|English="answered"
420040040031|πρὸς|420040040041|prep|Cat="prep"|Id="11"|morphId="420040040031"|Unicode="πρὸς"|Lemma="πρός"|Lang="G"|StrongNumber="G43140"|Morph="P,,,,,A,,,"|Case="Accusative"|English="to"
420040040041|αὐτὸν|420040040021|ADV|Cat="pron"|Id="13"|morphId="420040040041"|Unicode="αὐτὸν"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3AMS,"|Type="Personal"|Person="Third"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="him"
420040040051|ὁ|420040040061|det|Cat="det"|Id="16"|morphId="420040040051"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMS,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Singular"
420040040061|Ἰησοῦς,|420040040021|S|Cat="noun"|Id="18"|morphId="420040040061"|Unicode="Ἰησοῦς,"|Lemma="Ἰησοῦς"|Lang="G"|StrongNumber="G24240"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Jesus"
420040040071|γέγραπται,|420040040021|CL|Cat="verb"|Id="23"|morphId="420040040071"|Unicode="γέγραπται,"|Lemma="γράφω"|Lang="G"|StrongNumber="G11250"|Morph="V,IEP3,,S,"|Mood="Indicative"|Tense="Perfect"|Voice="Passive"|Person="Third"|Number="Singular"|English="it is written"
420040040081|ὅτι|420040040131|conj|Cat="conj"|Id="25"|morphId="420040040081"|Unicode="ὅτι"|Lemma="ὅτι"|Lang="G"|StrongNumber="G37540"|Morph="CS,,,,,,,,"|Type="Subordinating"
420040040091|οὐκ|420040040131|ADV|Cat="adv"|Id="29"|morphId="420040040091"|Unicode="οὐκ"|Lemma="οὐ"|Lang="G"|StrongNumber="G37560"|Morph="D,,,,,,,,,"|English="not"
420040040101|ἐπ’|420040040111|prep|Cat="prep"|Id="32"|morphId="420040040101"|Unicode="ἐπ’"|Lemma="ἐπί"|Lang="G"|StrongNumber="G19090"|Morph="P,,,,,D,,,"|Case="Dative"|English="on"
420040040111|ἄρτῳ|420040040131|ADV|Cat="noun"|Id="35"|morphId="420040040111"|Unicode="ἄρτῳ"|Lemma="ἄρτος"|Lang="G"|StrongNumber="G07400"|Morph="N,,,,,DMS,"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="bread"
420040040121|μόνῳ|420040040111|adjp|Cat="det"|Id="38"|morphId="420040040121"|Unicode="μόνῳ"|Lemma="μόνος"|Lang="G"|StrongNumber="G34410"|Morph="EF,,,,DMS,"|Type="Differential"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="alone"
420040040131|ζήσεται|420040040071|CL|Cat="verb"|Id="41"|morphId="420040040131"|Unicode="ζήσεται"|Lemma="ζάω"|Lang="G"|StrongNumber="G21980"|Morph="V,IFM3,,S,"|Mood="Indicative"|Tense="Future"|Voice="Middle"|Person="Third"|Number="Singular"|English="shall ~ live"
420040040141|ὁ|420040040151|det|Cat="det"|Id="44"|morphId="420040040141"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMS,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Singular"
420040040151|ἄνθρωπος.|420040040131|S|Cat="noun"|Id="46"|morphId="420040040151"|Unicode="ἄνθρωπος."|Lemma="ἄνθρωπος"|Lang="G"|StrongNumber="G04440"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="man"
420040050011|καὶ|420040050041|conj|Cat="conj"|Id="3"|morphId="420040050011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
420040050021|ἀναγαγὼν|420040050041|ADV|Cat="verb"|Id="9"|morphId="420040050021"|Unicode="ἀναγαγὼν"|Lemma="ἀνάγω"|Lang="G"|StrongNumber="G03210"|Morph="V,PAA,NMS,"|Mood="Participle"|Tense="Aorist"|Voice="Active"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="led ~ up"
420040050031|αὐτὸν|420040050021|O|Cat="pron"|Id="12"|morphId="420040050031"|Unicode="αὐτὸν"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3AMS,"|Type="Personal"|Person="Third"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="him"
420040050041|ἔδειξεν|None|CL|Cat="verb"|Id="15"|morphId="420040050041"|Unicode="ἔδειξεν"|Lemma="δεικνύω"|Lang="G"|StrongNumber="G11660"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="the devil ~ showed"
420040050051|αὐτῷ|420040050041|IO|Cat="pron"|Id="18"|morphId="420040050051"|Unicode="αὐτῷ"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3DMS,"|Type="Personal"|Person="Third"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="to him"
420040050061|πάσας|420040050081|adjp|Cat="det"|Id="23"|morphId="420040050061"|Unicode="πάσας"|Lemma="πᾶς"|Lang="G"|StrongNumber="G39560"|Morph="EQ,,,,AFP,"|Type="Quantifier"|Case="Accusative"|Gender="Feminine"|Number="Plural"|English="all"
420040050071|τὰς|420040050081|det|Cat="det"|Id="25"|morphId="420040050071"|Unicode="τὰς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AFP,"|Type="Article"|Case="Accusative"|Gender="Feminine"|Number="Plural"|English="the"
420040050081|βασιλείας|420040050041|O|Cat="noun"|Id="28"|morphId="420040050081"|Unicode="βασιλείας"|Lemma="βασιλεία"|Lang="G"|StrongNumber="G09320"|Morph="N,,,,,AFP,"|Case="Accusative"|Gender="Feminine"|Number="Plural"|English="kingdoms"
420040050091|τῆς|420040050101|det|Cat="det"|Id="30"|morphId="420040050091"|Unicode="τῆς"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GFS,"|Type="Article"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="the"
420040050101|οἰκουμένης|420040050081|np|Cat="noun"|Id="32"|morphId="420040050101"|Unicode="οἰκουμένης"|Lemma="οἰκουμένη"|Lang="G"|StrongNumber="G36250"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="of ~ world"
420040050111|ἐν|420040050121|prep|Cat="prep"|Id="35"|morphId="420040050111"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
420040050121|στιγμῇ|420040050041|ADV|Cat="noun"|Id="38"|morphId="420040050121"|Unicode="στιγμῇ"|Lemma="στιγμή"|Lang="G"|StrongNumber="G47430"|Morph="N,,,,,DFS,"|Case="Dative"|Gender="Feminine"|Number="Singular"|English="a moment"
420040050131|χρόνου.|420040050121|np|Cat="noun"|Id="40"|morphId="420040050131"|Unicode="χρόνου."|Lemma="χρόνος"|Lang="G"|StrongNumber="G55500"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of time"
420040060011|καὶ|420040060021|conj|Cat="conj"|Id="3"|morphId="420040060011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
420040060021|εἶπεν|None|CL|Cat="verb"|Id="8"|morphId="420040060021"|Unicode="εἶπεν"|Lemma="λέγω"|Lang="G"|StrongNumber="G30040"|Morph="V,IAA3,,S,"|Mood="Indicative"|Tense="Aorist"|Voice="Active"|Person="Third"|Number="Singular"|English="said"
420040060031|αὐτῷ|420040060021|IO|Cat="pron"|Id="11"|morphId="420040060031"|Unicode="αὐτῷ"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3DMS,"|Type="Personal"|Person="Third"|Case="Dative"|Gender="Masculine"|Number="Singular"|English="to him"
420040060041|ὁ|420040060051|det|Cat="det"|Id="14"|morphId="420040060041"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMS,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="the"
420040060051|διάβολος,|420040060021|S|Cat="noun"|Id="16"|morphId="420040060051"|Unicode="διάβολος,"|Lemma="διάβολος"|Lang="G"|StrongNumber="G12280"|Morph="NS,,,,NMS,"|Type="Substantive_Adj"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="devil"
420040060061|σοὶ|420040060071|IO|Cat="pron"|Id="21"|morphId="420040060061"|Unicode="σοὶ"|Lemma="σύ"|Lang="G"|StrongNumber="G47710"|Morph="RP,,,2D,S,"|Type="Personal"|Person="Second"|Case="Dative"|Number="Singular"|English="to you"
420040060071|δώσω|420040060021|CL|Cat="verb"|Id="24"|morphId="420040060071"|Unicode="δώσω"|Lemma="δίδωμι"|Lang="G"|StrongNumber="G13250"|Morph="V,IFA1,,S,"|Mood="Indicative"|Tense="Future"|Voice="Active"|Person="First"|Number="Singular"|English="I will give"
420040060081|τὴν|420040060091|det|Cat="det"|Id="30"|morphId="420040060081"|Unicode="τὴν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AFS,"|Type="Article"|Case="Accusative"|Gender="Feminine"|Number="Singular"
420040060091|ἐξουσίαν|420040060071|O|Cat="noun"|Id="32"|morphId="420040060091"|Unicode="ἐξουσίαν"|Lemma="ἐξουσία"|Lang="G"|StrongNumber="G18490"|Morph="N,,,,,AFS,"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="authority"
420040060101|ταύτην|420040060091|np|Cat="det"|Id="34"|morphId="420040060101"|Unicode="ταύτην"|Lemma="οὗτος"|Lang="G"|StrongNumber="G37780"|Morph="ED,,,,AFS,"|Type="Demonstrative"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="this"
420040060111|ἅπασαν|420040060091|adjp|Cat="det"|Id="37"|morphId="420040060111"|Unicode="ἅπασαν"|Lemma="ἅπας"|Lang="G"|StrongNumber="G05370"|Morph="EQ,,,,AFS,"|Type="Quantifier"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="all"
420040060121|καὶ|420040060091|conj|Cat="conj"|Id="38"|morphId="420040060121"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
420040060131|τὴν|420040060141|det|Cat="det"|Id="40"|morphId="420040060131"|Unicode="τὴν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AFS,"|Type="Article"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="the"
420040060141|δόξαν|420040060091|np|Cat="noun"|Id="43"|morphId="420040060141"|Unicode="δόξαν"|Lemma="δόξα"|Lang="G"|StrongNumber="G13910"|Morph="N,,,,,AFS,"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="glory"
420040060151|αὐτῶν,|420040060141|np|Cat="pron"|Id="45"|morphId="420040060151"|Unicode="αὐτῶν,"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3GFP,"|Type="Personal"|Person="Third"|Case="Genitive"|Gender="Feminine"|Number="Plural"|English="of them"
