490050010021|οὖν|490050010031|conj|Cat="conj"|Id="3"|morphId="490050010021"|Unicode="οὖν"|Lemma="οὖν"|Lang="G"|StrongNumber="G37670"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="therefore"
490050010011|γίνεσθε|490050010031|VC|Cat="verb"|Id="8"|morphId="490050010011"|Unicode="γίνεσθε"|Lemma="γίνομαι"|Lang="G"|StrongNumber="G10960"|Morph="V,MPM2,,P,"|Mood="Imperative"|Tense="Present"|Voice="Middle"|Person="Second"|Number="Plural"|English="be"
490050010031|μιμηταὶ|None|CL|Cat="noun"|Id="12"|morphId="490050010031"|Unicode="μιμηταὶ"|Lemma="μιμητής"|Lang="G"|StrongNumber="G34020"|Morph="N,,,,,NMP,"|Case="Nominative"|Gender="Masculine"|Number="Plural"|English="imitators"
490050010041|τοῦ|490050010051|det|Cat="det"|Id="14"|morphId="490050010041"|Unicode="τοῦ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,GMS,"|Type="Article"|Case="Genitive"|Gender="Masculine"|Number="Singular"
490050010051|Θεοῦ|490050010031|np|Cat="noun"|Id="16"|morphId="490050010051"|Unicode="Θεοῦ"|Lemma="θεός"|Lang="G"|StrongNumber="G23160"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of God"
490050010061|ὡς|490050010071|conj|Cat="conj"|Id="18"|morphId="490050010061"|Unicode="ὡς"|Lemma="ὡς"|Lang="G"|StrongNumber="G56130"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="as"
490050010071|τέκνα|490050010031|CL|Cat="noun"|Id="23"|morphId="490050010071"|Unicode="τέκνα"|Lemma="τέκνον"|Lang="G"|StrongNumber="G50430"|Morph="N,,,,,NNP,"|Case="Nominative"|Gender="Neuter"|Number="Plural"|English="children"
490050010081|ἀγαπητά,|490050010071|adjp|Cat="adj"|Id="25"|morphId="490050010081"|Unicode="ἀγαπητά,"|Lemma="ἀγαπητός"|Lang="G"|StrongNumber="G00270"|Morph="AA,,,,NNP,"|Type="Ascriptive"|Case="Nominative"|Gender="Neuter"|Number="Plural"|English="beloved"
490050020011|καὶ|490050020021|conj|Cat="conj"|Id="3"|morphId="490050020011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
490050020021|περιπατεῖτε|None|CL|Cat="verb"|Id="8"|morphId="490050020021"|Unicode="περιπατεῖτε"|Lemma="περιπατέω"|Lang="G"|StrongNumber="G40430"|Morph="V,MPA2,,P,"|Mood="Imperative"|Tense="Present"|Voice="Active"|Person="Second"|Number="Plural"|English="walk"
490050020031|ἐν|490050020041|prep|Cat="prep"|Id="11"|morphId="490050020031"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
490050020041|ἀγάπῃ,|490050020021|ADV|Cat="noun"|Id="13"|morphId="490050020041"|Unicode="ἀγάπῃ,"|Lemma="ἀγάπη"|Lang="G"|StrongNumber="G00260"|Morph="N,,,,,DFS,"|Case="Dative"|Gender="Feminine"|Number="Singular"|English="love"
490050020051|καθὼς|490050020091|conj|Cat="adv"|Id="16"|morphId="490050020051"|Unicode="καθὼς"|Lemma="καθώς"|Lang="G"|StrongNumber="G25310"|Morph="D,,,,,,,,,"|English="as"
