580040010021|οὖν,|580040010011|conj|Cat="conj"|Id="3"|morphId="580040010021"|Unicode="οὖν,"|Lemma="οὖν"|Lang="G"|StrongNumber="G37670"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="therefore"
580040010011|φοβηθῶμεν|None|CL|Cat="verb"|Id="8"|morphId="580040010011"|Unicode="φοβηθῶμεν"|Lemma="φοβέω"|Lang="G"|StrongNumber="G53990"|Morph="V,SAP1,,P,"|Mood="Subjunctive"|Tense="Aorist"|Voice="Passive"|Person="First"|Number="Plural"|English="let us fear"
580040010031|μήποτε|580040010111|conj|Cat="conj"|Id="10"|morphId="580040010031"|Unicode="μήποτε"|Lemma="μήποτε"|Lang="G"|StrongNumber="G33790"|Morph="CS,,,,,,,,"|Type="Subordinating"|English="lest"
580040010041|καταλειπομένης|580040010111|CL|Cat="verb"|Id="15"|morphId="580040010041"|Unicode="καταλειπομένης"|Lemma="καταλείπω"|Lang="G"|StrongNumber="G26410"|Morph="V,PPP,GFS,"|Mood="Participle"|Tense="Present"|Voice="Passive"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="since ~ remains"
580040010051|ἐπαγγελίας|580040010041|S|Cat="noun"|Id="18"|morphId="580040010051"|Unicode="ἐπαγγελίας"|Lemma="ἐπαγγελία"|Lang="G"|StrongNumber="G18600"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="promise"
580040010061|εἰσελθεῖν|580040010041|ADV|Cat="verb"|Id="23"|morphId="580040010061"|Unicode="εἰσελθεῖν"|Lemma="εἰσέρχομαι"|Lang="G"|StrongNumber="G15250"|Morph="V,NAA,,,,,"|Mood="Infinitive"|Tense="Aorist"|Voice="Active"|English="of entering"
580040010071|εἰς|580040010091|prep|Cat="prep"|Id="26"|morphId="580040010071"|Unicode="εἰς"|Lemma="εἰς"|Lang="G"|StrongNumber="G15190"|Morph="P,,,,,A,,,"|Case="Accusative"|English="into"
580040010081|τὴν|580040010091|det|Cat="det"|Id="28"|morphId="580040010081"|Unicode="τὴν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AFS,"|Type="Article"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="the"
580040010091|κατάπαυσιν|580040010061|ADV|Cat="noun"|Id="31"|morphId="580040010091"|Unicode="κατάπαυσιν"|Lemma="κατάπαυσις"|Lang="G"|StrongNumber="G26630"|Morph="N,,,,,AFS,"|Case="Accusative"|Gender="Feminine"|Number="Singular"|English="rest"
580040010101|αὐτοῦ,|580040010091|np|Cat="pron"|Id="33"|morphId="580040010101"|Unicode="αὐτοῦ,"|Lemma="αὐτός"|Lang="G"|StrongNumber="G08460"|Morph="RP,,,3GMS,"|Type="Personal"|Person="Third"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of Him"
580040010111|δοκῇ|580040010011|CL|Cat="verb"|Id="37"|morphId="580040010111"|Unicode="δοκῇ"|Lemma="δοκέω"|Lang="G"|StrongNumber="G13800"|Morph="V,SPA3,,S,"|Mood="Subjunctive"|Tense="Present"|Voice="Active"|Person="Third"|Number="Singular"|English="should seem"
580040010121|τις|580040010111|S|Cat="pron"|Id="41"|morphId="580040010121"|Unicode="τις"|Lemma="τις"|Lang="G"|StrongNumber="G51000"|Morph="RI,,,,NMS,"|Type="Indefinite"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="anyone"
580040010131|ἐξ|580040010141|prep|Cat="prep"|Id="43"|morphId="580040010131"|Unicode="ἐξ"|Lemma="ἐκ"|Lang="G"|StrongNumber="G15370"|Morph="P,,,,,G,,,"|Case="Genitive"|English="of"
580040010141|ὑμῶν|580040010121|pp|Cat="pron"|Id="45"|morphId="580040010141"|Unicode="ὑμῶν"|Lemma="σύ"|Lang="G"|StrongNumber="G47710"|Morph="RP,,,2G,P,"|Type="Personal"|Person="Second"|Case="Genitive"|Number="Plural"|English="you"
580040010151|ὑστερηκέναι.|580040010111|O|Cat="verb"|Id="50"|morphId="580040010151"|Unicode="ὑστερηκέναι."|Lemma="ὑστερέω"|Lang="G"|StrongNumber="G53020"|Morph="V,NEA,,,,,"|Mood="Infinitive"|Tense="Perfect"|Voice="Active"|English="to have fallen short"
580040020021|γάρ|580040020041|conj|Cat="conj"|Id="3"|morphId="580040020021"|Unicode="γάρ"|Lemma="γάρ"|Lang="G"|StrongNumber="G10630"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="for"
580040020011|καὶ|580040020041|ADV|Cat="adv"|Id="9"|morphId="580040020011"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="D,,,,,,,,,"|English="indeed"
