Unique Types (6), Instances (337):
1 (26): Multiple glosses found for lemma
2 (281): Multiple glosses found for unicode
3 (1): No matching entry found in glosses, but has English gloss in tree
4 (2): No matching entry found in glosses, but has glosses in tree
5 (1): Unique glosses found for lemma
6 (26): Unique glosses found for unicode

Solution: Unique glosses found for unicode Σιδῶνος for UGNT morphId 410070240101	= [Sidon|西顿]
Solution: Multiple glosses found for unicode καὶ for UGNT morphId 410070240111	= [and|和] [and|也] [and|又] [and|乃] [and|而] [and|且] [and|就] [but|只是] [and|] [then|并且] [and|因为] [and|并] [and|于是] [and|而且] [and|倒] [and|并且] [and|接着] [so|就] [and|既] [then|就] [and|便] [and|再] [than|而] [also|连~也] [as well|连~也] [even|也] [and|这样] [also|也] [and yet|尚且] [and|然后] [if|又] [and|但] [and|（接着] [and|虽] [and|却] [but|可是] [and|这时] [with|并且] [so|一~就] [and|一~就] [then|接着] [and|这时候] [even|连~也] [when|既~就] [have ~ to do|和] [and|於是] [and|是] [including|和] [but|就] [that|并且] [then|（接着] [and|还有] [and|也一样] [both|连] [even|就是~也] [and|竟] [now|] [and|也~也] [yet|但] [and|又~又] [but|但是] [and|另外] [but|却] [but|而] [and|后来] [then|于是] [and|既~就] [also|又] [thus|竟] [also|连] [and|还] [and|带] [and|以及] [and|好] [now|而] [and|而又] [but|但] [also|和] [and|或] [so|于是] [and|还是] [also|都是] [and|反倒] [then|故] [and|只是] [and|仍] [and|结果] [then|又] [so|便] [and|现在] [even|一~就] [and|可是] [but|仍] [and|即] [and|甚至] [then|并] [when|又] [also|而] [just then|就] [have ~ to do with|和] [even|且] [and|连~也] [and|然而] [and|那时] [when|而] [now|那时] [then|而] [then|那时] [and|就有] [then|这样] [but|后来] [and|就是~也] [with|和] [so|於是] [then|也] [when|於是] [and|有的] [and|所以] [then|便] [and|才有] [and yet|也] [now|接着] [yet|却] [even|甚至] [also|还] [then|当下] [and|那么] [indeed|其实] [and|故] [both|或] [then|后来] [then|这时候] [with|同] [then|於是] [when|就] [but|倒] [so|又] [then|那时候] [and|一] [even|纵然] [so|而] [yet|就] [both|有] [or|和] [meanwhile|] [then|] [also|] [and|况且] [indeed|] [and|当时] [but|] [and|零] [yet|可是] [and|他] [that|] [when ~ saw|看见] [while|] [that|也] [also|不但] [and|不但] [with|] [either|连~也] [and|只要~就] [|] [even|竟然] [and|跟] [and|一旦~就] [even|居然] [that|就] [and|若] [when|] [so|也] [and|的] [even|] [if|] [also|竟] [also|就] [indeed|就是~也] [even|又] [very|就是~也] [so|] [even|甚至于] [even|连] [even|既] [and|纵然] [too|也] [and then|然后] [then|那么] [when|和] [also|甚至于] [but|然而] [both|就是~也] [and|其实] [and|可见] [and|才] [but|并且] [and|且在] [also|都] [and|尚且] [indeed|且] [yet|然而] [both|还] [and yet|还是] [while|而] [and then|就] [even|即使~也] [though|而] [and|但是] [and yet|而] [both|] [even|（他就是] [also|也（要] [and|事实上] [also|连~都] [both|也] [yet|其实] [although|确] [and|此外] [and yet|就] [and|虽然~却] [also|也（就是] [and|同] [and|以后] [and|边~边] [and|反而] [with|又] [yet|倒] [so|就是] [even|倒] [both|并] [both|却] [and|并艟] [or|] [and|只] [that|竟] [so|既~便] [or|也] [and|虽然~还] [including|也] [even|还] [indeed|就] [even|竟] [with|还] [whether|] [or|又] [also|且] [and|一面~一面] [and|后] [and|既然] [and yet|却] [even|甚而] [also|也是] [and|再者] [and|且（呼召] [that|而] [also|且也] [and|就是] [and|及] [indeed|也] [and ~ as well|也] [both|又] [indeed|实际上] [both|两样都] [both ~ and|] [then|以后] [indeed|还是] [and|同样] [even|真的] [even|还是] [even|或] [and|既然~就] [and|（而] [either|] [or|或] [indeed|并且] [in fact|也] [indeed|又] [with|也] [and|虽然~还是] [then|还] [even|连~都] [also|并且] [for|就] [even|就] [by|] [indeed|真地] [even|虽然~却] [even|（虽然] [only|却] [and then|又] [as well|] [also|（还] [even|但] [but|居然] [and|不过] [and|以至于] [and|如此] [also|仍然] [and|（又] [even|（又] [also|连~也都] [even|（甚至] [and|或是] [even|和] [indeed|真的] [even|既~就] [whether|或] [and|以致] [also|（而] [and|既~又] [indeed|还] [so|后来] [moreover|也] [both|不但] [as well|而] [also|同样] [and|虽然] [both|连~也] [and|（又 ] [and|连] [or|或者] [so|这样] [though|] [and|更] [now|再者] [indeed|实在] [when|另] [both|和] [and|因此] [even|虽] [and|还要] [and|尚且~何况] [indeed|只是] [as well|便] [also|再] [now|并且] [also|因为] [and|确] [but|至于] [as well|也] [nor|也] [even though|和] [and|如今] [yet|还] [and|甚至~也] [even|即使~还] [but|其实] [and|（要] [but|还要] [yet|也] [also|（同] [and|随后] [but|及] [then|随后] [and|连~带] [but|于是] [and yet|还] [even|并且] [nor|和]
Solution: Multiple glosses found for unicode ναί for UGNT morphId 410070280071	= [yes|是] [yes|我们信] [yes|是的] [yes|不错] [yes|当然] [it is to be|一定的]
Solution: Multiple glosses found for unicode τι for UGNT morphId 410080010121	= [something|什么事] [something|什么] [something|一件事] [anything|什么] [what|什么] [~anything|什么] [something|之事] [anything|什么东西] [something|事] [|凡] [any|一] [in something|] [|] [I defrauded of anything|甚么] [some|某些] [some|什么] [anything|有什么] [|什么] [something|某些事] [what|的] [something|] [|任何东西] [anything|任何事] [something|一些东西] [any|任何] [any|] [|某一] [some|] [a certain |有一件] [a certain|有一件] [something|或] [anything|] [|事] [something|些事] [anything|都 没有] [a certain|一个] [a certain|] [anything|甚么事] [anything|有甚么] [some|一些] [anything|或] [anything|某物] [anything|别的事] [anything|（任何] [anything|（什么] [whatever|（什么] [anything|（什么事] [something|（的人] [any|（任何] [in anything|（什么] [something|一些]
Solution: Multiple glosses found for unicode λέγει for UGNT morphId 410080010181	= [said|说] [he said|耶稣~说] [he said|说] [he said|他~说] [it says|说] [he said|耶稣问] [he said|彼得说] [he said|耶稣说] [he said|他问] [said|问] [he said|他说] [she said|她说] [he was speaking|他~说] [says|说] [said|就说] [he said|就~说] [he said|耶稣~就~说] [he replied|耶稣~说] [he answered|他回答] [said|耶稣说] [he ~ said|说] [said|就~说] [calls|称~为] [said|犹大~说] [saying|说] [she ~ said|说] [he says|他~说] [say|说] [he was saying|自己在说] [he said|管家说] [he said|主人~说] [he calls|称] [says|问] [he said|约翰~就说] [said|就问] [jesus said|耶稣说] [he said|就问] [does he ~ say|他~说] [he says|他说] [he was speaking|耶稣~说] [she said|马大~说] [told|告诉] [said|彼得~说] [was telling|说] [saying|他~说] [pilate said|彼拉多~说] [he said|彼拉多~说] [he is telling|自己~说] [he said|彼得~说] [does ~ say|说] [he said|天使~说] [he ~ says|说] [speaks|称] [he says|神~说] [speaks|说] [does it say|他~说] [does he ~ speak|说] [says|会说] [it does ~ say|神~说] [it says|经上说] [he says|说] [he said|基督~就说] [says|经上说] [she says|说]
Solution: Multiple glosses found for unicode αὐτοῖς for UGNT morphId 410080010191	= [to them|他们] [among them|为他们] [for them|] [to them|给他们] [them|他们] [to them|（对）他们] [to them|对众人] [to them|] [to them|对他们] [in them|於他们] [them|给他们] [with them|它们] [them|对他们] [for them|给他们] [them|为他们] [on them|给他们] [them|它们] [them|使他们] [for them|向他们] [themselves|他们] [to them|向他们] [for them|为他们] [to them|於他们] [for them|他们] [by them|他们] [he might hand over to them|给他们] [with them|给他们] [them|] [he|对他们] [them|他们身上] [with them|他们] [them|他们那里] [to them as they were|他们] [them|於他们] [to them|叫他们] [them|其中（的] [to them|为了他们] [|他们] [at them|他们] [them|其中] [to them|他们的] [to them|他们（的] [to them|对他们的] [them|他们中] [to them|交付他们] [them|他们的] [|自己] [same|（同一] [them|我们] [them|自己] [in them|] [against them|他们的] [to them|自己] [to them|他] [to them|它们] [of them|他们] [for them|它们]
Solution: Multiple glosses found for unicode ὁ for UGNT morphId 410080170031	= [the one|那] [the|] [|] [he|那] [the|那颗] [he|约瑟] [|这] [he|那一位] [|他] [he|] [the|那] [he|耶稣] [|的] [|者] [you|] [the|一样] [who|的] [he|者] [the ones|者] [the one|者] [this|] [the|固然] [the one|] [the son|儿子] [|那] [he|谁] [he|人] [the one|人] [the one|那位] [who|那] [|而] [he|他] [the|者] [he|主人] [the|这] [this|这] [|耶稣] [the|是] [the one|谁] [he|家主] [the|而] [the|於是] [he|那人] [the|即] [that|的] [the one|的] [that|] [it|者] [he|彼得] [the|就] [he|彼拉多] [the one|这] [one|有一位] [the|那位] [the man|那] [jesus|耶稣] [him|] [and|] [that|即] [he|瞎子] [to the|对] [who|] [one|他] [one|那个人] [a man|一个人] [the|这个] [the|那块] [he|那青年人] [he|约翰] [them|] [one|那] [this|的] [he|西门] [the|的] [he|园丁] [he|仆人] [but the|] [the one|这个] [he|父亲] [he|管家] [he|（同）者] [the|人] [that|（就是] [these things|] [the|对] [it|那位] [the|这种] [|人] [he|信] [one|] [the|那个] [he|这] [he|来] [he|相信] [the one|那一位] [the one|吃] [the one|~ 的人] [the one|作见证] [one|那一位] [|活着] [|那个] [the|那些] [the one|惜爱] [the one|弃绝] [the|差] [those|那] [the|那句] [the one|那人] [who|人] [the|这件] [he|多马] [the|（是] [one|人] [the|关] [it|] [those things|] [he|司提反] [he|那位] [he|主] [the man|那个] [he|哥尼流] [anyone|那] [the|但是] [the|这位] [he|百夫长] [he|保罗] [others|的] [that|这个] [you|你这] [you|这] [is the|] [her|] [for those|那些] [|若] [the one|他们] [a human being|你这] [what|] [the man|] [the|但] [the one|（者] [|（者] [he|神] [the one|（人] [one|有人] [another|有人] [this|那] [the|那一位] [the one|他] [he|的] [he|（者] [thehis|] [someone|] [|那位] [the|（那] [the same|] [the one|（那] [The|] [who|有一位~的人] [one who|那] [a person|] [the|（者] [did|] [this man|那] [he|这位] [was|] [be the|] [the One|那] [which pay|] [who|他] [that|那] [who|（者] [those|] [the one|那~的] [the one|一个人] [him|那位] [being|的] [was|（是] [the one|那一位啊] [which|] [the|那条] [the angel|（乃] [|那一位] [such|] [the one|那些]
Solution: Multiple glosses found for unicode λέγει for UGNT morphId 410080170051	= [said|说] [he said|耶稣~说] [he said|说] [he said|他~说] [it says|说] [he said|耶稣问] [he said|彼得说] [he said|耶稣说] [he said|他问] [said|问] [he said|他说] [she said|她说] [he was speaking|他~说] [says|说] [said|就说] [he said|就~说] [he said|耶稣~就~说] [he replied|耶稣~说] [he answered|他回答] [said|耶稣说] [he ~ said|说] [said|就~说] [calls|称~为] [said|犹大~说] [saying|说] [she ~ said|说] [he says|他~说] [say|说] [he was saying|自己在说] [he said|管家说] [he said|主人~说] [he calls|称] [says|问] [he said|约翰~就说] [said|就问] [jesus said|耶稣说] [he said|就问] [does he ~ say|他~说] [he says|他说] [he was speaking|耶稣~说] [she said|马大~说] [told|告诉] [said|彼得~说] [was telling|说] [saying|他~说] [pilate said|彼拉多~说] [he said|彼拉多~说] [he is telling|自己~说] [he said|彼得~说] [does ~ say|说] [he said|天使~说] [he ~ says|说] [speaks|称] [he says|神~说] [speaks|说] [does it say|他~说] [does he ~ speak|说] [says|会说] [it does ~ say|神~说] [it says|经上说] [he says|说] [he said|基督~就说] [says|经上说] [she says|说]
Solution: Multiple glosses found for unicode καὶ for UGNT morphId 410080200021	= [and|和] [and|也] [and|又] [and|乃] [and|而] [and|且] [and|就] [but|只是] [and|] [then|并且] [and|因为] [and|并] [and|于是] [and|而且] [and|倒] [and|并且] [and|接着] [so|就] [and|既] [then|就] [and|便] [and|再] [than|而] [also|连~也] [as well|连~也] [even|也] [and|这样] [also|也] [and yet|尚且] [and|然后] [if|又] [and|但] [and|（接着] [and|虽] [and|却] [but|可是] [and|这时] [with|并且] [so|一~就] [and|一~就] [then|接着] [and|这时候] [even|连~也] [when|既~就] [have ~ to do|和] [and|於是] [and|是] [including|和] [but|就] [that|并且] [then|（接着] [and|还有] [and|也一样] [both|连] [even|就是~也] [and|竟] [now|] [and|也~也] [yet|但] [and|又~又] [but|但是] [and|另外] [but|却] [but|而] [and|后来] [then|于是] [and|既~就] [also|又] [thus|竟] [also|连] [and|还] [and|带] [and|以及] [and|好] [now|而] [and|而又] [but|但] [also|和] [and|或] [so|于是] [and|还是] [also|都是] [and|反倒] [then|故] [and|只是] [and|仍] [and|结果] [then|又] [so|便] [and|现在] [even|一~就] [and|可是] [but|仍] [and|即] [and|甚至] [then|并] [when|又] [also|而] [just then|就] [have ~ to do with|和] [even|且] [and|连~也] [and|然而] [and|那时] [when|而] [now|那时] [then|而] [then|那时] [and|就有] [then|这样] [but|后来] [and|就是~也] [with|和] [so|於是] [then|也] [when|於是] [and|有的] [and|所以] [then|便] [and|才有] [and yet|也] [now|接着] [yet|却] [even|甚至] [also|还] [then|当下] [and|那么] [indeed|其实] [and|故] [both|或] [then|后来] [then|这时候] [with|同] [then|於是] [when|就] [but|倒] [so|又] [then|那时候] [and|一] [even|纵然] [so|而] [yet|就] [both|有] [or|和] [meanwhile|] [then|] [also|] [and|况且] [indeed|] [and|当时] [but|] [and|零] [yet|可是] [and|他] [that|] [when ~ saw|看见] [while|] [that|也] [also|不但] [and|不但] [with|] [either|连~也] [and|只要~就] [|] [even|竟然] [and|跟] [and|一旦~就] [even|居然] [that|就] [and|若] [when|] [so|也] [and|的] [even|] [if|] [also|竟] [also|就] [indeed|就是~也] [even|又] [very|就是~也] [so|] [even|甚至于] [even|连] [even|既] [and|纵然] [too|也] [and then|然后] [then|那么] [when|和] [also|甚至于] [but|然而] [both|就是~也] [and|其实] [and|可见] [and|才] [but|并且] [and|且在] [also|都] [and|尚且] [indeed|且] [yet|然而] [both|还] [and yet|还是] [while|而] [and then|就] [even|即使~也] [though|而] [and|但是] [and yet|而] [both|] [even|（他就是] [also|也（要] [and|事实上] [also|连~都] [both|也] [yet|其实] [although|确] [and|此外] [and yet|就] [and|虽然~却] [also|也（就是] [and|同] [and|以后] [and|边~边] [and|反而] [with|又] [yet|倒] [so|就是] [even|倒] [both|并] [both|却] [and|并艟] [or|] [and|只] [that|竟] [so|既~便] [or|也] [and|虽然~还] [including|也] [even|还] [indeed|就] [even|竟] [with|还] [whether|] [or|又] [also|且] [and|一面~一面] [and|后] [and|既然] [and yet|却] [even|甚而] [also|也是] [and|再者] [and|且（呼召] [that|而] [also|且也] [and|就是] [and|及] [indeed|也] [and ~ as well|也] [both|又] [indeed|实际上] [both|两样都] [both ~ and|] [then|以后] [indeed|还是] [and|同样] [even|真的] [even|还是] [even|或] [and|既然~就] [and|（而] [either|] [or|或] [indeed|并且] [in fact|也] [indeed|又] [with|也] [and|虽然~还是] [then|还] [even|连~都] [also|并且] [for|就] [even|就] [by|] [indeed|真地] [even|虽然~却] [even|（虽然] [only|却] [and then|又] [as well|] [also|（还] [even|但] [but|居然] [and|不过] [and|以至于] [and|如此] [also|仍然] [and|（又] [even|（又] [also|连~也都] [even|（甚至] [and|或是] [even|和] [indeed|真的] [even|既~就] [whether|或] [and|以致] [also|（而] [and|既~又] [indeed|还] [so|后来] [moreover|也] [both|不但] [as well|而] [also|同样] [and|虽然] [both|连~也] [and|（又 ] [and|连] [or|或者] [so|这样] [though|] [and|更] [now|再者] [indeed|实在] [when|另] [both|和] [and|因此] [even|虽] [and|还要] [and|尚且~何况] [indeed|只是] [as well|便] [also|再] [now|并且] [also|因为] [and|确] [but|至于] [as well|也] [nor|也] [even though|和] [and|如今] [yet|还] [and|甚至~也] [even|即使~还] [but|其实] [and|（要] [but|还要] [yet|也] [also|（同] [and|随后] [but|及] [then|随后] [and|连~带] [but|于是] [and yet|还] [even|并且] [nor|和]
Solution: Multiple glosses found for unicode πῶς for UGNT morphId 410080210041	= [how|怎么] [how|怎~呢] [how|怎样] [how|怎么~呢] [with what|怎样~呢] [what|怎样] [how|何等的~哪] [how|多么] [how|怎么样] [how|岂~呢] [how|岂~吗] [how|怎样~呢] [how|何况]
Solution: Multiple glosses found for unicode δὲ for UGNT morphId 410080290121	= [and|又] [and|而] [now|而] [so|而] [but|就] [and|且] [now|不过] [and|就] [now|接着] [so|就] [after|就] [now|就] [but|但是] [but|也] [but|但] [but|却] [and|故] [but|而] [and|再] [|] [and|但] [but|只] [yet|然而] [and|接着] [but|又] [and|於是] [now|那时] [then|就] [but|且] [but|迄今] [but|然而] [and|一边~一边] [and|而且] [but|惟独] [but|就是] [now|但] [and|] [but|] [but|一~就] [and|有的] [yet|只] [and|及至] [so|故] [but|那时] [but|倒] [and|也] [but|至于] [and|却] [then|然后] [but|以为是] [now|还] [however|但] [and|因为] [then|于是] [but|只是] [but|于是] [then|且] [then|又] [and|还是] [and|一个] [but|可是] [but|故] [and|后来] [and|可是] [and|另] [then|接着] [then|而] [now|当时] [again|] [and|既~就] [then|故] [now|] [now|又] [so|于是] [and|便] [now|这时] [and|他们] [so|所以] [and|那时] [so|於是] [and|是] [now|既] [so|] [also|也] [and|就是] [then|] [if|以免] [if|] [and|一~就] [and|他] [and|当时] [now|原来] [and|落在] [and|又~又] [but|在] [and|还] [but|（说] [but|既~就] [now|在] [but|虽~却] [and|于是] [and|那么] [but|不过] [and|然后] [and|何况] [but|若] [and|倒] [now|后来] [now|甚至] [but|竟] [and|连] [now|并] [then|但] [then|那时] [and|竟] [then|既~就] [now|一~就] [but|无奈] [and|并且] [and|同时] [but|还有] [now|当] [though|只有] [now|现在] [and|其实] [then|却] [also|确实] [now|可是] [then|这时] [but|乃] [however|原来] [however|而] [so|这时] [but|其实] [now|其实] [now|但是] [just|] [but|那么] [yet|其实] [now|于是] [and|并] [and|她] [but|便] [even|而] [then|说] [but|后来] [meanwhile|但是] [for|] [and|给] [so|但] [so|可是] [so|还] [then|后来] [so|然后] [but|他们] [but|这时] [so|却] [and|有] [and|论到] [both|就] [and|这时] [once|后来] [and|者] [so|这样] [and|既] [then|便] [and|或] [and|这一来] [now|况且] [but|反] [but|反而] [but|虽则] [now|然而] [even|然而] [but|所以] [yet|也] [now|不但如此] [now|那么] [but|只有] [and|乃] [and|不但如此] [and|和] [and|况且] [even|就] [so|那么] [while|也] [now|故] [now|愿] [nevertheless|但] [now|惟独] [but|只要] [or|或] [now|倒] [and|只是] [but|原来] [for|也] [now|也] [now|却] [yet|不过] [now|并且] [but|这样] [but|还] [and|所以] [for|因为] [while|而] [and|只] [even|这样] [now|尚且] [and|既然~就] [in fact|现在] [yet|却] [but|而是] [now|所以] [however|却] [but|论到] [now|（乃是] [but|并且] [yet|可是] [and|现在] [but|既] [or|不过] [now|且] [now|就是] [but|今] [even|且] [but|（又] [but|同时] [and|反倒] [but|此外] [and|不过] [now|向来] [but|另一方面] [but|反倒] [and yet|而] [but|仍然] [yet|但] [now|虽然~却] [but|即使~也] [but|然]
Solution: Multiple glosses found for unicode ὧδε for UGNT morphId 410090010111	= [here|这里] [here|在这里] [here|在此地] [here|到这里] [there|在那里] [here|这] [this place|这里] [in this case|这里] [in the one case|在这里] [here|在此]
Solution: Multiple glosses found for unicode καὶ for UGNT morphId 410090240011	= [and|和] [and|也] [and|又] [and|乃] [and|而] [and|且] [and|就] [but|只是] [and|] [then|并且] [and|因为] [and|并] [and|于是] [and|而且] [and|倒] [and|并且] [and|接着] [so|就] [and|既] [then|就] [and|便] [and|再] [than|而] [also|连~也] [as well|连~也] [even|也] [and|这样] [also|也] [and yet|尚且] [and|然后] [if|又] [and|但] [and|（接着] [and|虽] [and|却] [but|可是] [and|这时] [with|并且] [so|一~就] [and|一~就] [then|接着] [and|这时候] [even|连~也] [when|既~就] [have ~ to do|和] [and|於是] [and|是] [including|和] [but|就] [that|并且] [then|（接着] [and|还有] [and|也一样] [both|连] [even|就是~也] [and|竟] [now|] [and|也~也] [yet|但] [and|又~又] [but|但是] [and|另外] [but|却] [but|而] [and|后来] [then|于是] [and|既~就] [also|又] [thus|竟] [also|连] [and|还] [and|带] [and|以及] [and|好] [now|而] [and|而又] [but|但] [also|和] [and|或] [so|于是] [and|还是] [also|都是] [and|反倒] [then|故] [and|只是] [and|仍] [and|结果] [then|又] [so|便] [and|现在] [even|一~就] [and|可是] [but|仍] [and|即] [and|甚至] [then|并] [when|又] [also|而] [just then|就] [have ~ to do with|和] [even|且] [and|连~也] [and|然而] [and|那时] [when|而] [now|那时] [then|而] [then|那时] [and|就有] [then|这样] [but|后来] [and|就是~也] [with|和] [so|於是] [then|也] [when|於是] [and|有的] [and|所以] [then|便] [and|才有] [and yet|也] [now|接着] [yet|却] [even|甚至] [also|还] [then|当下] [and|那么] [indeed|其实] [and|故] [both|或] [then|后来] [then|这时候] [with|同] [then|於是] [when|就] [but|倒] [so|又] [then|那时候] [and|一] [even|纵然] [so|而] [yet|就] [both|有] [or|和] [meanwhile|] [then|] [also|] [and|况且] [indeed|] [and|当时] [but|] [and|零] [yet|可是] [and|他] [that|] [when ~ saw|看见] [while|] [that|也] [also|不但] [and|不但] [with|] [either|连~也] [and|只要~就] [|] [even|竟然] [and|跟] [and|一旦~就] [even|居然] [that|就] [and|若] [when|] [so|也] [and|的] [even|] [if|] [also|竟] [also|就] [indeed|就是~也] [even|又] [very|就是~也] [so|] [even|甚至于] [even|连] [even|既] [and|纵然] [too|也] [and then|然后] [then|那么] [when|和] [also|甚至于] [but|然而] [both|就是~也] [and|其实] [and|可见] [and|才] [but|并且] [and|且在] [also|都] [and|尚且] [indeed|且] [yet|然而] [both|还] [and yet|还是] [while|而] [and then|就] [even|即使~也] [though|而] [and|但是] [and yet|而] [both|] [even|（他就是] [also|也（要] [and|事实上] [also|连~都] [both|也] [yet|其实] [although|确] [and|此外] [and yet|就] [and|虽然~却] [also|也（就是] [and|同] [and|以后] [and|边~边] [and|反而] [with|又] [yet|倒] [so|就是] [even|倒] [both|并] [both|却] [and|并艟] [or|] [and|只] [that|竟] [so|既~便] [or|也] [and|虽然~还] [including|也] [even|还] [indeed|就] [even|竟] [with|还] [whether|] [or|又] [also|且] [and|一面~一面] [and|后] [and|既然] [and yet|却] [even|甚而] [also|也是] [and|再者] [and|且（呼召] [that|而] [also|且也] [and|就是] [and|及] [indeed|也] [and ~ as well|也] [both|又] [indeed|实际上] [both|两样都] [both ~ and|] [then|以后] [indeed|还是] [and|同样] [even|真的] [even|还是] [even|或] [and|既然~就] [and|（而] [either|] [or|或] [indeed|并且] [in fact|也] [indeed|又] [with|也] [and|虽然~还是] [then|还] [even|连~都] [also|并且] [for|就] [even|就] [by|] [indeed|真地] [even|虽然~却] [even|（虽然] [only|却] [and then|又] [as well|] [also|（还] [even|但] [but|居然] [and|不过] [and|以至于] [and|如此] [also|仍然] [and|（又] [even|（又] [also|连~也都] [even|（甚至] [and|或是] [even|和] [indeed|真的] [even|既~就] [whether|或] [and|以致] [also|（而] [and|既~又] [indeed|还] [so|后来] [moreover|也] [both|不但] [as well|而] [also|同样] [and|虽然] [both|连~也] [and|（又 ] [and|连] [or|或者] [so|这样] [though|] [and|更] [now|再者] [indeed|实在] [when|另] [both|和] [and|因此] [even|虽] [and|还要] [and|尚且~何况] [indeed|只是] [as well|便] [also|再] [now|并且] [also|因为] [and|确] [but|至于] [as well|也] [nor|也] [even though|和] [and|如今] [yet|还] [and|甚至~也] [even|即使~还] [but|其实] [and|（要] [but|还要] [yet|也] [also|（同] [and|随后] [but|及] [then|随后] [and|连~带] [but|于是] [and yet|还] [even|并且] [nor|和]
Solution: Multiple glosses found for unicode αὐτόν for UGNT morphId 410090260061	= [him|他] [him|他上面] [him|他（耶稣] [him|其] [it|它] [it|其内] [him|他？] [him|给他] [him|他身上] [him|他：] [him|他之事] [to|他] [themselves|彼此] [him|它] [it|其上] [of him|他] [him|耶稣] [him|与他] [to him|他] [his|他] [him|（给）他] [him|他面前] [him |他？] [him|他；] [him|] [from him|向他] [with him|他] [him|他跟前] [him|他的] [him|（把）他] [for him|他] [it|它么] [him|他那里] [him|他呢] [it|他] [him|他（说] [|他] [himself|他] [himself|自己] [it|（它] [Him|他] [it|]
