430010010011|ἐν|430010010021|prep|Cat="prep"|Id="6"|morphId="430010010011"|Unicode="ἐν"|Lemma="ἐν"|Lang="G"|StrongNumber="G17220"|Morph="P,,,,,D,,,"|Case="Dative"|English="in"
430010010021|ἀρχῇ|None|CL|Cat="noun"|Id="8"|morphId="430010010021"|Unicode="ἀρχῇ"|Lemma="ἀρχή"|Lang="G"|StrongNumber="G07460"|Morph="N,,,,,DFS,"|Case="Dative"|Gender="Feminine"|Number="Singular"|English="beginning"
430010010031|ἦν|430010010021|VC|Cat="verb"|Id="11"|morphId="430010010031"|Unicode="ἦν"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,IIA3,,S,"|Mood="Indicative"|Tense="Imperfect"|Voice="Active"|Person="Third"|Number="Singular"|English="was"
430010010041|ὁ|430010010051|det|Cat="det"|Id="14"|morphId="430010010041"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMS,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="the"
430010010051|λόγος,|430010010021|S|Cat="noun"|Id="16"|morphId="430010010051"|Unicode="λόγος,"|Lemma="λόγος"|Lang="G"|StrongNumber="G30560"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="word"
430010010061|καὶ|430010010021|conj|Cat="conj"|Id="17"|morphId="430010010061"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
430010010071|ὁ|430010010081|det|Cat="det"|Id="21"|morphId="430010010071"|Unicode="ὁ"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,NMS,"|Type="Article"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="the"
430010010081|λόγος|430010010121|S|Cat="noun"|Id="23"|morphId="430010010081"|Unicode="λόγος"|Lemma="λόγος"|Lang="G"|StrongNumber="G30560"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="word"
430010010091|ἦν|430010010121|VC|Cat="verb"|Id="26"|morphId="430010010091"|Unicode="ἦν"|Lemma="εἰμί"|Lang="G"|StrongNumber="G15100"|Morph="V,IIA3,,S,"|Mood="Indicative"|Tense="Imperfect"|Voice="Active"|Person="Third"|Number="Singular"|English="was"
430010010101|πρὸς|430010010121|prep|Cat="prep"|Id="29"|morphId="430010010101"|Unicode="πρὸς"|Lemma="πρός"|Lang="G"|StrongNumber="G43140"|Morph="P,,,,,A,,,"|Case="Accusative"|English="with"
430010010111|τὸν|430010010121|det|Cat="det"|Id="31"|morphId="430010010111"|Unicode="τὸν"|Lemma="ὁ"|Lang="G"|StrongNumber="G35880"|Morph="EA,,,,AMS,"|Type="Article"|Case="Accusative"|Gender="Masculine"|Number="Singular"
430010010121|Θεόν,|430010010021|CL|Cat="noun"|Id="33"|morphId="430010010121"|Unicode="Θεόν,"|Lemma="θεός"|Lang="G"|StrongNumber="G23160"|Morph="N,,,,,AMS,"|Case="Accusative"|Gender="Masculine"|Number="Singular"|English="God"
430010010131|καὶ|430010010021|conj|Cat="conj"|Id="34"|morphId="430010010131"|Unicode="καὶ"|Lemma="καί"|Lang="G"|StrongNumber="G25320"|Morph="CC,,,,,,,,"|Type="Coordinating"|English="and"
