600010010011|Πέτρος,|None|CL|Cat="noun"|Id="7"|morphId="600010010011"|Unicode="Πέτρος,"|Lemma="πέτρος"|Lang="G"|StrongNumber="G40740"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="Peter"
600010010021|ἀπόστολος|600010010011|np|Cat="noun"|Id="10"|morphId="600010010021"|Unicode="ἀπόστολος"|Lemma="ἀπόστολος"|Lang="G"|StrongNumber="G06520"|Morph="N,,,,,NMS,"|Case="Nominative"|Gender="Masculine"|Number="Singular"|English="an apostle"
600010010031|Ἰησοῦ|600010010021|np|Cat="noun"|Id="13"|morphId="600010010031"|Unicode="Ἰησοῦ"|Lemma="Ἰησοῦς"|Lang="G"|StrongNumber="G24240"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="of Jesus"
600010010041|Χριστοῦ;|600010010031|np|Cat="noun"|Id="15"|morphId="600010010041"|Unicode="Χριστοῦ;"|Lemma="χριστός"|Lang="G"|StrongNumber="G55470"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="Christ"
600010010051|ἐκλεκτοῖς|600010010061|adjp|Cat="adj"|Id="19"|morphId="600010010051"|Unicode="ἐκλεκτοῖς"|Lemma="ἐκλεκτός"|Lang="G"|StrongNumber="G15880"|Morph="AA,,,,DMP,"|Type="Ascriptive"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="to those chosen"
600010010061|παρεπιδήμοις|600010010011|IO|Cat="noun"|Id="23"|morphId="600010010061"|Unicode="παρεπιδήμοις"|Lemma="παρεπίδημος"|Lang="G"|StrongNumber="G39270"|Morph="NS,,,,DMP,"|Type="Substantive_Adj"|Case="Dative"|Gender="Masculine"|Number="Plural"|English="exiles"
600010010071|διασπορᾶς|600010010061|np|Cat="noun"|Id="26"|morphId="600010010071"|Unicode="διασπορᾶς"|Lemma="διασπορά"|Lang="G"|StrongNumber="G12900"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="of ~ dispersion"
600010010081|Πόντου,|600010010071|np|Cat="noun"|Id="29"|morphId="600010010081"|Unicode="Πόντου,"|Lemma="Πόντος"|Lang="G"|StrongNumber="G41950"|Morph="N,,,,,GMS,"|Case="Genitive"|Gender="Masculine"|Number="Singular"|English="in Pontus"
600010010091|Γαλατίας,|600010010081|np|Cat="noun"|Id="31"|morphId="600010010091"|Unicode="Γαλατίας,"|Lemma="Γαλατία"|Lang="G"|StrongNumber="G10530"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="Galatia"
600010010101|Καππαδοκίας,|600010010081|np|Cat="noun"|Id="33"|morphId="600010010101"|Unicode="Καππαδοκίας,"|Lemma="Καππαδοκία"|Lang="G"|StrongNumber="G25870"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="Cappadocia"
600010010111|Ἀσίας,|600010010081|np|Cat="noun"|Id="35"|morphId="600010010111"|Unicode="Ἀσίας,"|Lemma="Ἀσία"|Lang="G"|StrongNumber="G07730"|Morph="N,,,,,GFS,"|Case="Genitive"|Gender="Feminine"|Number="Singular"|English="Asia"
