400100030031	Βαρθολομαῖος	Βαρθολομαῖος
400100030041	Θωμᾶς	Θωμᾶς
400100030061	Μαθθαῖος	Μαθθαῖος
400100030091	Ἰάκωβος	Ἰάκωβος
400100030121	Ἁλφαίου	Ἁλφαῖος
400100030141	Θαδδαῖος	Θαδδαῖος
400100040011	Σίμων	Σίμων
400100040031	Καναναῖος	Καναναῖος
400100040051	Ἰούδας	Ἰούδας
400100040071	Ἰσκαριώτης	Ἰσκαριώτης
400100050061	Ἰησοῦς	Ἰησοῦς
400100050181	Σαμαριτῶν	Σαμαρίτης
400100060101	Ἰσραήλ	Ἰσραήλ
400100150071	Σοδόμων	Σόδομα
400100150091	Γομόρρων	Γόμορρα
400100230231	Ἰσραὴλ	Ἰσραήλ
400100250201	Βεελζεβοὺλ	Βεελζεβούλ
400110010061	Ἰησοῦς	Ἰησοῦς
400110020031	Ἰωάννης	Ἰωάννης
400110020111	Χριστοῦ	Χριστός
400110040041	Ἰησοῦς	Ἰησοῦς
400110040091	Ἰωάννῃ	Ἰωάννης
400110070061	Ἰησοῦς	Ἰησοῦς
400110070111	Ἰωάννου	Ἰωάννης
400110110101	Ἰωάννου	Ἰωάννης
400110120051	Ἰωάννου	Ἰωάννης
400110130091	Ἰωάννου	Ἰωάννης
400110140071	Ἠλίας	Ἠλίας
400110180031	Ἰωάννης	Ἰωάννης
400110210031	Χοραζίν	Χοραζίν
400110210061	Βηθσαϊδά	Βηθσαϊδά
400110210101	Τύρῳ	Τύρος
400110210121	Σιδῶνι	Σιδών
400110220041	Τύρῳ	Τύρος
400110220061	Σιδῶνι	Σιδών
400110230031	Καφαρναούμ	Καφαρναούμ
400110230141	Σοδόμοις	Σόδομα
400110240061	Σοδόμων	Σόδομα
400110250071	Ἰησοῦς	Ἰησοῦς
400120010071	Ἰησοῦς	Ἰησοῦς
400120020031	Φαρισαῖοι	Φαρισαῖος
400120030091	Δαυὶδ	Δαυίδ
400120140041	Φαρισαῖοι	Φαρισαῖος
400120150031	Ἰησοῦς	Ἰησοῦς
400120170061	Ἠσαΐου	Ἠσαΐας
400120230131	Δαυίδ	Δαυίδ
400120240031	Φαρισαῖοι	Φαρισαῖος
400120240151	Βεελζεβοὺλ	Βεελζεβούλ
400120260041	σατανᾶς	Σατανᾶς
400120260061	σατανᾶν	Σατανᾶς
400120270051	Βεελζεβοὺλ	Βεελζεβούλ
400120380081	Φαρισαίων	Φαρισαῖος
400120390211	Ἰωνᾶ	Ἰωνᾶς
400120400041	Ἰωνᾶς	Ἰωνᾶς
400120410021	Νινευῖται	Νινευίτης
400120410191	Ἰωνᾶ	Ἰωνᾶς
400120410231	Ἰωνᾶ	Ἰωνᾶς
400120420241	Σολομῶνος	Σολομών
400120420281	Σολομῶνος	Σολομών
400130010071	Ἰησοῦς	Ἰησοῦς
400130140061	Ἠσαΐου	Ἠσαΐας
400130340051	Ἰησοῦς	Ἰησοῦς
400130530061	Ἰησοῦς	Ἰησοῦς
400130550131	Μαριὰμ	Μαριάμ
400130550181	Ἰάκωβος	Ἰάκωβος
400130550201	Ἰωσὴφ	Ἰωσήφ
400130550221	Σίμων	Σίμων
400130550241	Ἰούδας	Ἰούδας
400130570071	Ἰησοῦς	Ἰησοῦς
400140010061	Ἡρῴδης	Ἡρῴδης
400140010111	Ἰησοῦ	Ἰησοῦς
400140020081	Ἰωάννης	Ἰωάννης
400140030031	Ἡρῴδης	Ἡρῴδης
400140030061	Ἰωάννην	Ἰωάννης
400140030141	Ἡρῳδιάδα	Ἡρῳδιάς
400140030171	Φιλίππου	Φίλιππος
400140040041	Ἰωάννης	Ἰωάννης
400140060051	Ἡρῴδου	Ἡρῴδης
400140060101	Ἡρῳδιάδος	Ἡρῳδιάς
400140060171	Ἡρῴδῃ	Ἡρῴδης
400140080161	Ἰωάννου	Ἰωάννης
400140100051	Ἰωάννην	Ἰωάννης
400140120161	Ἰησοῦ	Ἰησοῦς
400140130041	Ἰησοῦς	Ἰησοῦς
400140160031	Ἰησοῦς	Ἰησοῦς
400140270051	Ἰησοῦς	Ἰησοῦς
400140280051	Πέτρος	Πέτρος
400140290111	Πέτρος	Πέτρος
400140290201	Ἰησοῦν	Ἰησοῦς
400140310041	Ἰησοῦς	Ἰησοῦς
400140340081	Γεννησαρέτ	Γεννησαρέτ
400150010041	Ἰησοῦ	Ἰησοῦς
400150010061	Ἱεροσολύμων	Ἱεροσόλυμα
400150010071	Φαρισαῖοι	Φαρισαῖος
400150070061	Ἠσαΐας	Ἠσαΐας
400150120101	Φαρισαῖοι	Φαρισαῖος
400150150041	Πέτρος	Πέτρος
400150210051	Ἰησοῦς	Ἰησοῦς
400150210101	Τύρου	Τύρος
400150210121	Σιδῶνος	Σιδών
400150220041	Χαναναία	Χαναναῖος
400150220161	Δαυίδ	Δαυίδ
400150240151	Ἰσραήλ	Ἰσραήλ
400150280041	Ἰησοῦς	Ἰησοῦς
400150290051	Ἰησοῦς	Ἰησοῦς
400150290111	Γαλιλαίας	Γαλιλαία
400150310201	Ἰσραήλ	Ἰσραήλ
400150320031	Ἰησοῦς	Ἰησοῦς
400150340051	Ἰησοῦς	Ἰησοῦς
400150390141	Μαγαδάν	Μαγαδάν
400160010041	Φαρισαῖοι	Φαρισαῖος
400160010061	Σαδδουκαῖοι	Σαδδουκαῖος
400160040161	Ἰωνᾶ	Ἰωνᾶς
400160060031	Ἰησοῦς	Ἰησοῦς
400160060131	Φαρισαίων	Φαρισαῖος
400160060151	Σαδδουκαίων	Σαδδουκαῖος
400160080041	Ἰησοῦς	Ἰησοῦς
400160110161	Φαρισαίων	Φαρισαῖος
400160110181	Σαδδουκαίων	Σαδδουκαῖος
400160120171	Φαρισαίων	Φαρισαῖος
400160120191	Σαδδουκαίων	Σαδδουκαῖος
400160130041	Ἰησοῦς	Ἰησοῦς
400160130081	Καισαρείας	Καισάρεια
400160130101	Φιλίππου	Φίλιππος
400160140061	Ἰωάννην	Ἰωάννης
400160140111	Ἠλίαν	Ἠλίας
400160140141	Ἰερεμίαν	Ἰερεμίας
400160160031	Σίμων	Σίμων
400160160041	Πέτρος	Πέτρος
400160160091	χριστὸς	Χριστός
400160170041	Ἰησοῦς	Ἰησοῦς
400160170091	Σίμων	Σίμων
400160170101	Βαριωνᾶ	Βαριωνᾶ
400160180081	Πέτρος	Πέτρος
400160200121	χριστός	Χριστός
400160210051	Ἰησοῦς	Ἰησοῦς
400160210141	Ἱεροσόλυμα	Ἱεροσόλυμα
400160220051	Πέτρος	Πέτρος
400160230061	Πέτρῳ	Πέτρος
400160230101	σατανᾶ	Σατανᾶς
400160240031	Ἰησοῦς	Ἰησοῦς
400170010071	Ἰησοῦς	Ἰησοῦς
400170010091	Πέτρον	Πέτρος
400170010111	Ἰάκωβον	Ἰάκωβος
400170010131	Ἰωάννην	Ἰωάννης
400170030051	Μωϋσῆς	Μωϋσῆς
400170030071	Ἠλίας	Ἠλίας
400170040041	Πέτρος	Πέτρος
400170040071	Ἰησοῦ	Ἰησοῦς
400170040231	Μωϋσεῖ	Μωϋσῆς
400170040261	Ἠλίᾳ	Ἠλίας
400170070041	Ἰησοῦς	Ἰησοῦς
400170080111	Ἰησοῦν	Ἰησοῦς
400170090101	Ἰησοῦς	Ἰησοῦς
400170100131	Ἠλίαν	Ἠλίας
400170110051	Ἠλίας	Ἠλίας
400170120051	Ἠλίας	Ἠλίας
400170130071	Ἰωάννου	Ἰωάννης
